review,true_label,pred_label,confidence
لم تمتعنى روايات بقدر روايات امين معلوف يجعلك تدرس التاريخ دون ان تشعر,2,0,0.543
"مش عارف هيا صغيرة جدا ولا من حلاوتها خلصت بسرعه بس بردو في احساس انها صغيرة ترتيب الاحداث جاااحد جامد جدا والنهاية ملحمية بس كنت مستني ""نهاية"" في النهاية مش مجرد شكل ملحمي جميل",2,0,0.945
"الكآبة كما ينبغى ان تكون :) بالرغم من ذلك رواية رائعة ,, وتقرأ أكثر من مرة",2,0,0.972
ببساطة هدف القصة والمناقشة الاصغر بعد القصة ازاى تتقبل التغيير و تكون مرن و لاتكون متصلب حتى لا تنكسر أفادني كثيرا اظن ان من سيقرأه ستوقف للحظة قائلا فى نفسه لابد من اعادة ترتيب الاوراق,2,2,0.783
ض.ض.ض و ع.ق يقعان في قصة حب لكنها من نوع اخر ، ض.ض.ض و ع.ق احدها إنسي والاخرى جنيه هو طالب مبتعث وهي في المغرب وضمنها حقائق عن العالم الجن الذي نجهل عنه الكثير ولا نعلم عنه اي شيئ رائعه من روائع غازي القصيبي,2,0,0.724
الروايه اكثر من رائعه بجد جزاك الله كل خير انا شخصيا استفدت منها وعرفت ان الادمان كل عاده سيئ مبنقدرش نتخلص منها وكنت متخيله اني عمري ماهغير عاداتي السلبيه بس الحمد لله بعد ماشفت صلاح حسيت ان اللي بشتكي منه ولا حاجه وان شاء الله التغيير ممكن,2,0,0.989
بعض الكتب جميلة إلى حد الرعب . استهنت بالكاتب بعض الوقت، وأنا هنا أعتذر إليه. جدًا جميل وعميق وممتع :),2,0,0.844
الرواية دى ملهاش حل ! على قد ماهى كئييييبة على قد ماهى حقيقية ، وعجبانى جدااااااا علاقة جابر باخته صفية !,2,1,0.71
شاعر عبقري,2,0,0.906
هذا الكتاب من أهم التي قرأتها في حياتي، ويغني عن قراءة عدة كتب ويجعلني أعيد النظر في تقييم الكتب السابقة,2,0,0.986
كتاب من الكتب الخفيفة الظريفة المُشجع قراءتها. يعالج به مؤلفه الشاب (عبدالله المغلوث) قضايا اجتماعية يراها بمجتمعه الصغير السعودي وهي في الواقع عندما تقرأ الكتاب؛ أخلاق وتصرفات العرب قاطبة إن لم نخف التعميم. فحاول المؤلف عرض وبسط هذه الأخلاق والتصرفات ليشكل بذلك وعيا للقارئ العربي بغية الاقلاع عن سجايا هي أقرب للأمة المتخلفة البعيدة عن هدي دينها منها إلى الأمة التي تحمل رسالة وخيرا للعالم.,2,2,0.406
شهادة قيمة على تجربة ثرية جدًا في فترة تاريخية هامة. في شهادة مثيرة جدًا على أثر العمل الطلابي في مصر، د. أبو الفتوح يوضح حيثيات نشوء الجماعة الإسلامية وتطورها ثم انضوائها أخيرًا تحت الإخوان. يتحدث عن رأيه ورأي الجماعة في كثير من النقاط المهمة، الجهاد، العنف، المرأة، العمل السياسي . ويتحدث عن علاقته بكثير من أعلام الجماعة، خصوصًا حسن الهضيبي ومصطفى مشهور وكمال السنانيري. لم استطع ترك الكتاب بعد أن بدأت حتى وصلت لملحق الصور!!,2,2,0.754
من روائع الدكتور نجيب الكيلانى,2,0,0.853
"أول رواية أقرأها من الأول للآخر, جذابة, دمها خفيف, زكاء في السرد, جُمل ومقولات ماتتنسيش, بتعبر بقوة عن العذاب اللي بنعيشه.",2,0,0.981
"تعدد الشخصيات لم يمنع خالد الخميسى من اعطاء كل شخصية حقها . وزيادة ! شخصيات متعددة وكلنها مرتبطه بشيى ما . يأما ارتباط مادى . او ارتباط بأنهم يسرعوا ليلحقوا بسيفنة نوح ! اسلوب العامية فى بعض الاحيان لم يعجبنى . ولكنه فى احوال اخرى كان رائع وكان هو الاسلوب الامثل لوصف الشخصيات ! عجبنى جدا اسلوب "" مونتاج"" الرواية . كانها مشاهد يتم قطعها ودمجها مع مشاهد اخرى باسلوب سلس عجبنى اسلوب الفلاش باك . يتحدث عن الحاضر . ليتم القطع فجاة ليحدثنى عن الماضى ! برضه مرة اخرى . تحسه لخالد الخميسى ع تعدد الشخصيات بهذا الشكل الرائع وترابطها ووصفها . كأن لكل شخصية تاريخ وحياة قبل ان تكون شخصية فى رواية ! اعجبـــــتـــنى !",2,0,0.529
"بدأت بهذا الجزء قبل الجزء الأول ,, وعندما أنهيته تنبهت بأن له ثلاثة أجزاء كنت أقرأه وأنا متشوقة للنهاية ,, رواية لا تمل , واحتمال انها حدثت في يوم ما .",2,0,0.969
أسلوبه جميل جدا بيحكى عن كمية المعاناه التى يراها الطلبه فى التعليم هذه اﻷيام وعن ان فى ناس مش بتتعلم اصلا !!,2,0,0.517
من أفضل ما قرأت فى حياتى عن وصف دقيق للمعانى الروحانية تجعلك تكاد تلمسها من شدة وقوة الوصف ودقتة . رحمة الله عليك يا عالمنا الكبير,2,0,0.921
"حكايا ساخره وواقعيه لاتمل قرأتها واحده تلو الاخرى! وبرغم انها مكتوبه باللغه العاميه المصريه الا انها جميله! على الرغم بأنها بدأت بفضفضه على المدونه وكان وقتها حديث المدونين الا اني أحببت الكتاب برغم ان المدونة حافظت على الإطار العالم الساخر والصريح الملائم على فتاة تحكي وتفضفض من خلال مدونة جميل ورائع "" الكتاب باين من عنوانه""",2,0,0.992
قصه مؤثره جدا ، لديها القدره في ان تصف شعورها بدقه ،,2,0,0.81
رائعة كلوحات فنان,2,0,0.993
فعلا جميل . شكرا احمد خالد توفيق على كيلو الزغازيغ . لقد كنت بحاجة إليه .,2,0,0.996
"أولي مجموعاته القصصية ما يبهرني بالمنسي طزاجة الفكرة ورهافة اللغة معا.كيف لكاتب في عمله الأول ان يكون بهذه الرشاقة والذكاء والعشق للحرف فقط وانت تقرأ اقتطع أجزاء ""رحلة المعلم منسي وولده"" لانها ستستمر خطا موازيا بكل كتابات المنسي كسيرة ذاتية يجتزئها كلما استطاع المجموعة تستحق القراءة بحب.فاقراها بح",2,1,0.761
رواية مؤثرة جداً برغم قصرها.ذات أسلوب سهل ممتنع,2,0,0.97
أتمتى أن يأتي اليوم الذي أمتلك فيه من الجرأة ما يمكني من مواجهة عزازيل ولا أهرب منه . اتمنى أن امتلك الجراءة فأتحدث عن كل التناقضات التي أثقلتني . كتاب رائع جداً,2,0,0.957
راق لي جداا انهيته بيومين اسلوووب خفيف ونقد صريح وراقي اعجتني جرأته بالكتابه هذا اول كتاب لي للكاتب عبدالله وباذن الله سوف اقراء كل كتبه فهي حقا جمعت الافاده والمتعه,2,0,0.988
رواية ظريفة وسريعة لا تمل من قراءتها وتكرارها .ليس هناك أجمل من تاريخنا لكي يروى بهذه الطريقة السلسة والممتعة . فرحت لقراءتها وتأثرت بها كثيرا تترك في القلب شعورا جميلا خفيفة الظل لأبعد الحدود تنقلك من حقبة لأخرى وتجول بك في قصور وبلدان وصحاري ومسارح عديدة وقضايا شائكة في الحضارة الإسلامية والعربية من جمال عبد الناصر إلى صلاح الدين الأيوبي مرورا بالمتنبي يليه أحمد شوقي وعبد الوهاب إلى الأندلس نهاية بالقضية الفلسطينية .رائعة بكل ما تحمل الكلمة من معنى,2,0,0.995
"كم هو جميل ورائع هذا الكتاب. لِ بساطتة وصدق كلامتة, مَ إن تبدأ فِ أول صفحاتة حتى تتشوق لِ إتمامه. بِ حق سُعدة لِ شرائي وَقرائتي لِ هذه المقالات التي فيها من الصدق والحقيقةة الكثييير.!",2,0,0.995
شخصية محمد صلاح أثرت فى بشكل مباشر على اتخاذ قرار مصيرى فى حياتى .اعتقد انى اشبه كثيرا الشاب صديق شيماء فى أوجه عدة لم يعجبنى الاكثار من استخدام الجنس فى الراواية .مثلا فصل كامل للحديث عن الفيبراتور ؟؟؟ أيضا صدفة ان يجتمع اكثر من سبع شخصيات مصرية فى قسم واحد بجامعة الينوى .ليست مهضومة كثيرا الرواية مسلية فعلا,2,0,0.945
رواية ممتعه واسلوبها رائع,2,0,0.984
"كتاب أكثر من رائع فهو يوضح مدى التخلف العميق الذى وصلت اليه أمة الاسلام و يضع بعض الحلول لها , و لكن أكثر شىء أعجبنى فى هذا الكتاب هو تأثيره فى نفسى فقد كنت أردد وسط القراءة كلمات ككفاية و أحس بأن نفسى تضيق و هذا يدل على أن الشيخ محمد الغزالى رحمه الله فى كتابه استطاع توصيل الرسالة المطلوبة و هى الافاقة من الغفلة والذل والتخلف الذى نعيشه , ومما أدهشنى هو ذكره لموضوع احتمالية تقسيم السودان الى شمال و جنوب و اهتم بهذا الموضوع من حوالى 25 سنة فهذا يدل على وعيه بالعالم عامة و بالاسلامى خاصة ,, و قد مات الغزالى رحمه الله و ما زالت الأمة غافلة للاسف ,, فهل تفيق الأمة ؟؟ أتمنى ذلك و متفائل بذلك ,, رحم الله شيخنا الجليل محمد الغزالى",2,1,0.901
انها لاسطوره اقوى روايه قرأتها يوما الهمتنى وعلمتنى,2,0,0.973
الكتاب ممتع جداً,2,0,0.984
"١ مستصيب جدا ،، كم من الموت احتاج ""عبده خال"" حتى يكتب هذا الموت ؟؟ أين كان حتى يعيش كل هذا الموت دفعة واحدة ؟؟ أي قلم احتمل كل هذا ؟؟ ٢ أظنني قرأت أسطورة موت، مشروع ثورة، ثورة في كل شيء وموت في كل شيء ، كل شيء، الحزن يوزّع بالمجان. ٣ من أروع ماقرأت ٠",2,1,0.995
كتاب رائع بل أروع من رائع صحيح أني لا أقرا كثيراً لكن من أروع ما قرأت أحببت فلسفته فتعمقت بالفلسفة ونصحت من حولي بقرائته فأعجبهم,2,0,0.995
"صدمني وجود ""ياباني"" يعشق الأدب العربي لهذا الحد! حتى أنه غاص عميقا أكثر مما توقعت ! وما صدمني أكثر هو تمكنه من اللغة العربية حيث أن الكتاب كُتب بصياغة جيدة و تعبيرات متقنة الصياغة ! ولعه بالثقافة العربية قاده لزيارة الكثير من المدن العربية وتحليل شخصية سكانها بل إنه تعدى خط المدينة وذهب إلى البادية و عاش تجربة فريدة مع البدو أغبطه جدا على ذلك ! فأنا عربية منذ ولادتي ولكنني لم أعرف العرب كما عرفهم هو! كتاب جميل جدا . يستحق الإطلاع :) أتمنى لو أستطيع أن أشكره شخصيا لأن وجود أشخاص بمثل ولعه بالثقافة العربية مصدر فخر لنا !",2,0,0.778
فهمتها اخيرا تلك الملعوووووووونة السياسة القذرة,2,1,0.997
"لو كتب نجيب محفوظ سيرة ذاتيه أعتقد لن تكون أفضل وأعمق وأبسط من أصداء السيرة الذاتيه. مع بداية قراءتي للكتاب قررت مع كل قصة تعجبني أسجل رقم صفحتها وأنتهي بي الأمر إني رقمت معظم صفحات الكتاب. من أجمل ما قرأت طبعاً ولكن كارهي الرمزية يمعتنون. أعجبني كمثال سريع: في الحجرة الواسعه، علي مائدة الرحمن، الؤلؤة، المصادفة، الحنين، ساعة الحساب، ليلي، علي الشاطئ، الانبهار، الذكري، الندم، المعركة، حوار الأصيل، الرحلة، المهمة، في وصف العاصفة.ولو كتبت كل قصة أعجبتني مش هنتهي! وجود الشيخ عبد ربه التائه كان مفاجأة الكتاب السارة.الحياة من منظور إنساني ومنطقي.لإن ""أشمل صراع في الوجود هو الصراع بين الحب والموت."" و ""لا بارك الله في الهاربين""",2,1,0.861
"لم أستطيع أن أمنع نفسي من المقارنة بين واقعنا الحالى من تعثر الثورة المصرية و انقسام الناس على أنفسهم و بين واقع دمشق في الفترة التي يتحدث عنها سعد الله ونوس في رائعته ""منمنات تاريخية"". علماء فاسدين استحلوا بيع ذمائمهم و مبادئهم الاخلاقية من أجل التحالف مع ""تيمور"" ملك التتار للحفاظ على نفوذهم ومصالحهم. الفتنة التي انتشرت بين الناس و النزاع الذي دار بينهم في أن ينضموا للمحاربين في ""القلعة"" أو أن يسلموا المدينة للغزاة التتاريين. الحوار الذي دار بين ""ابن خلدون"" و تلميذه ""شرف الدين"" عن ماهية دور العالم و هل يتبنى موقفا حياديا من الاحداث السياسية أم يندمج فيها وينتهي المشهد برحيل ""شرف الدين"" الى القلعة لينضم الى زملائه المحاربين تاركا ابن خلدون يكتب لا مباليا وصف بلاد المغرب كي يهديه الى تيمور ملك التتار طاعة له. تتنتهي المسرحية نهاية حزينة بسقوط مدينة دمشق في أيدي التتار التى يتركوها خرابة بعد أن سلبوها و أحرقوها و استباحوا عرض سكانها من رجال و نساء! و يظهر المجذوب شعبان في نهاية المسرحية و كأنه الناجي الوحيد في المدينة! مسرحية تتكلم بدقة عن واقعنا الحالى المعاصر من خلال شخصيات نحتها سعد الله ونوس بمهارة و عذوبة شديدتين! مسرحية عظيمة ينصح قرائتها بشدة",2,1,0.995
من احلى الروايات اللي قراتها,2,0,0.987
لم استمتع كثيرا بقرائته بسبب خيانة هاشم لزوجته بعلاقته بهالة,2,1,0.993
دواوين فاروق جويدة على اختلافها.ليست إلا دعوة لإيقاظ العواطف برقي الكلمات وبساطتها وغزارة ما تحمله,2,0,0.637
"سأبدأ مراجعتي من حيث النهاية، وما أراه ""زبدة"" حتى لا تكون فتنة. الفصل الأخير عن أهمية تبيين العلماء للمسائل الخلافيّة بين المُسلمين وهو ما أعتقد أنه يُشكل أساس لفتنة قادمة في زمن الصحوة بناءً على ما التمسته من حديث القصيبي رحمه الله وهو يتناول مسائل خلافيّة شائعة حينها ثم يذكر اختلاف الصحابة والأئمة فيها وأنه لا فصل فيها من القرآن والسُنّة مُطالبًا العلماء بإقرار كون المسألة خلافية لا يجوز إجبار أحد بالأخذ بها رابطًا هذا بخطورة الأخذ بالقول الواحد حين يُستغل سياسيًا بتكفير الدولة إذ خالفته وأُرجّح أن تعود الدولة لهذا الجزء الآن وتكون حريصة حتى لا تكون فتنة فاليوم المسائل الخلافية تصل إلى حدود غير معقولة من إقصاء الآخر. الرسائل الواردة في الكتاب تحمل رسائل -ليست مبطّنة بل واضحة تمامًا- إلى الحكومة حتى تؤسس لدولة تسع الاختلافات الفكريّة والدينيّة، دولة فيها السّعة التي في الدين وأستغرب صراحة كيف أن الدولة في وقتنا الحالي تترك للغلاة الحبل على الغارب بعبث؟ وكيف تترك للطرف المقابل لهم -يعني ممكن نقول ليبرالي إذا هم مسمّين حالهم هالاسم- الحبل على الغارب أيضًا بعبث كذلك! هذا تأسيس لفتنة. حين تأخذ المناهج الدراسية الدينية على عاتقها وضع قول اجتهادي دون غيره واصفةً غيره بالنقص والبعد عن الإسلام هذا تأسيس لفتنة. بيئتنا بيئة خصبة لزراعة الفتن، وحين نكون كذلك نحتاج إلى بعض ما ورد في حتى لا تكون فتنة ليؤكده العلماء، ليقولا ""نعم في الدين سعة والمسائل الاجتهادية لا إلزام فيها، نعم العامي يُباح له أن يجتهد في حدود قدرته"" توظيف قضية جهيمان في أهمية الإقرار بالاختلاف في المسائل الاجتهادية ذكي، كأنه يقول إن لم يُحسم هذا الأمر ستجد سلسلة من نوع جهيمان لإرساء قواعد دولة إسلامية لا ترتكب محرّم، الدور هنا ثنائي بين السلطة السياسيّة والدينيّة. هذا ما بقي في بالي عن هذا الفصل من الكتاب رغم أن ما كان فيه أثناء القراءة كان أكثر. الفصل الأول الموجّه إلى ناصر العمر مدافعًا القصيبي عن نفسه نافيًا كونه علماني ذكّرني حين قال الغذّامي في محاضرته الليبرالية الموشومة ما معناه ""الليبرالي ليس له منهج نعرفه، وإذا كان الأمر متعلق بقيادة المرأة للسيارة فأنا لستُ ليبرالي وأقول بهذا""، ناصر العمر قال عن القصيبي بأنه علماني لتعرض القصيبي للإجتهاد والقول بأن الفتوى متغيّرة -وتقريبًا خلاصة الكتاب كله ترتبط بهذا الأمر وخصام العمر والقرني للقصيبي من أجله-. الكتاب رغم أن يردّ على أفكار كانت شائعة في ذلك الوقت وأشخاص سمّاهم القصيبي إلا أنه يتلاءم مع الأفكار التي الآن -متفقة في الأصول مختلفة في الفروع- ويُمكن الرد عليها بنفس منهج رد القصيبي الذي اتّبعه، الكتاب ليس محدود بتلك الفترة، حسنًا المسائل التي اختلفوا عليها تغيّرت، صرنا نختلف على أمور أخرى لكن أساس الاختلاف واحد، يوجد فئة لا تؤمن بسعة الدين وتغيّر الفتوى ولا تقبل كون المسائل الاجتهادية تعود للشّخص وحرّيته فلا يُجبر بها أحد. انتقاداته للقرني والكيل بمكيالين عند القرني -والذي هو الآن عند كثير من مشائخ الفضائيات- جميل وليس محدود أيضًا بتلك الفترة. الجزئية التي لدي عليها بعض التّحفظات هي جزئية الفقيه السياسي أو ولاية الفقيه، لا أدري هل حقًا كان العالم مكرّم أكثر من الأمير والوزير أم هي مبالغة؟ -مثل بضع مبالغات في بعض المواضع والتي لم تعجبني من القصيبي لكن ربّما لأنه في موقف حرج إذ كان دمه مُستباحًا فما بيده غير هذه الحيلة، لا أدري- لكنني أتفهّم جيدًا موقفه للحفاظ على سياسة الدولة وبقاء السّياسة ذاتها دون تغيير في ذلك الوقت، إذ أنها حين تتغيّر ستؤول إلى الغلاة والمُكفّرين ووالله هذا ما لا يُراد وأنا معه في ذلك، كما يقولون ""لا يجيك أجنّ منه"". مجملًا الكتاب جيد جدًا ليُقرأ الآن ويُنشر، ما دُمنا في الطريق إلى فتنة -إذا لم نكن قد وضعنا أطراف أقدامنا أصلًا على طريق الفتنة- بالإضافة إلى أنه يُعطيك فكرة عن وضع المملكة حينذاك، بل وفكرة واضحة.",2,2,0.587
كتاب شديد السلاسة، موسوعي ومحفز على التفكير.,2,0,0.893
من اكتر الكتب الي بحبها و اثرت فيي لابعد الحدود و رح اقرئها مرة و تنين و تلاته لحتى اكتب الوصف الي بتستحقو رواية قديرة متل شرق المتوسط,2,0,0.994
كعادته انيس منصور بإسلوبه الفكاهي الخفيف الممتع .يروي لنا عن العقاد,2,0,0.967
كتاب ممتع استفدت منه كثير يتكلم عن الأرواح و عالم مابعد الموت معلومات غالبها جديد علي وكثير اشياء اتعظت منها وخلتني افكر عيب الكتاب التكرار في مواضع كثيره واحس هذا اسلوب كتاب ذاك العصر انصح بقراءته,2,0,0.94
أروع ما فيها أنها منطقيه !,2,0,0.908
الروايه صوره تشاؤميه لمجريات الاحداث في مصر لا تستطيع الجزم بانها اكثر ظلاميه مما سيؤول اليه الواقع ولكن تعاظم وازدياد الفساد يؤدي في افضل حالاته الي اختفاء الطبقات الوسيطه ويحدث هوه كبيره بين الاغنياء والفقراء فالفقير يزدد فقرا والغني يزداد ثراءا لدرجه انعدام الطبقه المتوسطه ومن هنا يتعاظم الظلا.,2,1,0.972
الكتاب ذا لغة ساحرة! مطعمة بعبارات عامية لم تزدها إلا رونقا وجمالا! أحببت الكتاب. انتزع ابتسامتي في أجزاء منه، وكاد ينتزع دمعات في أجزاء أخرى! كانت تجربة أولى لمريد وهي -حتما- لن تكون الأخيرة.,2,0,0.976
اقول كما قال عنه رسول الله صلى الله عليه وسلم ( فلم أر عبقريا من الناس يفري فريه ) كتاب قيم ورائع في دراسة رجل فذّ وعيقري مثل عمر بن الخطاب رضي الله عنه,2,0,0.824
الحب فى المنفى : حب منفى تسلسل الأحداث متجدد ألفاظ سهلة ونقية ولكنها قوية إنها مأساة وطن وليست مجرد قصة حب مخذولة,2,0,0.491
كتاب جميل في محتواه . واقعي بأسلوب فكاهي يسهل على القارئ الفهم والتطبيق . . يتناول مواضيع مختلفة تنبه الإنسان لفهم المواقف التي قد يواجهها في تعاملاته مع الأخرين وتنتهي بشحنات غضب ومنها ترك في القلوب بصمات كره وضيق للأخر . نتعجب من ردات فعل الأخرين وتصرفاتهم ونحن على قناعة تامة أننا لو كنا في موقفهم لكان تصرفنا أفضل بكثير. ولكن الحقيقة أننا تجاهلنا أن كلا منا ولد في اسرة مختلفة وتربى في بيئة مختلفة ودرس في مدارس مختلفة وبالتالي تعرض لتجارب و دروس مختلفة في حياته تأثر الأن في طريقة تفكيره وتبرمج عقله وبالتالي سلوكه وردات فعله . أنصح الجميع بقراءته .,2,0,0.89
مُثييير! رائع جداً! كتبت مراجعة بسيطة وسريعة بمدونتي,2,0,0.972
لو عايز تعرف عن قضية التهجير وشتات الفلسطنين لازم تقرا الطنطورية,2,1,0.903
رائع جدا . وتحليله للأمور منطقي ورؤيته محايده وحلوله تحاكي الواقع,2,0,0.982
مجموعة من المقالات المجمعة التى نشرت فى عدة صحف ومواقع .الكتاب رائع ومميز حتى لو قرأت المقالات مسبقا .,2,0,0.899
رواية راااائعة!!! إلا أنني لم أحبذ الجزء المتعلق بفارس. لكن الرواية أسرتني. ألهمتني. إلتهمتني!! موضوعها جذاب و أسلوبها يغمسك باللذة أحببتها =),2,0,0.984
من اروع الكتب . الرباعيات تلخص حكايه الشخص فى ابسط الكلمات السم فى الهواء .منين يضر والموت ولو لعدونا . منين يسر حط القلم فى الحبر . واكتب كمان العبد للشهوات .ومنين هو حر !! عجــبـى !! فى يوم صحيت شاعر براحه وصفا السهم زال والحزن راح واختــفى خدنى العجب وسألت روحى سؤال انا مــت . ولا وصلت للفلسفة !!,2,1,0.802
أخيراً، كاتبة عربية لا تكتب عن المجتمع وظلمه ومعاناتها كيف يظل وطنك بداخلك لأكثر من خمسمائة عام، بعد أن فقدته وأُجبرت على تغيير حياتك كافة طعامك، ملبسك، دينك فرحك، حزنك، زواجك، طلاقك، ابناءك، تعيش عبر أجيال مأساتهم ترحالهم ومقاومتهم ضد المستبد أسلوباً بديعاً لا تمل سرده على الرغم من طوله، الكثير من الأحداث والكثير من الحكمة، الكثير من المشاعر الانسانية والكثير من الاصرار,2,0,0.445
رائع جدا,2,0,0.977
"محمد الرطيان من الكتاب المتميزين وبلا شك لا يشابه أسلوبه غيره من الكتّاب والمؤلفين. وصايا، كتاب بسيط وخفيف ولكنه ممتع ومفيد. تكررت بعض الوصايا في كتابه ""محاولة ثالثة"" وبعض مقالاته ولكن هذا لا يعيب الكتاب وإنما قد يفيد التكرار أحياناً في ترسيخ الفكرة وتثبيتها في العقل. من الكتب الثمينة التي سوف أبقيها في الرف الأقرب لأعود لقرائته من وقت لآخر.",2,0,0.943
هو ازاى احمد حلمى كده بجد ههههههه حاجة غريبة حتى و انا بقراءه كلامه بحس بروح الفنان الكتاب حلووو جداااا و كان نفسى مش بخلص لانه مجمع مقالااات عن مشاكل حقيقية اوووى فى مصر احمد حلمى بيخليك تعيط و تضحك فى نفس ذات المومنت سعيدة ان قرايت الكتاب,2,0,0.982
يااااه عليك يا غازي تمتعني كتاباته بجنون بشغف,2,0,0.991
"""لا أحد يتزوج حبه الأول إلا فى الأفلام، وحتى فى الأفلام لا يفعلون ذلك كثيرا.""",2,2,0.5
الكتاب مليئ بالكثير من المعلومات القيمة ويضع اليد على نجاحات وإخفاقات حرب أكتوبر 1973 لكن ما يبرزه الكتاب بصورة غير مباشرة هو غياب ثقافة اﻹختلاف فى وطننا حتى بين القيادات العليا وأرى أنه لم يكن يجب أن يكون هناك مثل هذه اﻹتهامات المتبادلة وأنى أتفق مع جاء من طلب اللواء سعد الدين الشاذلى بضرورة مراجعة كل ما دار فى الغرف المغلقة خلال الحرب ليس بحثا عن كبش فداء بل لتقييم الوضع بصورة نزيهة كى تكون درسا لﻷجيال الحالية والقادمة التعاون بين الدول العربية إذا تم سيستعيد العرب أمجادهم لكن كيف يتم والشك هو سيد الموقف؟! كيف يتم والعلاقات بين الدول وبعضها تختزل فى أشخاص فانية؟! رحم الله شهدائنا ممن ضحوا بأرواحهم من أجل إستعادة كرامة الوطن وغفر الله لهم ولكل من أخطأ فى تقييمه للموقف.,2,1,0.828
"كتاب جميل في محتواه. يكشف الحقيقة لمن ""زُينَ لهم سوء عملهم"" قبل أن يكشفها لمن أجروا عقولهم وأجروها لفلانٍ واخر [من البشر] وقد نزل الدين واضحا يحفز التفكير، يقول تعالى ""إنا أنزلناه قرآنا [عربيا] لعلكم [تعقلون]"". ولكني قد أختلف في التركيز على الغزو الفكري وتربص الغرب بالمسلمين. وكأن العالم يحيك الخطط ليلا ونهارا ليجعل أمة الإسلام في الحضيض. قد أوافق كلاما مثل هذا أيام الدولة العثمانية وما سبقها من الأمم الإسلامية التي حكمت العالم. أما في عصرنا فأعتقد أن الحال ليس كما صوره المؤلف بهذه الكثافة. وإن لمس شيئاً من الصحة.",2,1,0.969
رواية اكثر من رائعة و نهاية اروع و اجمل,2,0,0.986
"اعتدت -فيما مضى- على تخيّل الأماكن التي يتحدّث عنها ""نجيب محفوظ"" في رواياته؛ المقاهي، المحلات الشعبية، الشوارع المزدحمة، و حدّ استشعار الطقس الذي يكون عليه المكان إذا ما ارتبط بالنيل. هذه المرّة؛ كان التخيّل أصعب عليّ، تخيّل ""جدة"" التي يتحدّث عنها ""عبده خال""، أن تتخيل المكان الذي تدور فيه فصول الرواية و الأحداث الحاصِلة فيها بعيداً عن المرسوم في ذِهنِك، و بعيداً عن ربطِ ما تقرؤه بالأماكن التي زرتها في ذات المدينة. غموض يغلّف البداية، تشابُك الأحداث و تشابُه اسم الضحية/ البطلة يشتت شيئاً من الفِهم و تتبع الأحداث. قد يُشعِرك مدخل الرواية بشيء من الملل إن لم تستوعب ما الذي يتحدّث عنه ""عبده خال"" هنا، شخصيّتان تحملان ذات الإسم و تحمِلان ذات الصفات -ربما- و تتسببان في العار ذاته. هذا الغموض جعلني أتشبّث بفضولي في معرفة النهاية أكثر دون أن أقلّب الصفحات وصولاً للأخيرة منها لأكشِف سرّ الحبكة. تنفرِط غلالة الغموض شيئاً فشيئاً باعترافات المحيطين، تنفرِط أكثر بالتوغّل فيما يقوله الشهود الذين لم يعيشوا الحدَث/ الجريمة في الحقيقة، ليُثبِت لنا ""خال"" كم يُتقِن الإنسان رسم الأشياء لذاته و غيره وِفْقَ تصوّرات و تنبّؤات يُلبِسها فيما بعد رداء التصديق. في ""فسوق"" سترى دمامِل منتشرة على وجه المجتمع الذي يُحاوِل جاهِداً إخفاءها بطبقة ثقيلة من المكياج الرخيص، كبقيّة المجتمعات التي تتغاضى عن عيوبِها بالتدقيق في نواقِص الآخرين. حين تقرأ ""فسوق"" عليك نسيان المكان، الأشخاص، الظروف، الحالة الإجتماعية و الثقافية التي تعرِفها لئلا تحكم ""جوراً"" على ماهو مكتوب؛ ففي الأول و الأخير لا يعدو ما تقرؤه إلا أن يكون ""رواية"" لم تعِش أنت أحداثها و ربما عاشها ""راويها"" حقيقة أو خيالاً. في كل الحالات؛ لن تستطيع الانفكاك كليّاً، و لن تملِك إلا أن تهزّ رأسك مؤمّناً على مايرويه الكاتب، و لن تستطيع التغلّب على شعور التصديق على مايقوله ""عبده خال"" هنا. ثم الصدمة التي ستستشعِرها في الثلث الأخير من الرواية حين تنكشف الحقيقة و التقزز الذي سيعتريك من ""داود/شفيق"" المجرم الذي أغرقه المجتمع في الذّل و دفعه على أن يكون نباتاً نتِناً في بيئة تجمّل الوجه و تتغاضى عن فساد الخلايا الداخلية. كانت المرّة الأولى التي أقرؤ فيها لـ""عبده خال"" بعيداً عن ""عكاظ"" و لا أعتقِد أنها ستكون الأخيرة",2,1,0.995
كاتب كبير و كتاب رائع كثيرا ما أستشهد بجمله فى الحياة,2,0,0.994
"كنت متخوفة من القراءة ،لكني تشجعت وبدأت بها .وأنهيتها دفعة واحدة الرواية فكرتها جميلة ، رغم أنه لا تروق لي فكرة التعارف في العالم الإفتراضي ،لكن هذه الرواية مختلفة . قصص المراهقين في المهجر .وغربة العراقين . وأنا أقرأ في المقطع الذي تجبر فيه هدى على إرتداء الحجاب ، وهي بالأصل لم تتربى على أجواء دينية. تذكرت قول ""عائشة الوافي"":-المجتمع الغربي لايساعد على شمل العائلة الواحدة .بالذات العربية أجمل ما في الرواية أنها لا تحتوي على شيء يخدش الحياء . طريقة السرد كانت جميلة و نجحت ""حوراء "" 3نجوم لها .ونجمة لأنها من رائحة العراق .",2,1,0.904
