review,true_label,pred_label,confidence
 أول كتاب أقرأه لزكي نجيب . صراحة ماكان بالمستوى اللي توقعته . من الاشياء اللي ما عجبتني اسلوب كلامه عن نفسه بثقه زايدة ويكرر المدح طريقة تفكيره وهذا شي مايعجبني ! وايضا اسلوب كتابته في هذا الكتاب ليست سلسه بل مملة وفيها من التشابيه كمية يخليها نقطة سلبية في الكتاب ! لكن الكتاب فيه بعض الافكار الحلوة مثل : المؤمن بلا اخلاق هو مؤمن ناقص . فكمال الايمان يستوجب انعكاس الصفات الالهية (الكرم - العفو - الرحمة الخ ) - كما ان الماء والتراب والمواد المعدنية التي تكون الانسان ليس من الممكن ان تكون انسان . فالانسان هو في تمازج هذه العناصر مع الروح ! كذلك شخصية الانسان وحياته لايحكم عليها من عناصرها وانما من المزيج النهائي - لانحتاج لنشر مفهوم الفكرة فقط وانما نحتاج لفهمها وتبسيطها الى خطوات عملية نطالب بها - اللغة اكثر من مجرد قالب للفكرة وانما الفكرة هي اللغة التي تخرج بها ! لذلك وضوح المفهوم اللغوي مهم لوضوح اللغة والنقاش حولها ومن ثم محاولة الاتفاق وتطبيق الفكرة ( عاد كثير هذي النقطة) وبس ( : ,0,2,0.575
 ما يميّز الكتاب هو الأفكار الولّادة . تشعر بأنه نسج خيوطًا كثيرة يسحب منها فكرة بعد أخرى؛ لا يتوقف الحكيم عند حاجز الإمتاع في القصة القصيرة بل تجاوزها للخيال البعيد ؛للفكرة المدهشة . مجملاً هو ماتع جدا وذكيّ . مع تحفّظي على بعض الأفكار المطروحة .,1,0,0.723
 هذه هي رسالتي الأخيرة . ولن يكون بعدها رسائلْ . هذه . آخرُ غيمةٍ رماديةٍ تمطر عليكِ . ولن تعرفي بعدها المطرْ . هذا آخر النبيذ في إنائي . وبعده . لن يكون سُكْرٌ . ولا نبيذْ . هذه آخر سائل الجنونْ . وآخرُ رسائل الطفولة . ولن تعرفي بعدي ، نقاء الطفولة ، وطرافة الجنونْ . لقد عشقتكِ . آطفل هاربٍ من المدرسة . يخبئ في جيوبه العصافيرْ . ويخبئ القصائدْ . آنتُ معكِ . طفلَ الشعر ، والكتابة العصبية أما أنتِ . فكنتِ امرأة شرقية الشروشْ تنتظر قدرها . في خطوط فناجين القهوة . وملاءات الخاطباتْ . ما أنعسَكِ يا سيدتي . فلن تكوني في الكتب الزرقاء . بعد اليوم ولن تكوني في ورق الرسائلْ ، وبكاء الشموعْ . وحقيبة موزع البريدْ . لن تكوني في عرائس السكرْ . وطيارات الورق الملونة . لن تكوني في وجع الحروفْ . أو في وجع القصائدْ . فلقد نفيتِ نفسكِ خارجَ حدائق طفولتي . وأصبحتِ نثراً . *** ,1,1,0.828
 قرأت هذه الرواية لمرة واحدة على مدى حوالى 20 ساعة وأصبت بعدها فى عينى بإجهاد لذلك كانت فترة الراحة التى أمر بها الطبيب كافية لتأملها اولاً: لا تستحق كل هذه الضجة على الإطلاق لكن القاعدة دائماً ان هناك رواية ولابد ان تكون مشهورة جداً ثانياً: الفيلم سئ لأبعد الحدود ثالثاً: الكاتب اعتمد على وصفة لا تخط.,1,1,0.988
" بالرغم من أني قرأتها بسرعة إلا أنها في الحقيقة خيبت كل آمالي وتوقعاتي عنها ماذا يريد ""علي بدر"" من هذه الرواية؟؟ أيريد أن يسخر من الفلاسفة والأدباء والمثقفين؟!! لا أعتقد أنه قد نجح في ذلك ! ا جاءت الرواية مشحونة بتفاصيل مملة، تجعلك تود فقط أن تنهيها لتعرف وماذا بعد . . ولا عجب أن حازت وتحوز على الجوائز، وأن أعجبت الكثيرين ، فيبدو أن الاختلاف غدا سمة سـائدة ومسيطرة :) . أعتقد أنها ستمنعني عن علي بدر لفترة . تذكرت الآن الفيلم القصير الذي يحكي عن رجل كان يسير في قريته بحمار، وكلما مر على جماعة سألوه بكم اشتريت هذا الحمار ما أجمله ما أروعه، وكان لا يرد عليهم ، ثم يمر على آخرين فيسألونه من أين اشتريت هذا الحمار ما أجمله ما أروعه، فلا يرد عليهم ، وهكذا، وهكذا . حتى ينهي الفيلم :) . إذا كان سؤال الوجود شيئًا ذا قيمة، فإن العبث الذي صنعه علي بدر هنا ـ فيما أرى ـ بلا قيمة مطلقًا . خلاااااص بقى قول ما عجبتكش وخلاااص حاضر . . طبعًا لا يفتوني في هذا المقام أن أقول منه لله اللي كان السبب :) ",0,1,0.995
 مملة الى حد ما . مجموعة من القصص تحدث في غرفة بأحد الفنادق .,0,1,0.993
" تحكي عن صديقات كل واحد تملك قصه قد تختلف وقد تتقارب مع الأخرى على كلام الكاتبه بإن جميع تلك الأحداث حقيقيه ولو أن عقلي يعجز عن تصديق بعضها ولكن ربما قد نجد تلك الفئه في مجتمعاتنا ! تتشابه مع قصص المسلسلات الخليجيه نوعاً ما ومسلسل ""بنات سكر نبات"" نسخه من هذه القصه مع التغيير في بعض أحداثها ! ^ لذلك لم استمتع في قرائتها --"" ",0,2,0.612
 بعضه واقعي و البعض الاخر سخرية لمجرد السخرية,1,1,0.897
 رواية رائعة .أسلوب ممتع وتفاصيل صغيرة لكن موجعة وحقيقية . والنهاية جميلة جدا,2,0,0.567
" لن اعرف بغاندي فالمعروف لا يعرف كما لن اعرف بالمؤلف لنفس السبب!!! فهذا الإعلامي المميز غير مفهومنا الإعلامي فبدلا تغطية أخطائنا عرفنا بها وجعلنا نواجهها بكل شجاعة. اما الكتاب فكان لطيفاً امتاز بالاقتباسات المميزة لما كتب غاندي في مذكراته وفي الجزء الاخر حكى عن رحلته""احمد"" الى الهند وبالتحديد منتجعات الراحة لي مآخذ عديدة على الكتاب ابرزها اسلوب اللغة فأنا لم احس بأني أتصفح كتاب بسبب اللغة حيث كثرة استخدام الألفاظ العامية . وقد يرى البعض ان هذا اسلوب يحبب العامة بالكتب لكني ارى ان مثل ذاك يكون في النشر على المواقع الالكترونية كون الكتاب هو حافظ اللغة . وهذا كله لايقدح في جمالية الكتاب كمحصلة نهائية. و أيضاً تعليقات المؤلف على ما كتب غاندي لم تكن تحوي تلك الإضافة المميزة في كثير من الاحيان مما جعلني اسأل نفسي سؤالاً لم اجد الاجابة عليه بعد: فيما لو كان المؤلف غير معروف هل كنت سأشتري لكتاب؟؟ احب التوضيح انني حينما انتقدت لغة الكتاب فأنا امثل العامي لأنني لست بالفصيح ولا المتقن للغة لكني احب ان ترفع الكتب من حصيلتي اللغوية بجانب المعرفية. وسيبقى احمد نبراساً وعلماً في نقل البرامج الإعلامية العربية ومتأكد أني سأروي للأجيال القادمة كيف غير فينا هذا الشاب المبدع إن أمد الله في عمري ",0,1,0.577
 مختلف عن أي كتاب قرأته عن السجون. يلقي الضوء على تأثير السجن كتجربة على السجين بعيداً عن الجوانب السلبية والتدميرية التي تعودنا قراءتها.,2,1,0.877
 أنصح بقراااااءته جداً,2,0,0.958
 رحمها الله رحمة واسعه . .,0,1,0.772
 الكتاب ده المفروض كل شاب يقرأه فعلا لأنى حسيت ان معلوماته اساسيه زى المقررات الدراسيه كده .أسلوبه جميل و سلس جدا و كوميدى أهم مقال عجبنى (البحث عن الملائكه) فكرنى بالبرادعى لما كانوا بيشوهوا فكره التغيير بصور بنته :) ومقال (ليه نقعد فى مصر ؟) لأنه فعلا قال اللى جوايا و جاوب السؤال ده بمنتهى ال,2,0,0.925
 قصة ماضي وحاضر.قصة تلاقي أسيا مع أوربا.علي ونينو.تلاقي ثقافات وصراعات وحروب.قصة تكشف عن عادات الأذريباجين والجورجين في الحياة.قصة حب تفوق على العادات والطقوس.قصة حب وطن وخسارات كتيره.بالنهاية قصة أمير وأميرة.,0,1,0.991
" عجبتنى اوى فكره الجادون اللى مصر كلها كانت بتدور عليه :)) الكتاب لذيذ حسيت بتقارب وجهات النظر خاصه فى الحته بتاعت ما بعد السور قدر عمرو سلامه يحسسنى بالذنب تجاه المجتمع ده وكمان اد ايه احنا سلبين تجاه الناس دى الكام صفحه اللى ف الاخر من احلى ما فى الكتاب فعلا هيخلوك تنبسط حبتين :) واخيرا بقى ,,حــــــــاول مره اخرى,, :) ",1,0,0.636
" لم تعجبني تقريبا سوى بعض فقرات في "" الذي اقترب و رأى "" و خصوصاً تلك التي يتحدث فيها الراوي عن كرهه لمصر . و اعجبت جداً بقصة "" المرمطون"" و التي تصف ببراعة مصير أي شخص في مصر يسعى للاجتهاد من خلال القنوات الشرعية . كثير من تفاصيل صغيرة في تلك المجموعة تجدها مكررة في عمارة يعقوبيان. مثل الأجانب المقيمين في وسط البلد . و نقد علاء الاسواني للتدين البديل وغيرها من التفاصيل الصغيرة ",0,1,0.992
 أذهلتني النهاية حقا فلم اكن أتخيل قطعا أن تكون تلك نهاية القصه ! والذي حقا اثار دهشتي في هذه الروايه هو اختلال مفهوم التدين يشكل مثير للدهشه فممارسته للبغاء لايمانع كونه متديناً ومحافظ على صلواته ! لا أنكر باني لم اكن استمتع كثيرا خلال قراءتي لها وكان اصراري على اكمالها من باب معرفة النهايه لها الا انها طبعا لاتخلوا من عبقرية نجيب محفوظ ف استعمال الكلمات وكذلك بعض التشبيهات التي استوقفتني حقا . ,1,1,0.97
" أول رواية أقرأها من الأول للآخر, جذابة, دمها خفيف, زكاء في السرد, جُمل ومقولات ماتتنسيش, بتعبر بقوة عن العذاب اللي بنعيشه.",2,0,0.981
 قصص قصيرة مستواها جيد,1,0,0.882
 كتاب رائع . هو دليل نسائي من الدرجة الاولي لكل نساء العربيات و في ذات الوقت يحمل في طياته ملحوظات خفيه لطرف الاخر هو ايضا ليس لكل النساء هو للنساء النساء كما هو يحترم ويقدر الرجال الرجال برعت في لفت النظر لتفاصيل كثيره لا تخدم فقط النسيان لكنها تخدم في انقتاء المحب نفسه وكيف يحب بداية انا توقعت كونها رواية او هذا .لكني وجدتها خبره حياة و ملخص لتجارب ونصائح ربما نحتاج للفت النظر اليها من حين لاخر اعجبتني قضيتها الكبرى .وهمتها في الدفاع عنا :):) لم اكن اعلم ان هناك ايضا من يجنده الله في الارض لخدمة الحب ! ,2,0,0.946
" كتاب أكثر من رائع فهو يوضح مدى التخلف العميق الذى وصلت اليه أمة الاسلام و يضع بعض الحلول لها , و لكن أكثر شىء أعجبنى فى هذا الكتاب هو تأثيره فى نفسى فقد كنت أردد وسط القراءة كلمات ككفاية و أحس بأن نفسى تضيق و هذا يدل على أن الشيخ محمد الغزالى رحمه الله فى كتابه استطاع توصيل الرسالة المطلوبة و هى الافاقة من الغفلة والذل والتخلف الذى نعيشه , ومما أدهشنى هو ذكره لموضوع احتمالية تقسيم السودان الى شمال و جنوب و اهتم بهذا الموضوع من حوالى 25 سنة فهذا يدل على وعيه بالعالم عامة و بالاسلامى خاصة ,, و قد مات الغزالى رحمه الله و ما زالت الأمة غافلة للاسف ,, فهل تفيق الأمة ؟؟ أتمنى ذلك و متفائل بذلك ,, رحم الله شيخنا الجليل محمد الغزالى ",2,1,0.901
 رائعة لغتها جيدة جدا عالم نسجه متمكن كنت أبكي وأشعر أن دموعي تختلط بتراب الاندلس هذه رواية جديرة بالقراءة,2,0,0.956
 أن يكون منتج استهلاكي هو أكثر انجاز سيذكرنا به التاريخ. اللعنة على الرأسمالية. يطغي ع الرواية كالعادة أسلوب صنع الله التوثيقي و البحثي و كم رهيب من المعلومات. رواية مليئة بالمنطق لم تعجبني الرواية ككل و لولا شغفي بمعرفة النهايات و احتمالية تغيير مسار الرواية لما أكملتها. كُل نفسَك فهذا أفضل عقاب لكونك على الأرض ,0,1,0.995
 من أجمل الكتب التي قرأته أفكاره بسيطة لكن عميقة ومؤثرة :),2,0,0.995
 كتاب آخر مليئ بنظريات المؤامرة ونبوءات وتوقعات بعيدة عن الواقع.,0,1,0.682
" ""كأننى أكتشفت كنزا. (رواية) تمس شغاف القلب برقتها ونبل ابطالها وتعاطفها البالغ مع الانسان بوصفه انسانا.تمسك بانتباه القارىء من أول لحظة و حتى نهايتها وتتركه أكثر حكمة."" هذا ما قاله د. جلال أمين عن هذه الرواية وهو فعلا تعبير تستحقه. تدور الاحداث في قرية صغيرة في صعيد مصر وابطالها حربي الشاب الوسيم وصفية البنت الجميلة وبينهم علاقة على أشد ماتكون … وهي الثأر. وتتميز الرواية بالسهولة والبساطة وجاذبيتها العميقة وتوضح مدى الترابط الاجتماعي الوثيق بين المسلمين والمسيحيين وترسم العلاقات الانسانية في هذا الجزء من الوطن بتفاصيل قليلة لكن ما اكثرها تعبيرا. ",1,0,0.962
 هناك طبعاً ما يعرف بالكليشيه لدى كل كاتب ربما لدى كل منا يمكن ان ندعوها البصمة الخاصة به لكن اذا قلنا الكليشيه معناها الامر صار تكراراً الدكتور الوردي بعد ان تقرأ له الكتاب الرائع وعاظ السلاطين تلاحظ انه يردد نفس الكليشيه في كتبه اللاحقة و المشكلة معه انه يطيل و يستطرد و يعيد فاذا لم تكن منبهرا تماما و مأخوذاً لا تستطيع المواصلة :) ,0,1,0.797
 الحب فى المنفى : حب منفى تسلسل الأحداث متجدد ألفاظ سهلة ونقية ولكنها قوية إنها مأساة وطن وليست مجرد قصة حب مخذولة,2,0,0.491
 لا تعليق رواية تعجز عن وصفها الحروف,2,0,0.945
 أعتقد أني كنت أنتظر أكثر من مما قرأت، لكن إنصافا أسلوب الكاتب جميل وسلس.,1,0,0.985
 هتلر بنص شنب :),1,1,0.795
 الكاتب بيعكس الحقد الطبقي على أبناء المدينة. وبيأكد الفكرة وعكسها في نفس الوقت عن طريق إن زيت القنديل خرافة وجهل ثم استخدامه لأجل البركة والشفاء.,0,1,0.993
 كعادة إبراهيم عيسى رغااااااااي . الكتاااب كبير بصراحة قرأت منه أجزااء مش كله . لي عودة معااه . وأكيد هغير التقييم,0,0,0.991
 حبل التاريخ الممتد بين قلسطين ولبنان,2,2,0.428
 أقرؤها مترجمة .,2,0,0.657
 الرواية دى ملهاش حل ! على قد ماهى كئييييبة على قد ماهى حقيقية ، وعجبانى جدااااااا علاقة جابر باخته صفية !,2,1,0.71
 الكتاب جميل في كونه ينقلنا إلى عهد لم نعشه من قبل و هو حال الأقباط في مصر أثناء بداية الدعوة الإسلامية و الحروب الصليبية لكنه للأسف ضيق النطاق إلى حد ما. كنتُ أفضل أن يتوسع في الأحداث و الوصف العام بدلا التوصيف الدقيق لصغار الأمور. أضف إلي ذلك أنه يصف ما رأته و شعرت به البطلة فحسب و لا عيب في ذلك على العموم إلا أنه فضلنا تماما عن بقية الأشخاص. و مع هذا فقد أعجبتني النهاية المفتوحة التي جعلتني أتخيل فصلا أخيرا أو ربما هو بداية جديدة للقصة ,1,1,0.726
 اشتريت الكتاب لعلمي بمكانة المؤلف الأدبية. قرأته وكلي انبهار . انبهار بأحاديث الماضي . انبهار باللغة الرفيعة التي يستعملها ، انبهار بالأحداث . أحياناً أقرأ وذهني منشغل بشيء ما ، لكني أكره أو أفوت على نفسي طعم اللغة الغنية ، فأعود لقراءة ما شت ذهني عن تذوقه . لا زلت في بداية الكتاب ولكني لم أتمالك نفسي عن التعليق . . مرت سنة ولم أنه الكتاب بعد. لعل مرد ذلك التفصيلات الدقيقة التي في بعضها أشياء لا تهمني. لعله طول الكتاب . بدأت أمل منه لذا فقد تركته لفترة لعلني أرجع اليه فيما بعد ,1,1,0.604
 بالرغم من انها الروايه الحاصله على البلوكر وتقيمها عالي الا اني اجدها عاديه بخلاف اني تعرفت لاول مره ان هناك جماعه او طائفه تطلق عليها الدروز,1,2,0.509
" يقول الشاعر العراقي العظيم أحمد بن الحسين "" وكم ذا بمصر من المضحكات * ولكنه ضحك كالبكا "" بلال فضل كاتب سياسي ساخر مشهور في مصر، عرفته للمرة الأولى من خلال برنامجه الشيق "" عصير الكتب "" و الذي توقف فجأة دون أسباب مقنعة. نعود للكتاب: نشر الكتاب في يناير 2010 وهو عبارةمقالات ساخرة ساخطة عن الأوضاع ( السياسية / الاجتماعية ) وقت النظام السابق. كنت عارف ان الوضع في مصر كان ""منيّل"" . بس مش للدرجة هذي ! والله يالناس كانت صابرة بشكل عجيب . نجمتين: لأن المقالات لم تضف لي شيئاً ""مفيداً"" . في المقابل قوة لهجةالمقالات الساخرة يستحق الإشادة خصوصاً أنه كان يتكلم بالأسماء و الكتاب صدر قبل الثورة بسنة . ",0,1,0.994
 - لُغتها هُنا جميلة ولكنها سوداويّة جدًا وكئيبة .,0,0,0.763
 طرح رائع يتناول الحديث بشكل واضح ومرح وبنظرة انسانية راقية حقيقية عن ما يعايشه المرء من مواقف وقضايا وما يشعر به في حياته اليومية,2,0,0.98
 من أروع الملاحم الروائية,2,0,0.952
 لا يستحق القراءه .,0,1,0.574
 كتاب هيخليك تتعاطف مع مدمن فعلا كتاب فيه عبر كتير منه اوى اينعم كتاب 630 صفحة بس والله ما حسيت بيهم.والواحد يستفيد منه جدا فى حياته كتاب هيعيشك فى جو تانى خااااااالص مش كفاية انه قصة واقعية وحصلت فعلاا.اسلوب كتابته كمان مشوق اوى كفاية اوى انه وصل للطبعة 27.كتاب روعة,2,0,0.986
 قصص من السيرة برؤيه خاصه,0,2,0.821
 أن تكتب رأيا عن رواية لنجيب محفوظ فتلك مشقة لاتحتملها النفس ، فعن أي شيء يمكنك أن تكتب ؟ عن لغته ؟ عن فلسفته ؟ عن عبقريته ؟ عن مصريته ؟ لا أدرى ماالذي يمكن قوله عن عبقرية نجيب محفوظ فى تلك الرواية، وكيف رمز لقصة الدين على مر دهور طويلة فى تلك القصص الثلاث . وكيف سحرنا وهو يتحدث عن قصص جبل ورفاعة وقاسم، وكيف كانت غايتهم حلوة ونهاية حارتهم مرة . الأكثر عبقرية فى تلك الرواية الصراع الذى ظهر بظهور عرفه الذى يرمز للعلم، وصراع العلم والدين، وكيف كانت مرامى العلم وكيف صارت . الرواية بحاجة إلى مقال للتعبير عنها ، الريفيو ليس كافى للحديث عنها . تحياتى للعبقري نجيب محفوظ ، وليهنأ الأغبياء بغبائهم . ,2,1,0.822
 الرواية هي الغوص في آفاق وأعماق الحدث. . وذلك ما لم ألتمسه في اسبريسو. . ربما كانت أقرب لو سميت بأقصوصة,0,2,0.658
 الكثير من التمجيد والمبالغة الكثير الكثير,0,1,0.969
 كتاب بسيط بسرعه ينتهي ومعلومات جديدة عن يهود اليمن بس في شي ناقص ما اعرف ايش هوا!!!,1,1,0.915
 الرواية مملة وفيها حكي و هرس و هلوسة كتير بطريقة مستفزة حوالي ٢٠٠ صفحة من الهلوسة ممكن نشيلهم خالص باختصار خسارة الوقت اللي ضاع في قرائتها و خسارة ال ٣٥ جنية,0,1,0.993
 حقيقة لم يعجبني الكتاب ولا انصح بقراءته فيه قصتان أو ثلاث قصص فقط ممتعة لا أكثر,0,2,0.511
 لم تكن بسلاسة اخواتها ( مدن الملح - شرق المتوسط - . ),0,1,0.973
 ما لم يعجبني في الكتاب كثرة الفجوات التاريخية والتي حذفت ربما خشية من مقص الرقيب مما اضطرني للجوء لكتاب تركي الدخيل حول الشيخ العودة لأردم بعض الفجوات.,1,1,0.888
 رواية جريئة ،، تروي قصة فتاة سعودية تدرس في الخارج ،، و كيف تعرفت على حبيبها السعودي ،، و التضحيات التي قدمتها من اجله ،، ليتركها في النهاية من اجل فتاة اخرى ،، و ليظهر جانبه الشرقي الذي لن يستطيع ان يتخلى عنه مهما علت مرتبته العلمية أو ابتعد عن المحتمع الشرقي . سذاجة مفرطة لفتاة لم تتقن لعبة الحب ،، فسقطت في الفخ ،، لا انصح بها لمن يقل عمرها عن العشرين ,0,1,0.751
" قصة لا تستطيع معها إلا أن تواصل القراءة دونما توقف . البساطة والبراءة التي اتسم بها اليهودي سالم . الجمال الذي حباه الله لصبا الغلظة في أسعد والإمام ملائكية فاطمة وجرأتها في آن واحد انغمست حقا في شخصية فاطمة . وأحسست أن سالماً محظوظٌ رغم ما مر به من آلام متتابعة . رواية ""حالية"" .",1,0,0.988
" أنا مفتُونة - هذه الرواية مزقت قلبي ، أعارتني للبكاء والنحيب . بقيتُ في سريري ساعة كاملة وأنا أتأمل السقف، ودموعي تنهمر . هذه الرواية ""فعليًا"" رفعت حرارتي ، هذه الحرارة التي تصيبني بعد كل رواية تقتطف من عمر دموعي . أريد الإختباء بجسد للّا فاطمة ، أريد الولوج إلى ذاكرة ابنها الذي يروي الحكاية ، أريد أن أقف لامرئية أمامها وأسألها : كيف يبدو النسيان ؟ كيف هي ذاكرتكِ الجديدة؟ هناك أشياء مفقودة لم يحكيها لنا . لم يخبرنا عن آخر تخريف لها ، رغم العمر الذي قضته في الكلام عن الذكريات وعن كل شيء؛ إلا أنني فقدت صوتها في الجزء الأخير من الكتاب، احتجتُ حكاية من الزمن البعيد تهرب من فمها وكأنها لم تتكلم أبدًا . هذه الرواية أوجعت قلبي ورحلت عنه مضغة باردة خائفة من الموت الأزرق ، جعلتني أهاتفُ أمي بنصف دمعة دون سببٍ كافي . كل ما أعرفه أني لن أعود إليها. هذا مافعلتهُ بي ذاكرة أم بنجلون المترنحّة ، ليتها سقطت قبل أن تُزيح لي مكانًا في ذاكرتها. ",2,1,0.988
" رواية جميلة, وذات عمق أدبي ولكني ظلمتها بمقارنتها بسقف الكفاية. تمنيت لو احضى بمس تنقل بالواقع.",0,1,0.984
 كتاب رائع جداً عجبتنى طريقه العرض والصور وخصوصاً تناوله للأمور ببساطه,2,0,0.699
 لا بأس ببعض الألم، ولكن ماذا تفعلُ بالوجع؟* لاأعرف ماذا أقول حقاا.كتاب رائع .كئيب .غلاف جذاب أحبتوة كثيرا يناسب الحالة النفسيه التي امر بهاا سياتي يوم أحتاج فيه ان أعيد قراءتة يعتبر بداية تعاارفي مع هذا الكاتب.ولن تكون الاخيرة شكرا لمن نصحني بهذا الكتاب كثيرا,1,1,0.493
 أروع ما فيها أنها منطقيه !,2,0,0.908
" صدمني وجود ""ياباني"" يعشق الأدب العربي لهذا الحد! حتى أنه غاص عميقا أكثر مما توقعت ! وما صدمني أكثر هو تمكنه من اللغة العربية حيث أن الكتاب كُتب بصياغة جيدة و تعبيرات متقنة الصياغة ! ولعه بالثقافة العربية قاده لزيارة الكثير من المدن العربية وتحليل شخصية سكانها بل إنه تعدى خط المدينة وذهب إلى البادية و عاش تجربة فريدة مع البدو أغبطه جدا على ذلك ! فأنا عربية منذ ولادتي ولكنني لم أعرف العرب كما عرفهم هو! كتاب جميل جدا . يستحق الإطلاع :) أتمنى لو أستطيع أن أشكره شخصيا لأن وجود أشخاص بمثل ولعه بالثقافة العربية مصدر فخر لنا ! ",2,0,0.778
 كتاب مغرق في المصريه التي استمتع بقراءة كل مايتعلق بها مكتوب بإسلوب واقعي ساخر شيق,2,0,0.878
 بصراحة هي محاولة رواية فاشلة ، فيها من التقليد الكثير، فلا حبكة ولا سرد ولا حتى فيها من الأسلوب اللغوي ما يمكن أن يشدني أو يدفعني إلى القراءة مرة أخرى للكاتبة . باختصار لن أنصح أحداً بها .,0,1,0.917
 قرأته أربع مرات ، كتاب رائع وممتع جداً متشبّع بالمعلومات أوافق من قال أن الكاتب يركّز على موضوع النساء في كل بلد,2,0,0.968
" ""انت عمرك ما كنت مسؤول عن مرضك بس انت النهاردة مسؤول عن شفاك "" عاااااااااااالم صلاح الواقعى المستحيل ابهرنى بقوة الارادة, رواية واقعية رائعة امدتنى بكثير من الوعى و ادراك الاخر و الصبر و المحاولة حتى ندرك ما نتمناه, ربنا دليما بيختار لنا الافضل :)",2,0,0.989
" حكايا ساخره وواقعيه لاتمل قرأتها واحده تلو الاخرى! وبرغم انها مكتوبه باللغه العاميه المصريه الا انها جميله! على الرغم بأنها بدأت بفضفضه على المدونه وكان وقتها حديث المدونين الا اني أحببت الكتاب برغم ان المدونة حافظت على الإطار العالم الساخر والصريح الملائم على فتاة تحكي وتفضفض من خلال مدونة جميل ورائع "" الكتاب باين من عنوانه"" ",2,0,0.992
 العيب مش إنك تعمل العيب و تتأسف . العيب إنك تعمله و إنت عارف إنه عيب و مش همك . و من كتر ما بتعمله بقى شئ عادي,2,1,0.985
 ان تربط بين الاقتصاد وعلم الاجتماع واحيانا السياسة بهذا الشكل البسيط والذي يصل للنتائج مباشرة دون فذلكة.فهذا هو جلال امين,2,0,0.553
 مليئة بالتفاصيل . وواحدة من الروائع!,2,1,0.551
 رواية ظريفة وسريعة لا تمل من قراءتها وتكرارها .ليس هناك أجمل من تاريخنا لكي يروى بهذه الطريقة السلسة والممتعة . فرحت لقراءتها وتأثرت بها كثيرا تترك في القلب شعورا جميلا خفيفة الظل لأبعد الحدود تنقلك من حقبة لأخرى وتجول بك في قصور وبلدان وصحاري ومسارح عديدة وقضايا شائكة في الحضارة الإسلامية والعربية من جمال عبد الناصر إلى صلاح الدين الأيوبي مرورا بالمتنبي يليه أحمد شوقي وعبد الوهاب إلى الأندلس نهاية بالقضية الفلسطينية .رائعة بكل ما تحمل الكلمة من معنى ,2,0,0.995
 حاسه اني في حاله من جنان في جنان فعلا مكانها الطبيعي مستشفي العباسيه هذيان غريب مااقدرش انكر انها شدتني لحد ما خلصتها لكن في المنتصف اصابني بعض الملل ووصف الخمور كان كتييير لدرجه ضايقتني اتمني الروايه الجديده تكون بدون الفاظ خارجه,1,1,0.789
 أول قراءة للمنفلوطي رواية مؤثرة من حيث الاحداث . مليئة بالرومانسية . والخيالات الشعرية اسهاب في وصف المكان والمشاعر مستخدما كل قواعد البلاغة اللي كنا بندرسها في المدرسة بس يمكن عشان الكاتب الفرنسي كتبها في وقت كانت بتغلب عليه المدرسة الرومانسية الشعرية ففي اوقات كنت بحس انها اوفر اوفر اوي اللي بيحصل دة . معقول في حد يحب حد كدة وبتكلم هنا على البطل استيفن . مش البطلة المهم هي رواية جميلة وكلاسيكية والسينما عندنا عملتها على الاقل في 20 فيلم :) ,2,0,0.758
 انا قريت الكتاب فى ما يقرب من 10 ساعات متواصله الروايه رائعه و لكن ضايقنى شيئين 1- استخدام بعض الألفاظ الخارجه 2- الاتجاه الجنسى فى الوصف قد يكون السبب التانى يقرر حقيقه موجوده بالفعل فى المجتمع وسط أغلبيه الشباب و لكن اظن انه افرط فى استخدام هذا النوع,1,2,0.547
 مضيعة وقت جدا جدا وأخذت اكبر من حجمها,0,1,0.983
 كتاب رائع جدا لم أقرأ قبله مثله,2,0,0.972
" تعودنا أن نلقّن جملة الواجبات التي يجب أن تقدمها المرأه , وغيبت عنّا كثيراً من الحقوق وتعودنا أن توصم كل مطالبة بمساحة أكبر من حرية الحياه والفكر والتعبير بأنها تغريبية تود أن تساق الفتيات إلى درب الرذيلة , تعودنا أن نقف بين طرفي نقيض بين متشددين الإسلام منهم براء و متحررين بلا كرامه ولا فضيله , وكل ما نطمح إليه هو أن نتمتع بما فرضه لنا الإسلام من حقوق وسنقدم ما علينا من واجبات بنفس راضية ومطمئنة . كتاب عائشة الحشر هو كتاب فكري لكل امرأه مسلمة ظلل عليها الرجل مفاهيم الوصاية و الدين حتى غدا دينهم ذكورياً لا مساحة للمرأه فيه إلا أن تكون إحدى أربع جواري ينذرن حياتهن لإرضاء شهريار زمانه ",1,0,0.632
 تعرفون د.عمرو خالد وهو يتكلم من قلبه في محاضراته . نفس الشعور و انا اقرا كتابه .,1,2,0.501
 قرأته قبل فترة طويييلة و لم أعد أذكر ما فيه!,0,1,0.542
 ما قدرتش أنهي الكتاب بصراحة مش لأنه سيء يمكن لأني شايفة انه أنسب لو يكون دورة تعطى عن كونه كتاب يُقرأ!!!,0,1,0.629
 !كتاب جميل أسلوب الطرح رائع,2,0,0.979
 كتاب رائع .اضحكني وابكاني خصوصا عندما ركع الاب وتوسل لابنه من اجل الاقلاع عن المخدرات .كانت لحظة مؤلمة لم اتمالك دموعي عندها .اتمنى ان يفرج الله عن كل مدمنين وان يهديهم الى طريق الصواب,2,0,0.576
 من روائع الدكتور نجيب الكيلانى,2,0,0.853
