sku,date,units_sold
SKU_149,2024-04-22,11
SKU_149,2024-04-29,14
SKU_149,2024-05-06,30
SKU_149,2024-05-20,28
SKU_149,2024-06-03,10
SKU_150,2023-01-02,45
SKU_150,2023-01-09,11
SKU_150,2023-01-16,17
SKU_150,2023-02-13,9
SKU_150,2023-02-20,4
SKU_150,2023-03-27,14
SKU_150,2023-04-10,14
SKU_150,2023-04-17,12
SKU_150,2023-05-01,19
SKU_150,2023-05-22,14
SKU_150,2023-06-05,17
SKU_150,2023-06-12,76
SKU_150,2023-06-19,1
SKU_150,2023-06-26,15
SKU_150,2023-07-03,10
SKU_150,2023-07-10,34
SKU_150,2023-07-17,7
SKU_150,2023-07-31,1
SKU_150,2023-08-14,7
SKU_150,2023-08-21,18
SKU_150,2023-08-28,11
SKU_150,2023-09-11,50
SKU_150,2023-09-18,23
SKU_150,2023-09-25,36
SKU_150,2023-10-09,21
SKU_150,2023-10-23,16
SKU_150,2023-10-30,10
SKU_150,2023-11-06,10
SKU_150,2023-11-13,10
SKU_150,2023-11-20,30
SKU_150,2023-11-27,14
SKU_150,2023-12-04,52
SKU_150,2023-12-11,19
SKU_150,2023-12-18,41
SKU_150,2023-12-25,11
SKU_150,2024-01-01,12
SKU_150,2024-01-22,27
SKU_150,2024-01-29,29
SKU_150,2024-02-05,31
SKU_150,2024-02-12,39
SKU_150,2024-02-19,32
SKU_150,2024-03-04,18
SKU_150,2024-03-11,4
SKU_150,2024-03-18,1
SKU_150,2024-04-01,1
SKU_150,2024-04-08,46
SKU_150,2024-04-22,5
SKU_150,2024-04-29,4
SKU_150,2024-05-06,17
SKU_150,2024-05-20,6
SKU_150,2024-05-27,27
SKU_150,2024-06-03,22
SKU_150,2024-06-17,19
SKU_151,2022-12-26,20
SKU_151,2023-01-02,10
SKU_151,2023-01-09,21
SKU_151,2023-01-16,10
SKU_151,2023-01-23,8
SKU_151,2023-01-30,58
SKU_151,2023-02-06,9
SKU_151,2023-02-13,25
SKU_151,2023-02-20,9
SKU_151,2023-02-27,45
SKU_151,2023-03-06,14
SKU_151,2023-04-03,16
SKU_151,2023-04-10,21
SKU_151,2023-04-24,22
SKU_151,2023-05-01,34
SKU_151,2023-05-08,30
SKU_151,2023-05-15,19
SKU_151,2023-05-29,20
SKU_151,2023-06-05,14
SKU_151,2023-06-12,22
SKU_151,2023-06-19,37
SKU_151,2023-06-26,21
SKU_151,2023-07-03,18
SKU_151,2023-07-10,18
SKU_151,2023-07-17,36
SKU_151,2023-07-24,6
SKU_151,2023-07-31,25
SKU_151,2023-08-14,12
SKU_151,2023-09-04,2
SKU_151,2023-10-02,19
SKU_151,2023-10-16,26
SKU_151,2023-10-23,18
SKU_151,2023-10-30,2
SKU_151,2023-11-06,1
SKU_151,2023-11-13,4
SKU_151,2023-11-20,18
SKU_151,2023-11-27,14
SKU_151,2023-12-11,37
SKU_151,2024-01-01,17
SKU_151,2024-01-08,36
SKU_151,2024-01-15,20
SKU_151,2024-01-22,39
SKU_151,2024-01-29,26
SKU_151,2024-02-05,15
SKU_151,2024-02-26,21
SKU_151,2024-03-04,12
SKU_151,2024-03-11,15
SKU_151,2024-03-18,12
SKU_151,2024-04-15,15
SKU_151,2024-04-22,51
SKU_151,2024-04-29,24
SKU_151,2024-05-13,5
SKU_151,2024-05-27,1
SKU_151,2024-06-10,5
SKU_151,2024-06-17,16
SKU_152,2023-01-09,44
SKU_152,2023-01-16,47
SKU_152,2023-01-23,26
SKU_152,2023-02-06,6
SKU_152,2023-02-27,13
SKU_152,2023-03-06,16
SKU_152,2023-03-13,18
SKU_152,2023-03-20,13
SKU_152,2023-03-27,20
SKU_152,2023-04-03,18
SKU_152,2023-04-10,37
SKU_152,2023-05-01,20
SKU_152,2023-05-15,19
SKU_152,2023-05-29,18
SKU_152,2023-06-05,20
SKU_152,2023-06-12,7
SKU_152,2023-06-26,14
SKU_152,2023-07-03,19
SKU_152,2023-07-17,43
SKU_152,2023-07-24,43
SKU_152,2023-08-14,18
SKU_152,2023-08-21,23
SKU_152,2023-08-28,14
SKU_152,2023-09-04,7
SKU_152,2023-09-11,20
SKU_152,2023-09-18,48
SKU_152,2023-09-25,20
SKU_152,2023-10-02,8
SKU_152,2023-10-16,19
SKU_152,2023-10-23,13
SKU_152,2023-10-30,28
SKU_152,2023-11-06,46
SKU_152,2023-11-13,19
SKU_152,2023-11-20,10
SKU_152,2023-11-27,39
SKU_152,2023-12-04,35
SKU_152,2023-12-11,11
SKU_152,2023-12-25,60
SKU_152,2024-01-01,4
SKU_152,2024-01-08,4
SKU_152,2024-01-15,48
SKU_152,2024-01-22,14
SKU_152,2024-02-05,18
SKU_152,2024-02-12,38
SKU_152,2024-02-19,1
SKU_152,2024-03-04,20
SKU_152,2024-03-11,17
SKU_152,2024-03-18,1
SKU_152,2024-03-25,39
SKU_152,2024-04-01,13
SKU_152,2024-04-08,30
SKU_152,2024-04-22,20
SKU_152,2024-04-29,36
SKU_152,2024-05-13,2
SKU_152,2024-05-27,18
SKU_152,2024-06-03,11
SKU_152,2024-06-10,14
SKU_152,2024-06-17,16
SKU_153,2023-01-02,27
SKU_153,2023-01-09,34
SKU_153,2023-01-16,12
SKU_153,2023-01-23,33
SKU_153,2023-02-06,21
SKU_153,2023-02-13,10
SKU_153,2023-02-20,2
SKU_153,2023-03-06,59
SKU_153,2023-03-13,60
SKU_153,2023-03-27,18
SKU_153,2023-04-03,24
SKU_153,2023-04-10,21
SKU_153,2023-04-17,14
SKU_153,2023-05-01,11
SKU_153,2023-05-08,16
SKU_153,2023-05-15,19
SKU_153,2023-05-22,32
SKU_153,2023-06-12,38
SKU_153,2023-06-19,23
SKU_153,2023-06-26,14
SKU_153,2023-07-10,2
SKU_153,2023-07-17,18
SKU_153,2023-07-24,9
SKU_153,2023-07-31,36
SKU_153,2023-08-07,22
SKU_153,2023-08-14,3
SKU_153,2023-09-04,44
SKU_153,2023-09-11,15
SKU_153,2023-09-18,15
SKU_153,2023-09-25,24
SKU_153,2023-10-02,5
SKU_153,2023-10-09,45
SKU_153,2023-10-16,6
SKU_153,2023-10-23,6
SKU_153,2023-10-30,21
SKU_153,2023-11-06,19
SKU_153,2023-11-13,25
SKU_153,2023-12-04,23
SKU_153,2023-12-11,16
SKU_153,2023-12-18,4
SKU_153,2023-12-25,3
SKU_153,2024-01-01,20
SKU_153,2024-01-08,16
SKU_153,2024-01-15,16
SKU_153,2024-01-22,9
SKU_153,2024-01-29,55
SKU_153,2024-02-05,16
SKU_153,2024-02-19,31
SKU_153,2024-02-26,20
SKU_153,2024-03-04,21
SKU_153,2024-03-11,51
SKU_153,2024-04-01,18
SKU_153,2024-04-15,26
SKU_153,2024-04-22,6
SKU_153,2024-04-29,48
SKU_153,2024-05-06,21
SKU_153,2024-05-13,16
SKU_153,2024-05-20,16
SKU_153,2024-05-27,18
SKU_153,2024-06-03,8
SKU_153,2024-06-10,9
SKU_154,2022-12-26,20
SKU_154,2023-01-02,19
SKU_154,2023-01-09,5
SKU_154,2023-02-13,3
SKU_154,2023-02-27,2
SKU_154,2023-03-20,51
SKU_154,2023-03-27,19
SKU_154,2023-04-03,11
SKU_154,2023-04-17,35
SKU_154,2023-05-08,7
SKU_154,2023-05-15,18
SKU_154,2023-05-22,8
SKU_154,2023-05-29,6
SKU_154,2023-06-12,21
SKU_154,2023-06-19,16
SKU_154,2023-06-26,12
SKU_154,2023-07-03,21
SKU_154,2023-07-10,11
SKU_154,2023-07-24,24
SKU_154,2023-07-31,20
SKU_154,2023-08-07,6
SKU_154,2023-08-14,14
SKU_154,2023-08-21,43
SKU_154,2023-08-28,19
SKU_154,2023-09-18,15
SKU_154,2023-09-25,36
SKU_154,2023-10-02,29
SKU_154,2023-10-09,15
SKU_154,2023-10-16,15
SKU_154,2023-10-30,12
SKU_154,2023-11-06,16
SKU_154,2023-11-13,15
SKU_154,2023-12-04,21
SKU_154,2023-12-11,59
SKU_154,2023-12-18,17
SKU_154,2023-12-25,25
SKU_154,2024-01-01,3
SKU_154,2024-01-08,11
SKU_154,2024-01-15,15
SKU_154,2024-01-22,20
SKU_154,2024-01-29,52
SKU_154,2024-02-05,16
SKU_154,2024-02-12,7
SKU_154,2024-03-11,32
SKU_154,2024-03-25,18
SKU_154,2024-04-08,51
SKU_154,2024-04-22,15
SKU_154,2024-05-06,4
SKU_154,2024-05-13,17
SKU_154,2024-05-20,9
SKU_154,2024-05-27,27
SKU_154,2024-06-03,25
SKU_154,2024-06-10,33
SKU_154,2024-06-17,29
SKU_155,2022-12-26,3
SKU_155,2023-01-23,26
SKU_155,2023-01-30,39
SKU_155,2023-02-06,17
SKU_155,2023-02-13,48
SKU_155,2023-02-20,30
SKU_155,2023-03-06,49
SKU_155,2023-03-20,11
SKU_155,2023-03-27,18
SKU_155,2023-04-03,68
SKU_155,2023-04-10,3
SKU_155,2023-04-17,16
SKU_155,2023-04-24,4
SKU_155,2023-05-01,14
SKU_155,2023-05-08,10
SKU_155,2023-05-15,13
SKU_155,2023-05-22,10
SKU_155,2023-05-29,12
SKU_155,2023-06-12,13
SKU_155,2023-06-19,27
SKU_155,2023-06-26,26
SKU_155,2023-07-03,60
SKU_155,2023-07-17,3
SKU_155,2023-07-31,17
SKU_155,2023-08-07,4
SKU_155,2023-08-14,12
SKU_155,2023-08-21,20
SKU_155,2023-08-28,9
SKU_155,2023-09-04,12
SKU_155,2023-09-11,22
SKU_155,2023-09-18,22
SKU_155,2023-09-25,16
SKU_155,2023-10-02,47
SKU_155,2023-10-09,27
SKU_155,2023-10-16,10
SKU_155,2023-10-23,18
SKU_155,2023-10-30,12
SKU_155,2023-11-06,25
SKU_155,2023-11-13,12
SKU_155,2023-12-04,31
SKU_155,2023-12-11,40
SKU_155,2023-12-25,32
SKU_155,2024-01-01,19
SKU_155,2024-01-08,13
SKU_155,2024-01-22,54
SKU_155,2024-01-29,6
SKU_155,2024-02-05,1
SKU_155,2024-02-12,14
SKU_155,2024-02-26,9
SKU_155,2024-03-25,49
SKU_155,2024-04-01,14
SKU_155,2024-04-08,36
SKU_155,2024-04-22,17
SKU_155,2024-04-29,22
SKU_155,2024-05-06,54
SKU_155,2024-05-13,13
SKU_155,2024-05-20,6
SKU_155,2024-05-27,32
SKU_155,2024-06-10,2
SKU_155,2024-06-17,12
SKU_156,2022-12-26,13
SKU_156,2023-01-02,17
SKU_156,2023-01-09,37
SKU_156,2023-01-16,9
SKU_156,2023-01-23,17
SKU_156,2023-02-06,14
SKU_156,2023-02-13,25
SKU_156,2023-03-13,17
SKU_156,2023-03-20,44
SKU_156,2023-03-27,24
SKU_156,2023-04-03,16
SKU_156,2023-04-10,6
SKU_156,2023-04-17,15
SKU_156,2023-04-24,31
SKU_156,2023-05-01,2
SKU_156,2023-05-08,4
SKU_156,2023-05-15,32
SKU_156,2023-05-22,31
SKU_156,2023-05-29,20
SKU_156,2023-06-05,6
SKU_156,2023-06-19,30
SKU_156,2023-06-26,10
SKU_156,2023-07-03,21
SKU_156,2023-07-10,25
SKU_156,2023-07-17,3
SKU_156,2023-07-31,23
SKU_156,2023-08-07,35
SKU_156,2023-08-14,21
SKU_156,2023-08-21,22
SKU_156,2023-08-28,32
SKU_156,2023-09-11,7
SKU_156,2023-09-18,16
SKU_156,2023-09-25,4
SKU_156,2023-10-09,6
SKU_156,2023-10-16,17
SKU_156,2023-10-30,14
SKU_156,2023-11-06,15
SKU_156,2023-11-20,42
SKU_156,2023-11-27,36
SKU_156,2023-12-04,26
SKU_156,2023-12-11,13
SKU_156,2023-12-25,17
SKU_156,2024-01-01,44
SKU_156,2024-01-08,8
SKU_156,2024-01-15,14
SKU_156,2024-01-22,4
SKU_156,2024-02-05,28
SKU_156,2024-02-12,17
SKU_156,2024-02-19,22
SKU_156,2024-03-25,36
SKU_156,2024-04-01,24
SKU_156,2024-04-08,9
SKU_156,2024-04-15,16
SKU_156,2024-04-22,51
SKU_156,2024-04-29,16
SKU_156,2024-05-20,12
SKU_156,2024-05-27,26
SKU_156,2024-06-03,30
SKU_156,2024-06-10,18
SKU_156,2024-06-17,14
SKU_157,2023-01-02,44
SKU_157,2023-01-09,24
SKU_157,2023-01-30,4
SKU_157,2023-02-06,7
SKU_157,2023-02-13,26
SKU_157,2023-02-20,7
SKU_157,2023-02-27,9
SKU_157,2023-03-06,12
SKU_157,2023-03-20,46
SKU_157,2023-04-03,9
SKU_157,2023-04-10,4
SKU_157,2023-04-17,28
SKU_157,2023-04-24,46
SKU_157,2023-05-01,11
SKU_157,2023-05-08,23
SKU_157,2023-05-15,19
SKU_157,2023-05-22,20
SKU_157,2023-05-29,7
SKU_157,2023-06-05,31
SKU_157,2023-06-12,29
SKU_157,2023-06-19,4
SKU_157,2023-07-03,14
SKU_157,2023-07-10,38
SKU_157,2023-07-17,21
SKU_157,2023-07-24,20
SKU_157,2023-07-31,46
SKU_157,2023-08-14,16
SKU_157,2023-08-21,37
SKU_157,2023-08-28,18
SKU_157,2023-09-04,2
SKU_157,2023-09-11,23
SKU_157,2023-09-25,16
SKU_157,2023-10-02,14
SKU_157,2023-10-16,54
SKU_157,2023-10-30,14
SKU_157,2023-11-06,14
SKU_157,2023-11-20,2
SKU_157,2023-11-27,19
SKU_157,2023-12-04,37
SKU_157,2023-12-11,24
SKU_157,2023-12-18,13
SKU_157,2023-12-25,25
SKU_157,2024-01-08,6
SKU_157,2024-01-15,21
SKU_157,2024-01-22,4
SKU_157,2024-01-29,14
SKU_157,2024-02-05,8
SKU_157,2024-02-12,29
SKU_157,2024-02-19,25
SKU_157,2024-02-26,26
SKU_157,2024-03-04,30
SKU_157,2024-03-11,22
SKU_157,2024-03-18,2
SKU_157,2024-03-25,2
SKU_157,2024-04-01,34
SKU_157,2024-04-08,5
SKU_157,2024-04-22,30
SKU_157,2024-04-29,11
SKU_157,2024-05-06,7
SKU_157,2024-05-13,24
SKU_157,2024-05-27,23
SKU_157,2024-06-24,10
SKU_158,2023-01-09,42
SKU_158,2023-01-16,11
SKU_158,2023-01-23,20
SKU_158,2023-02-06,19
SKU_158,2023-02-13,5
SKU_158,2023-02-20,8
SKU_158,2023-03-13,20
SKU_158,2023-03-20,33
SKU_158,2023-04-03,20
SKU_158,2023-04-10,21
SKU_158,2023-04-17,7
SKU_158,2023-04-24,28
SKU_158,2023-05-01,81
SKU_158,2023-05-08,14
SKU_158,2023-05-22,22
SKU_158,2023-05-29,20
SKU_158,2023-06-05,11
SKU_158,2023-06-12,5
SKU_158,2023-06-26,16
SKU_158,2023-07-03,6
SKU_158,2023-07-17,11
SKU_158,2023-08-14,8
SKU_158,2023-09-04,13
SKU_158,2023-09-11,20
SKU_158,2023-09-18,53
SKU_158,2023-09-25,10
SKU_158,2023-10-02,9
SKU_158,2023-10-09,39
SKU_158,2023-10-16,8
SKU_158,2023-10-23,9
SKU_158,2023-10-30,7
SKU_158,2023-11-13,14
SKU_158,2023-11-20,33
SKU_158,2023-11-27,21
SKU_158,2023-12-04,16
SKU_158,2023-12-11,17
SKU_158,2023-12-18,7
SKU_158,2023-12-25,12
SKU_158,2024-01-01,38
SKU_158,2024-01-15,2
SKU_158,2024-01-22,12
SKU_158,2024-02-05,20
SKU_158,2024-02-12,20
SKU_158,2024-02-26,14
SKU_158,2024-03-04,16
SKU_158,2024-03-25,34
SKU_158,2024-04-08,8
SKU_158,2024-04-22,12
SKU_158,2024-04-29,13
SKU_158,2024-05-13,13
SKU_158,2024-05-20,20
SKU_158,2024-06-03,1
SKU_158,2024-06-17,24
SKU_159,2023-01-02,7
SKU_159,2023-01-09,20
SKU_159,2023-01-23,22
SKU_159,2023-02-06,4
SKU_159,2023-02-13,10
SKU_159,2023-02-20,31
SKU_159,2023-02-27,44
SKU_159,2023-03-06,41
SKU_159,2023-03-13,18
SKU_159,2023-03-20,15
SKU_159,2023-03-27,38
SKU_159,2023-04-17,25
SKU_159,2023-04-24,31
SKU_159,2023-05-01,15
SKU_159,2023-05-22,25
SKU_159,2023-06-05,1
SKU_159,2023-06-12,9
SKU_159,2023-06-19,16
SKU_159,2023-07-03,10
SKU_159,2023-07-10,21
SKU_159,2023-07-17,9
SKU_159,2023-07-24,14
SKU_159,2023-07-31,15
SKU_159,2023-08-07,5
SKU_159,2023-08-14,26
SKU_159,2023-08-28,16
SKU_159,2023-09-04,21
SKU_159,2023-09-18,10
SKU_159,2023-09-25,28
SKU_159,2023-10-16,52
SKU_159,2023-10-23,42
SKU_159,2023-10-30,8
SKU_159,2023-11-06,20
SKU_159,2023-11-27,25
SKU_159,2023-12-04,23
SKU_159,2023-12-18,33
SKU_159,2023-12-25,22
SKU_159,2024-01-01,17
SKU_159,2024-01-08,8
SKU_159,2024-01-22,21
SKU_159,2024-01-29,25
SKU_159,2024-02-05,10
SKU_159,2024-02-12,22
SKU_159,2024-03-04,31
SKU_159,2024-03-11,7
SKU_159,2024-03-18,20
SKU_159,2024-03-25,37
SKU_159,2024-04-01,22
SKU_159,2024-04-15,3
SKU_159,2024-04-22,8
SKU_159,2024-05-13,18
SKU_159,2024-05-20,2
SKU_159,2024-05-27,30
SKU_159,2024-06-03,19
SKU_159,2024-06-17,20
SKU_160,2022-12-26,16
SKU_160,2023-01-02,12
SKU_160,2023-01-16,24
SKU_160,2023-01-23,22
SKU_160,2023-01-30,18
SKU_160,2023-02-06,26
SKU_160,2023-02-13,39
SKU_160,2023-02-20,19
SKU_160,2023-02-27,2
SKU_160,2023-03-06,5
SKU_160,2023-03-27,8
SKU_160,2023-04-03,6
SKU_160,2023-04-10,1
SKU_160,2023-04-17,7
SKU_160,2023-04-24,20
SKU_160,2023-05-01,6
SKU_160,2023-05-08,26
SKU_160,2023-05-15,36
SKU_160,2023-05-22,14
SKU_160,2023-06-05,21
SKU_160,2023-06-19,20
SKU_160,2023-07-03,23
SKU_160,2023-07-31,42
SKU_160,2023-09-04,11
SKU_160,2023-09-11,21
SKU_160,2023-09-18,12
SKU_160,2023-09-25,13
SKU_160,2023-10-16,20
SKU_160,2023-10-23,22
SKU_160,2023-11-06,8
SKU_160,2023-11-13,20
SKU_160,2023-11-20,18
SKU_160,2023-12-04,10
SKU_160,2023-12-11,24
SKU_160,2023-12-18,27
SKU_160,2024-01-01,27
SKU_160,2024-01-15,12
SKU_160,2024-01-22,7
SKU_160,2024-01-29,46
SKU_160,2024-02-12,45
SKU_160,2024-02-19,33
SKU_160,2024-02-26,20
SKU_160,2024-03-04,46
SKU_160,2024-03-11,61
SKU_160,2024-03-18,17
SKU_160,2024-04-01,29
SKU_160,2024-04-15,39
SKU_160,2024-04-22,16
SKU_160,2024-05-06,6
SKU_160,2024-05-13,4
SKU_160,2024-05-27,10
SKU_160,2024-06-10,32
SKU_160,2024-06-17,26
SKU_161,2023-01-02,29
SKU_161,2023-01-09,14
SKU_161,2023-01-16,33
SKU_161,2023-01-23,14
SKU_161,2023-01-30,29
SKU_161,2023-02-06,22
SKU_161,2023-02-13,30
SKU_161,2023-02-20,15
SKU_161,2023-02-27,5
SKU_161,2023-03-06,11
SKU_161,2023-03-13,21
SKU_161,2023-03-20,32
SKU_161,2023-03-27,26
SKU_161,2023-04-03,57
SKU_161,2023-04-17,19
SKU_161,2023-04-24,46
SKU_161,2023-05-01,26
SKU_161,2023-05-08,12
SKU_161,2023-05-15,20
SKU_161,2023-05-22,11
SKU_161,2023-05-29,17
SKU_161,2023-06-05,4
SKU_161,2023-06-12,25
SKU_161,2023-06-19,19
SKU_161,2023-07-03,25
SKU_161,2023-07-10,16
SKU_161,2023-07-17,19
SKU_161,2023-07-24,31
SKU_161,2023-07-31,27
SKU_161,2023-08-07,11
SKU_161,2023-08-14,58
SKU_161,2023-08-21,19
SKU_161,2023-08-28,17
SKU_161,2023-09-04,24
SKU_161,2023-09-18,20
SKU_161,2023-09-25,7
SKU_161,2023-10-02,35
SKU_161,2023-10-09,27
SKU_161,2023-10-23,19
SKU_161,2023-10-30,3
SKU_161,2023-11-06,19
SKU_161,2023-11-13,28
SKU_161,2023-11-27,22
SKU_161,2023-12-11,57
SKU_161,2023-12-18,36
SKU_161,2023-12-25,10
SKU_161,2024-01-01,25
SKU_161,2024-01-08,6
SKU_161,2024-01-15,9
SKU_161,2024-01-22,8
SKU_161,2024-01-29,34
SKU_161,2024-02-12,36
SKU_161,2024-02-19,1
SKU_161,2024-03-04,7
SKU_161,2024-03-11,35
SKU_161,2024-03-18,17
SKU_161,2024-04-01,4
SKU_161,2024-04-15,30
SKU_161,2024-04-22,11
SKU_161,2024-05-06,34
SKU_161,2024-05-13,43
SKU_161,2024-06-03,2
SKU_161,2024-06-10,24
SKU_161,2024-06-17,12
SKU_162,2023-01-09,13
SKU_162,2023-01-16,17
SKU_162,2023-01-23,14
SKU_162,2023-01-30,17
SKU_162,2023-02-13,13
SKU_162,2023-03-06,13
SKU_162,2023-04-03,10
SKU_162,2023-04-10,20
SKU_162,2023-04-17,58
SKU_162,2023-04-24,1
SKU_162,2023-05-01,39
SKU_162,2023-05-08,18
SKU_162,2023-05-15,18
SKU_162,2023-05-22,12
SKU_162,2023-05-29,10
SKU_162,2023-06-05,25
SKU_162,2023-06-19,19
SKU_162,2023-07-03,5
SKU_162,2023-07-17,31
SKU_162,2023-07-24,24
SKU_162,2023-07-31,21
SKU_162,2023-08-14,21
SKU_162,2023-08-28,39
SKU_162,2023-09-04,23
SKU_162,2023-09-11,10
SKU_162,2023-09-18,3
SKU_162,2023-09-25,2
SKU_162,2023-10-02,33
SKU_162,2023-10-09,11
SKU_162,2023-10-16,15
SKU_162,2023-10-23,33
SKU_162,2023-10-30,7
SKU_162,2023-11-06,14
SKU_162,2023-11-13,59
SKU_162,2023-11-27,14
SKU_162,2023-12-04,2
SKU_162,2023-12-11,13
SKU_162,2023-12-18,28
SKU_162,2024-01-01,24
SKU_162,2024-01-08,15
SKU_162,2024-01-15,16
SKU_162,2024-01-29,5
SKU_162,2024-02-05,11
SKU_162,2024-02-12,9
SKU_162,2024-02-19,26
SKU_162,2024-03-11,2
SKU_162,2024-03-25,19
SKU_162,2024-04-01,20
SKU_162,2024-04-08,2
SKU_162,2024-04-29,39
SKU_162,2024-05-13,4
SKU_162,2024-05-20,31
SKU_162,2024-06-03,32
SKU_162,2024-06-17,1
SKU_163,2023-01-02,22
SKU_163,2023-01-09,16
SKU_163,2023-01-30,14
SKU_163,2023-02-06,6
SKU_163,2023-02-13,35
SKU_163,2023-02-20,44
SKU_163,2023-02-27,21
SKU_163,2023-03-06,28
SKU_163,2023-03-13,11
SKU_163,2023-03-20,11
SKU_163,2023-03-27,8
SKU_163,2023-04-03,19
SKU_163,2023-04-10,16
SKU_163,2023-04-24,26
SKU_163,2023-05-01,24
SKU_163,2023-05-08,1
SKU_163,2023-05-15,55
SKU_163,2023-05-22,12
SKU_163,2023-05-29,21
SKU_163,2023-06-12,7
SKU_163,2023-07-03,14
SKU_163,2023-07-10,18
SKU_163,2023-07-17,13
SKU_163,2023-07-24,20
SKU_163,2023-07-31,33
SKU_163,2023-08-07,8
SKU_163,2023-08-14,42
SKU_163,2023-08-21,7
SKU_163,2023-09-04,21
SKU_163,2023-09-18,29
SKU_163,2023-09-25,2
SKU_163,2023-10-09,25
SKU_163,2023-10-30,18
SKU_163,2023-11-13,4
SKU_163,2023-11-27,9
SKU_163,2023-12-04,39
SKU_163,2023-12-11,16
SKU_163,2023-12-18,6
SKU_163,2023-12-25,4
SKU_163,2024-01-08,13
SKU_163,2024-01-15,14
SKU_163,2024-01-22,9
SKU_163,2024-01-29,28
SKU_163,2024-02-26,20
SKU_163,2024-03-04,17
SKU_163,2024-03-11,6
SKU_163,2024-03-18,8
SKU_163,2024-03-25,4
SKU_163,2024-04-01,24
SKU_163,2024-04-08,11
SKU_163,2024-04-15,6
SKU_163,2024-04-22,4
SKU_163,2024-05-06,14
SKU_163,2024-05-13,29
SKU_163,2024-05-20,7
SKU_163,2024-05-27,9
SKU_163,2024-06-03,19
SKU_163,2024-06-10,12
SKU_163,2024-06-17,7
SKU_164,2023-01-02,24
SKU_164,2023-01-16,17
SKU_164,2023-02-06,23
SKU_164,2023-02-20,11
SKU_164,2023-03-06,12
SKU_164,2023-03-13,4
SKU_164,2023-03-20,17
SKU_164,2023-04-03,11
SKU_164,2023-04-10,76
SKU_164,2023-04-17,33
SKU_164,2023-04-24,14
SKU_164,2023-05-08,32
SKU_164,2023-05-15,15
SKU_164,2023-05-22,17
SKU_164,2023-05-29,8
SKU_164,2023-06-05,16
SKU_164,2023-06-12,17
SKU_164,2023-06-19,22
SKU_164,2023-06-26,19
SKU_164,2023-07-10,19
SKU_164,2023-07-24,35
SKU_164,2023-07-31,40
SKU_164,2023-08-07,25
SKU_164,2023-08-14,19
SKU_164,2023-08-21,12
SKU_164,2023-08-28,6
SKU_164,2023-09-04,13
SKU_164,2023-09-11,12
SKU_164,2023-09-18,44
SKU_164,2023-10-09,18
SKU_164,2023-10-16,22
SKU_164,2023-10-30,16
SKU_164,2023-11-06,2
SKU_164,2023-11-27,33
SKU_164,2023-12-04,19
SKU_164,2023-12-11,28
SKU_164,2023-12-18,6
SKU_164,2023-12-25,15
SKU_164,2024-01-08,10
SKU_164,2024-01-15,23
SKU_164,2024-01-22,11
SKU_164,2024-01-29,16
SKU_164,2024-02-05,26
SKU_164,2024-02-12,15
SKU_164,2024-03-04,6
SKU_164,2024-03-11,34
SKU_164,2024-03-25,11
SKU_164,2024-04-01,8
SKU_164,2024-04-08,36
SKU_164,2024-04-15,34
SKU_164,2024-04-29,25
SKU_164,2024-05-13,4
SKU_164,2024-05-27,5
SKU_164,2024-06-03,41
SKU_164,2024-06-10,23
SKU_165,2023-01-02,35
SKU_165,2023-01-09,13
SKU_165,2023-01-16,30
SKU_165,2023-02-06,32
SKU_165,2023-02-13,13
SKU_165,2023-02-27,19
SKU_165,2023-03-13,1
SKU_165,2023-03-27,18
SKU_165,2023-04-03,9
SKU_165,2023-04-10,3
SKU_165,2023-04-17,10
SKU_165,2023-04-24,7
SKU_165,2023-05-01,19
SKU_165,2023-05-08,19
SKU_165,2023-06-05,11
SKU_165,2023-06-12,15
SKU_165,2023-06-19,16
SKU_165,2023-07-03,39
SKU_165,2023-07-10,19
SKU_165,2023-07-17,15
SKU_165,2023-07-31,17
SKU_165,2023-08-07,16
SKU_165,2023-08-14,3
SKU_165,2023-08-28,52
SKU_165,2023-09-04,34
SKU_165,2023-09-18,54
SKU_165,2023-09-25,53
SKU_165,2023-10-02,1
SKU_165,2023-10-09,34
SKU_165,2023-10-23,18
SKU_165,2023-11-06,26
SKU_165,2023-11-13,18
SKU_165,2023-11-20,4
SKU_165,2023-11-27,28
SKU_165,2023-12-04,33
SKU_165,2023-12-11,36
SKU_165,2023-12-18,15
SKU_165,2024-01-15,19
SKU_165,2024-01-22,24
SKU_165,2024-01-29,23
SKU_165,2024-02-05,6
SKU_165,2024-02-12,23
SKU_165,2024-03-04,28
SKU_165,2024-03-11,15
SKU_165,2024-03-18,18
SKU_165,2024-04-01,36
SKU_165,2024-04-08,23
SKU_165,2024-04-22,16
SKU_165,2024-05-06,11
SKU_165,2024-05-13,49
SKU_165,2024-05-20,15
SKU_165,2024-05-27,23
SKU_165,2024-06-03,33
SKU_165,2024-06-17,17
SKU_166,2023-01-02,48
SKU_166,2023-01-09,13
SKU_166,2023-01-16,44
SKU_166,2023-01-30,17
SKU_166,2023-02-13,48
SKU_166,2023-02-20,32
SKU_166,2023-02-27,1
SKU_166,2023-03-06,56
SKU_166,2023-03-20,4
SKU_166,2023-04-03,19
SKU_166,2023-05-08,19
SKU_166,2023-05-15,6
SKU_166,2023-05-22,27
SKU_166,2023-05-29,22
SKU_166,2023-06-05,21
SKU_166,2023-06-12,26
SKU_166,2023-06-26,15
