customer_id,gender,age,country,segment,join_date,recency,frequency,monetary,avg_txn_amt,total_points,cluster
CUST_4188,Female,65,Oman,Gold,2022-03-03,27,4,466.91,116.7275,946,6
CUST_4189,Male,29,Oman,Silver,2021-10-28,4,5,648.7,129.74,1404,4
CUST_4190,Female,47,UAE,Silver,2021-11-09,128,4,664.55,166.1375,967,6
CUST_4191,Male,31,KSA,Silver,2021-10-15,30,7,677.55,96.79285714285712,1523,-1
CUST_4192,Male,57,KSA,Silver,2022-05-27,47,4,643.6800000000001,160.92000000000002,1130,6
CUST_4193,Female,26,KSA,Silver,2023-06-05,94,6,541.79,90.29833333333332,1067,-1
CUST_4194,Male,43,Qatar,Gold,2023-03-05,109,4,269.68,67.42,1402,-1
CUST_4195,Male,55,KSA,Bronze,2023-02-15,62,6,1124.76,187.46,1128,3
CUST_4196,Female,19,Oman,Bronze,2023-04-29,203,7,785.41,112.20142857142856,1885,-1
CUST_4197,Female,30,KSA,Gold,2021-05-29,120,8,732.52,91.565,2723,-1
CUST_4198,Male,56,KSA,Bronze,2022-09-28,82,3,332.5,110.83333333333331,303,-1
CUST_4199,Female,62,Oman,Silver,2021-10-30,88,7,1093.1,156.15714285714284,1903,2
CUST_4200,Female,41,Oman,Bronze,2021-12-30,50,9,1205.66,133.96222222222224,1761,-1
CUST_4201,Male,30,UAE,Bronze,2022-11-28,154,4,618.99,154.7475,1251,6
CUST_4202,Female,50,Oman,Silver,2022-10-13,29,10,2001.08,200.108,2565,-1
CUST_4203,Male,48,Qatar,Bronze,2022-08-20,29,4,689.3199999999999,172.32999999999998,584,6
CUST_4204,Male,56,Oman,Silver,2021-04-27,200,4,718.18,179.545,623,-1
CUST_4205,Female,51,KSA,Silver,2021-11-26,72,3,432.69,144.23,660,5
CUST_4206,Male,54,Qatar,Bronze,2022-05-23,25,4,609.19,152.2975,1136,6
CUST_4207,Male,57,Qatar,Gold,2021-03-24,55,8,1153.86,144.23250000000002,2181,1
CUST_4208,Male,43,Qatar,Silver,2023-04-29,254,4,674.95,168.7375,987,-1
CUST_4209,Female,48,KSA,Bronze,2022-11-27,148,5,308.79,61.758,1663,-1
CUST_4210,Male,52,Qatar,Silver,2021-04-09,101,3,648.5799999999999,216.1933333333333,819,5
CUST_4211,Male,34,Oman,Bronze,2021-02-14,25,7,971.73,138.81857142857143,1233,2
CUST_4212,Male,30,UAE,Bronze,2021-01-02,15,6,852.9100000000001,142.15166666666667,1185,3
CUST_4213,Female,25,Oman,Bronze,2022-08-29,386,2,336.79,168.39499999999998,674,-1
CUST_4214,Female,50,KSA,Bronze,2021-05-27,73,4,633.35,158.3375,826,6
CUST_4215,Female,62,Qatar,Bronze,2022-11-10,11,7,929.61,132.80142857142857,1814,2
CUST_4216,Female,25,UAE,Silver,2021-06-24,205,5,965.94,193.188,560,-1
CUST_4217,Female,57,UAE,Gold,2022-01-05,70,2,435.2000000000001,217.6,189,-1
CUST_4218,Female,25,KSA,Gold,2022-07-10,155,6,975.38,162.56333333333336,966,-1
CUST_4219,Female,37,Qatar,Silver,2022-10-14,113,6,1005.56,167.59333333333333,1209,3
CUST_4220,Female,64,KSA,Silver,2022-01-19,156,8,1330.77,166.34625,1676,-1
CUST_4221,Male,50,KSA,Silver,2021-12-17,149,5,407.69,81.538,263,-1
CUST_4222,Female,47,UAE,Bronze,2021-01-25,32,8,962.71,120.33875,2520,-1
CUST_4223,Male,47,UAE,Bronze,2021-06-17,28,6,958.15,159.69166666666666,1360,3
CUST_4224,Male,41,UAE,Silver,2022-12-06,43,7,1412.53,201.79,1407,-1
CUST_4225,Male,25,KSA,Gold,2023-03-16,7,5,619.4,123.88,1542,4
CUST_4226,Female,50,UAE,Gold,2021-08-13,119,2,145.87,72.935,632,-1
CUST_4227,Female,57,Qatar,Gold,2023-03-01,41,3,597.4100000000001,199.13666666666668,876,5
CUST_4228,Female,58,KSA,Bronze,2022-09-30,241,2,198.71,99.355,822,-1
CUST_4229,Female,27,Qatar,Gold,2021-09-28,112,6,738.06,123.01,1689,3
CUST_4230,Female,50,Oman,Gold,2022-01-10,178,4,520.36,130.09,902,6
CUST_4231,Female,56,UAE,Bronze,2021-08-27,41,4,433.23,108.3075,1294,6
CUST_4232,Female,40,KSA,Gold,2022-11-14,215,2,345.11,172.555,241,-1
CUST_4233,Male,57,Oman,Silver,2022-09-07,13,4,429.12,107.28,1132,6
CUST_4234,Male,29,Qatar,Bronze,2023-03-17,89,7,836.15,119.45,1101,-1
CUST_4235,Female,40,Qatar,Silver,2022-08-23,18,9,1449.15,161.01666666666668,2320,-1
CUST_4236,Female,26,KSA,Gold,2023-05-13,128,4,759.42,189.855,1178,6
CUST_4237,Female,64,Oman,Gold,2021-11-26,94,6,1004.74,167.45666666666668,1415,3
CUST_4238,Male,29,Oman,Silver,2023-05-11,19,5,694.73,138.946,1980,-1
CUST_4239,Male,59,Qatar,Bronze,2021-09-02,26,6,834.6800000000001,139.11333333333334,1851,3
CUST_4240,Male,47,UAE,Bronze,2023-06-05,70,9,1317.72,146.41333333333333,1492,-1
CUST_4241,Male,27,KSA,Gold,2022-03-15,195,6,1373.19,228.865,1347,-1
CUST_4242,Male,46,UAE,Bronze,2021-01-04,158,6,1037.82,172.97,1915,-1
CUST_4243,Female,40,Oman,Silver,2023-05-31,13,7,1304.88,186.4114285714286,2085,2
CUST_4244,Male,56,Qatar,Bronze,2021-07-13,151,2,261.74,130.87,272,-1
CUST_4245,Male,43,Oman,Gold,2023-05-01,197,2,443.85,221.925,494,-1
CUST_4246,Female,62,Oman,Bronze,2021-03-14,40,5,916.5,183.3,818,4
CUST_4247,Female,35,Oman,Gold,2023-05-18,159,3,638.66,212.88666666666663,1036,-1
CUST_4248,Female,49,UAE,Gold,2022-05-24,108,6,1092.02,182.00333333333333,1593,3
CUST_4249,Male,31,Oman,Silver,2022-10-21,33,5,596.62,119.324,1337,4
CUST_4250,Female,60,UAE,Gold,2021-09-07,147,5,544.4399999999999,108.888,801,-1
CUST_4251,Female,25,Oman,Silver,2022-01-31,269,3,518.17,172.72333333333333,597,-1
CUST_4252,Female,19,Qatar,Gold,2022-05-30,22,3,650.1500000000001,216.7166666666667,866,5
CUST_4253,Male,52,Oman,Silver,2023-02-23,48,6,908.99,151.4983333333333,1489,3
CUST_4254,Female,29,KSA,Bronze,2022-07-14,14,5,821.4300000000001,164.286,940,4
CUST_4255,Female,42,UAE,Silver,2022-06-11,67,5,630.7,126.14,1607,4
CUST_4256,Female,35,Oman,Gold,2021-06-10,192,4,529.3199999999999,132.32999999999998,603,-1
CUST_4257,Male,36,UAE,Gold,2021-01-11,7,5,647.18,129.43599999999998,1490,4
CUST_4258,Female,53,KSA,Bronze,2023-02-20,201,3,383.18,127.72666666666667,615,-1
CUST_4259,Male,33,Qatar,Gold,2022-04-07,8,6,940.92,156.82,2252,-1
CUST_4260,Male,55,Qatar,Bronze,2022-05-04,130,5,738.7,147.74,1416,4
CUST_4261,Female,34,Qatar,Gold,2023-02-07,185,3,418.54,139.51333333333332,746,5
CUST_4262,Male,56,Oman,Gold,2023-05-16,84,5,616.65,123.33,1020,4
CUST_4263,Female,60,Qatar,Gold,2022-03-14,36,7,963.65,137.6642857142857,1395,2
CUST_4264,Female,60,UAE,Bronze,2023-04-02,255,7,1682.03,240.29,2330,-1
CUST_4265,Female,32,Qatar,Silver,2021-06-27,27,8,1710.98,213.8725,2241,-1
CUST_4266,Male,38,Qatar,Bronze,2021-04-19,35,5,796.06,159.212,1556,4
CUST_4267,Male,34,UAE,Gold,2021-12-09,74,11,1962.56,178.41454545454545,2355,-1
CUST_4268,Male,21,UAE,Silver,2022-03-26,60,4,276.46,69.115,1294,-1
CUST_4269,Male,25,KSA,Gold,2022-07-20,35,5,937.54,187.508,1213,4
CUST_4270,Male,56,Qatar,Gold,2022-06-11,72,4,485.01,121.2525,1580,-1
CUST_4271,Male,45,Qatar,Bronze,2021-04-24,43,1,266.97,266.97,186,-1
CUST_4272,Male,40,KSA,Gold,2022-12-05,114,4,799.22,199.805,1432,-1
CUST_4273,Male,34,Qatar,Gold,2023-02-13,48,4,823.78,205.945,1229,6
CUST_4274,Female,19,Oman,Gold,2023-05-02,227,5,641.75,128.35,1729,-1
CUST_4275,Male,49,Oman,Silver,2023-01-30,4,7,1390.16,198.5942857142857,1612,-1
CUST_4276,Female,18,UAE,Silver,2023-04-08,42,9,1514.94,168.32666666666668,2554,-1
CUST_4277,Male,45,UAE,Silver,2023-02-20,128,6,607.36,101.22666666666667,1784,-1
CUST_4278,Male,63,Oman,Silver,2023-01-05,94,6,648.27,108.045,827,-1
CUST_4279,Female,24,UAE,Bronze,2021-01-29,31,3,252.78000000000003,84.26,995,-1
CUST_4280,Male,53,Qatar,Gold,2021-08-23,65,5,507.7000000000001,101.54,1006,4
CUST_4281,Male,60,Qatar,Bronze,2023-04-28,40,7,1329.17,189.8814285714286,1485,2
CUST_4282,Male,47,UAE,Silver,2021-10-15,12,1,47.69,47.69,269,-1
CUST_4283,Male,38,KSA,Gold,2021-07-26,131,4,530.79,132.6975,1369,6
CUST_4284,Male,65,KSA,Silver,2022-04-11,28,7,888.1999999999999,126.88571428571429,2273,2
CUST_4285,Male,40,Qatar,Gold,2022-03-20,195,4,782.89,195.7225,881,6
CUST_4286,Female,59,UAE,Gold,2021-06-08,467,2,324.58,162.29,802,-1
CUST_4287,Female,23,Qatar,Bronze,2021-09-12,95,7,869.39,124.19857142857144,1666,2
CUST_4288,Male,26,Oman,Bronze,2023-04-24,388,2,353.69000000000005,176.84500000000003,526,-1
CUST_4289,Male,42,Qatar,Bronze,2022-07-17,39,5,1001.8,200.36,1334,4
CUST_4290,Male,38,KSA,Silver,2022-12-14,33,4,624.9,156.225,1295,6
CUST_4291,Male,64,Oman,Bronze,2021-09-03,58,5,462.8200000000001,92.564,1704,-1
CUST_4292,Female,44,UAE,Bronze,2022-07-14,3,7,1125.37,160.7671428571429,1946,2
CUST_4293,Female,38,Oman,Bronze,2022-02-24,17,2,308.67,154.335,639,-1
CUST_4294,Female,46,UAE,Bronze,2022-10-07,43,6,772.21,128.70166666666668,1028,3
CUST_4295,Male,23,Qatar,Silver,2023-05-23,28,6,1023.52,170.58666666666667,1736,3
CUST_4296,Female,39,UAE,Gold,2022-08-05,73,10,924.79,92.479,2746,-1
CUST_4297,Male,56,Qatar,Silver,2022-10-10,73,4,535.31,133.8275,930,6
CUST_4298,Female,57,KSA,Gold,2023-04-19,25,7,1174.55,167.79285714285714,2293,2
CUST_4299,Female,39,Oman,Bronze,2022-04-20,133,4,664.8,166.2,1266,6
CUST_4301,Male,32,UAE,Silver,2023-04-05,6,5,737.38,147.476,1447,4
CUST_4302,Female,25,Qatar,Bronze,2023-04-17,56,8,1075.68,134.46,1792,1
CUST_4303,Female,61,UAE,Bronze,2022-01-31,27,9,1566.9,174.10000000000002,2617,-1
CUST_4304,Male,53,Oman,Gold,2022-11-23,106,7,427.31,61.04428571428571,1788,-1
CUST_4305,Male,22,KSA,Silver,2023-05-10,130,4,686.9,171.725,1114,6
CUST_4306,Male,20,UAE,Bronze,2022-02-23,33,8,1224.49,153.06125,1863,1
CUST_4307,Male,62,KSA,Silver,2022-12-30,25,5,902.21,180.442,1852,4
CUST_4308,Male,25,UAE,Gold,2022-06-25,249,6,837.55,139.59166666666667,1119,-1
CUST_4309,Female,18,Qatar,Silver,2021-10-19,33,5,676.15,135.23,1399,4
CUST_4310,Female,34,Qatar,Gold,2022-12-16,50,5,775.3299999999999,155.06599999999997,1458,4
CUST_4311,Male,40,Oman,Silver,2023-03-05,55,6,1118.49,186.415,1791,3
CUST_4312,Male,62,UAE,Bronze,2021-05-18,160,6,857.0,142.83333333333334,1318,-1
CUST_4313,Female,22,UAE,Gold,2022-11-28,16,7,1089.87,155.69571428571427,1764,2
CUST_4314,Female,41,KSA,Silver,2022-08-05,15,7,1403.5500000000002,200.5071428571429,1881,2
CUST_4315,Male,22,Oman,Silver,2021-12-29,40,3,572.3199999999999,190.7733333333333,943,5
CUST_4316,Male,37,Oman,Gold,2022-01-01,338,1,154.42,154.42,298,-1
CUST_4317,Male,18,UAE,Bronze,2022-11-28,20,4,775.89,193.9725,1616,-1
CUST_4318,Female,59,Oman,Silver,2022-06-09,60,9,1563.51,173.72333333333333,1804,-1
CUST_4319,Male,37,KSA,Silver,2023-02-02,30,5,737.63,147.526,1406,4
CUST_4320,Male,28,KSA,Bronze,2022-04-01,96,6,893.8,148.96666666666667,1405,3
CUST_4321,Female,45,KSA,Gold,2022-01-13,272,2,374.34,187.17,507,-1
CUST_4322,Female,54,KSA,Silver,2023-05-11,19,5,454.02,90.804,818,-1
CUST_4323,Male,64,UAE,Bronze,2021-10-22,52,7,794.92,113.56,1255,-1
CUST_4324,Male,27,Oman,Silver,2022-05-20,108,7,1067.44,152.49142857142857,1069,-1
CUST_4325,Male,55,UAE,Gold,2023-06-02,56,3,420.76,140.25333333333333,708,5
CUST_4326,Female,46,KSA,Gold,2022-04-04,153,3,599.82,199.94000000000003,761,-1
CUST_4327,Male,28,Qatar,Bronze,2021-04-10,1,6,1116.24,186.04,1789,3
CUST_4328,Male,47,Qatar,Bronze,2023-04-11,192,2,248.86,124.43,543,-1
CUST_4329,Male,39,Qatar,Gold,2021-08-13,126,3,728.47,242.82333333333332,876,-1
CUST_4330,Female,60,UAE,Bronze,2022-12-13,152,6,1107.93,184.655,1876,-1
CUST_4331,Female,20,UAE,Silver,2021-10-30,158,5,691.2,138.24,759,-1
CUST_4332,Female,48,KSA,Gold,2021-09-29,114,6,677.4000000000001,112.90000000000002,2109,-1
CUST_4333,Female,57,UAE,Gold,2022-08-25,11,7,804.3399999999999,114.90571428571428,1298,-1
CUST_4334,Male,24,UAE,Silver,2022-06-22,99,4,639.46,159.865,741,6
CUST_4335,Male,38,Qatar,Silver,2022-01-22,76,7,1333.63,190.51857142857145,1824,2
CUST_4336,Female,20,Qatar,Gold,2022-07-03,58,7,1153.89,164.8414285714286,2354,2
CUST_4337,Male,62,Oman,Silver,2022-01-13,27,5,999.78,199.956,1056,4
CUST_4338,Female,48,KSA,Gold,2022-02-21,31,4,347.52,86.88,1437,-1
CUST_4339,Female,35,Oman,Silver,2023-05-11,154,4,377.46,94.365,1408,-1
CUST_4340,Female,18,KSA,Bronze,2021-01-31,153,3,379.6,126.53333333333332,777,5
CUST_4341,Female,31,Oman,Gold,2022-10-12,338,3,233.78,77.92666666666666,517,-1
CUST_4342,Male,41,Oman,Gold,2021-08-03,45,5,1173.82,234.764,1502,-1
CUST_4343,Male,43,Oman,Gold,2021-06-09,77,8,1087.53,135.94125,3010,-1
CUST_4344,Female,61,Oman,Bronze,2022-09-10,21,7,817.03,116.71857142857142,2409,-1
CUST_4345,Male,48,KSA,Silver,2022-10-08,63,5,1037.63,207.526,1403,4
CUST_4346,Male,59,Qatar,Gold,2021-06-23,40,1,294.57,294.57,285,-1
CUST_4347,Female,65,Qatar,Silver,2022-02-11,12,5,623.96,124.792,1091,4
CUST_4348,Male,58,Oman,Bronze,2022-02-08,11,3,164.64,54.88,1077,-1
CUST_4349,Female,50,KSA,Gold,2022-06-24,10,5,807.33,161.466,1112,4
CUST_4350,Male,60,KSA,Gold,2021-03-14,61,2,397.66,198.83,517,0
CUST_4351,Male,35,Qatar,Gold,2023-01-22,24,5,855.52,171.10399999999998,1409,4
CUST_4352,Female,56,Qatar,Gold,2021-04-08,278,3,613.1,204.36666666666667,906,-1
CUST_4353,Female,44,Qatar,Silver,2021-11-03,84,3,407.39,135.79666666666665,508,5
CUST_4354,Male,36,Qatar,Silver,2023-02-06,54,4,642.81,160.7025,922,6
CUST_4355,Female,19,Qatar,Bronze,2021-06-22,296,2,159.72000000000003,79.86000000000001,466,-1
CUST_4356,Female,24,Oman,Gold,2023-02-24,469,2,453.9,226.95,765,-1
CUST_4357,Female,64,Oman,Silver,2021-04-04,504,1,61.06,61.06,447,-1
CUST_4358,Male,49,UAE,Gold,2023-05-14,69,5,730.52,146.10399999999998,1561,4
CUST_4359,Male,32,Oman,Bronze,2021-03-05,309,3,580.3299999999999,193.4433333333333,1137,-1
CUST_4360,Female,46,Qatar,Gold,2021-01-17,34,4,321.27,80.3175,1002,6
CUST_4361,Male,65,UAE,Silver,2021-04-30,54,6,886.99,147.83166666666668,913,3
CUST_4362,Female,19,Qatar,Bronze,2023-04-03,4,7,1163.06,166.15142857142857,1509,2
CUST_4363,Male,62,Qatar,Silver,2023-02-15,101,6,728.91,121.485,1381,3
CUST_4364,Male,26,UAE,Bronze,2022-08-31,256,2,270.19,135.095,517,-1
CUST_4365,Male,50,UAE,Silver,2022-05-25,170,6,750.15,125.025,1779,-1
CUST_4366,Male,35,KSA,Gold,2023-04-10,29,9,1794.59,199.39888888888888,2202,-1
CUST_4367,Female,33,UAE,Bronze,2022-05-04,438,2,519.76,259.88,655,-1
CUST_4368,Female,47,KSA,Gold,2022-12-11,135,5,592.3100000000001,118.46200000000002,1160,4
CUST_4369,Female,43,Oman,Gold,2022-01-24,18,3,480.78,160.26000000000002,350,-1
CUST_4370,Female,51,Oman,Gold,2021-10-13,68,4,524.8399999999999,131.20999999999998,1650,-1
CUST_4371,Female,63,UAE,Gold,2021-04-02,399,2,458.02,229.01,477,-1
CUST_4372,Female,53,Qatar,Silver,2022-06-26,28,8,1791.3,223.9125,1447,-1
CUST_4373,Male,63,Qatar,Bronze,2022-08-13,1,8,1757.86,219.7325,2149,-1
CUST_4374,Female,22,Oman,Silver,2022-02-03,62,5,744.5,148.9,761,4
CUST_4375,Male,25,KSA,Silver,2023-03-18,13,5,723.52,144.704,1593,4
CUST_4376,Female,27,Oman,Gold,2021-03-08,38,5,540.58,108.116,1254,4
CUST_4377,Male,50,Oman,Silver,2022-05-10,14,9,1517.05,168.5611111111111,2481,-1
CUST_4378,Female,50,KSA,Bronze,2021-03-03,195,5,463.85,92.77,1027,-1
CUST_4379,Female,26,UAE,Gold,2023-01-01,69,4,303.47,75.8675,947,-1
CUST_4380,Female,34,Qatar,Silver,2023-03-02,191,2,342.05,171.025,718,-1
CUST_4381,Male,33,KSA,Gold,2022-04-19,59,6,923.63,153.93833333333333,1316,3
CUST_4382,Female,53,UAE,Bronze,2022-11-13,33,4,684.26,171.065,1075,6
CUST_4383,Female,31,Qatar,Bronze,2022-08-23,16,4,1006.99,251.7475,1087,-1
CUST_4384,Male,19,UAE,Silver,2021-04-03,77,5,642.68,128.536,1069,4
CUST_4385,Male,42,KSA,Silver,2022-11-28,65,7,870.83,124.40428571428572,1987,2
CUST_4386,Female,54,UAE,Bronze,2022-10-20,71,3,388.77,129.59,604,5
CUST_4387,Male,65,KSA,Gold,2021-12-08,51,5,677.73,135.546,1609,4
CUST_4388,Male,52,Oman,Bronze,2021-12-18,23,10,1253.79,125.379,2060,-1
CUST_4389,Male,36,UAE,Silver,2022-01-25,185,10,1549.01,154.901,3490,-1
CUST_4390,Female,23,UAE,Gold,2022-03-15,428,2,217.14,108.57,956,-1
CUST_4391,Female,61,UAE,Bronze,2021-02-05,8,2,331.77,165.885,475,-1
CUST_4392,Male,42,UAE,Bronze,2021-12-22,116,3,464.98,154.99333333333334,501,5
CUST_4393,Male,63,KSA,Bronze,2022-09-20,458,2,325.66,162.82999999999998,439,-1
CUST_4394,Female,38,KSA,Silver,2022-12-14,22,4,631.3199999999999,157.82999999999998,1375,6
CUST_4395,Male,37,Qatar,Gold,2022-01-30,179,4,537.4,134.35,1453,-1
CUST_4396,Male,53,UAE,Bronze,2022-11-18,8,2,93.44,46.72,342,-1
CUST_4397,Female,21,KSA,Silver,2022-05-07,142,4,637.54,159.385,1511,-1
CUST_4398,Male,42,UAE,Gold,2021-11-05,19,5,492.49,98.498,1502,4
CUST_4399,Male,36,KSA,Bronze,2021-12-14,215,2,546.51,273.255,710,-1
CUST_4400,Female,24,UAE,Gold,2022-11-07,253,4,649.78,162.445,1273,-1
CUST_4401,Male,38,KSA,Gold,2021-11-16,59,7,1373.38,196.1971428571429,1567,2
CUST_4402,Male,59,KSA,Gold,2021-06-09,117,4,503.54,125.885,959,6
CUST_4403,Female,31,UAE,Gold,2022-07-14,50,4,443.32,110.83,1316,6
CUST_4404,Female,20,KSA,Bronze,2022-12-01,164,4,425.29,106.3225,1101,6
CUST_4405,Female,56,Qatar,Silver,2021-06-13,36,6,948.14,158.02333333333334,1659,3
CUST_4406,Female,65,Oman,Silver,2021-08-21,95,4,820.87,205.2175,1180,6
CUST_4407,Female,59,UAE,Gold,2022-03-23,261,3,381.29,127.09666666666668,558,-1
CUST_4408,Female,41,KSA,Gold,2022-07-18,181,2,410.03,205.015,679,-1
CUST_4409,Male,39,Qatar,Bronze,2022-05-06,43,6,560.44,93.40666666666668,1530,3
CUST_4410,Male,49,Oman,Silver,2021-01-07,41,4,404.73,101.1825,826,6
CUST_4411,Female,62,UAE,Gold,2022-08-22,127,6,1058.35,176.39166666666665,1156,3
CUST_4412,Male,55,Qatar,Bronze,2021-08-31,16,9,1436.91,159.65666666666664,2483,-1
CUST_4413,Female,27,KSA,Silver,2021-11-24,85,6,967.21,161.20166666666668,1776,3
CUST_4414,Female,57,Qatar,Gold,2021-11-28,58,7,810.39,115.77,1849,2
CUST_4415,Female,22,Qatar,Gold,2021-06-23,45,6,880.3000000000001,146.71666666666667,1593,3
CUST_4416,Female,65,KSA,Gold,2021-08-29,28,7,468.59,66.94142857142857,2527,-1
CUST_4417,Female,51,Oman,Gold,2021-12-26,251,6,800.56,133.42666666666665,1610,-1
CUST_4418,Male,65,KSA,Bronze,2021-08-29,13,6,1058.18,176.36333333333334,1610,3
CUST_4419,Male,40,Oman,Gold,2021-08-07,13,12,1703.9499999999998,141.9958333333333,3896,-1
CUST_4420,Male,24,UAE,Gold,2023-04-07,173,7,1086.36,155.1942857142857,1518,-1
CUST_4421,Male,49,KSA,Gold,2022-11-19,493,2,219.27,109.635,574,-1
CUST_4422,Female,48,UAE,Bronze,2022-12-15,16,9,1501.69,166.85444444444445,2780,-1
CUST_4423,Male,31,Qatar,Bronze,2021-07-04,17,4,800.22,200.055,815,6
CUST_4424,Male,65,KSA,Gold,2022-10-10,96,6,1009.52,168.25333333333333,1354,3
CUST_4425,Male,22,UAE,Bronze,2023-04-14,19,8,1246.03,155.75375,2089,1
CUST_4426,Male,54,KSA,Bronze,2022-08-23,27,8,1012.66,126.5825,1930,1
CUST_4427,Male,50,Oman,Bronze,2023-01-19,220,2,385.99,192.995,522,-1
CUST_4428,Male,32,KSA,Gold,2022-08-07,17,7,840.55,120.07857142857142,1427,2
CUST_4429,Male,30,UAE,Bronze,2022-09-08,116,4,415.72,103.93,1250,6
CUST_4430,Female,19,KSA,Gold,2022-10-23,23,4,535.88,133.97,1128,6
CUST_4431,Male,53,Oman,Bronze,2023-05-30,5,6,1223.15,203.85833333333332,2039,-1
CUST_4432,Male,52,UAE,Silver,2022-11-11,212,3,473.9,157.96666666666667,691,5
CUST_4433,Male,38,Oman,Gold,2021-08-30,103,6,1162.09,193.68166666666664,1151,3
CUST_4434,Male,41,UAE,Silver,2022-07-10,27,5,882.6300000000001,176.526,1244,4
CUST_4435,Female,49,Oman,Bronze,2022-07-10,90,3,520.56,173.51999999999998,728,5
CUST_4436,Female,44,Oman,Bronze,2021-02-07,156,5,871.81,174.362,578,-1
CUST_4437,Male,35,Qatar,Silver,2021-02-22,226,4,453.19,113.2975,1265,-1
CUST_4438,Female,28,KSA,Bronze,2021-09-25,471,3,585.86,195.28666666666663,480,-1
CUST_4439,Female,35,Qatar,Gold,2021-12-19,78,8,1061.37,132.67125,1894,1
CUST_4440,Male,61,Oman,Gold,2022-12-09,139,4,549.97,137.4925,1146,6
CUST_4441,Male,49,Qatar,Silver,2021-05-29,34,11,1931.14,175.5581818181818,2762,-1
CUST_4442,Male,58,Qatar,Bronze,2021-05-29,28,6,898.96,149.82666666666668,1010,3
CUST_4443,Male,23,Qatar,Silver,2022-08-20,117,6,790.25,131.70833333333334,1206,3
CUST_4444,Male,43,KSA,Bronze,2022-02-01,331,3,441.96,147.32000000000002,1131,-1
CUST_4445,Male,39,Oman,Silver,2022-11-21,2,3,349.07,116.35666666666668,1226,-1
CUST_4446,Female,44,UAE,Silver,2023-02-22,195,5,821.67,164.334,1288,-1
CUST_4447,Male,35,Qatar,Silver,2021-02-25,75,5,974.07,194.814,763,-1
CUST_4448,Female,33,Oman,Silver,2021-10-11,226,4,1012.37,253.0925,935,-1
CUST_4449,Male,59,KSA,Silver,2022-08-04,70,9,1487.79,165.31,2379,-1
CUST_4450,Male,34,Qatar,Bronze,2021-07-14,157,8,1400.54,175.0675,2533,-1
CUST_4451,Male,50,UAE,Gold,2022-04-01,52,8,1454.17,181.77125,1686,-1
CUST_4452,Female,55,Oman,Silver,2022-05-01,139,9,1429.75,158.86111111111111,2342,-1
CUST_4453,Male,63,Qatar,Silver,2023-04-05,11,6,764.1999999999999,127.36666666666666,965,3
CUST_4454,Female,42,Qatar,Bronze,2022-11-07,26,7,821.72,117.38857142857144,1891,2
CUST_4455,Female,55,UAE,Bronze,2022-11-15,272,2,303.74,151.87,598,-1
CUST_4456,Female,48,UAE,Gold,2022-12-12,189,2,312.9,156.45,509,-1
CUST_4457,Male,42,UAE,Gold,2022-05-10,3,6,835.97,139.32833333333335,1827,3
CUST_4458,Male,29,KSA,Bronze,2021-09-20,404,1,231.9,231.9,436,-1
CUST_4459,Female,55,Oman,Gold,2021-08-08,8,3,444.76,148.25333333333333,991,5
CUST_4460,Female,51,Qatar,Silver,2022-01-22,25,6,1248.63,208.105,1914,-1
CUST_4461,Male,55,Qatar,Gold,2021-06-27,128,9,1338.1,148.67777777777778,2504,-1
CUST_4462,Female,36,KSA,Silver,2022-09-02,257,4,293.6,73.4,948,-1
CUST_4463,Female,52,Qatar,Bronze,2021-01-20,85,2,464.27,232.135,789,-1
CUST_4464,Female,64,UAE,Bronze,2022-11-05,114,4,504.03,126.0075,929,6
CUST_4465,Female,36,Qatar,Silver,2021-04-22,73,4,712.9200000000001,178.23000000000002,1443,6
CUST_4466,Female,46,Oman,Bronze,2023-02-05,7,5,907.04,181.408,1442,4
CUST_4467,Female,59,KSA,Silver,2021-05-14,2,4,590.99,147.7475,776,6
CUST_4468,Male,58,UAE,Bronze,2022-09-05,46,4,670.3399999999999,167.58499999999998,1099,6
CUST_4469,Female,32,UAE,Gold,2022-08-18,66,10,1764.97,176.497,3516,-1
CUST_4470,Female,57,UAE,Silver,2022-03-11,70,4,357.76,89.44,1335,-1
CUST_4471,Female,45,Oman,Silver,2022-04-25,192,4,559.2,139.8,687,-1
CUST_4472,Male,37,UAE,Bronze,2021-08-09,262,4,336.37,84.0925,1018,-1
CUST_4473,Female,21,Qatar,Silver,2022-12-25,51,8,1214.1,151.7625,1543,-1
CUST_4474,Male,25,KSA,Gold,2021-12-12,12,4,430.66,107.665,872,6
CUST_4475,Female,32,UAE,Silver,2021-07-19,249,6,1148.55,191.425,2022,-1
CUST_4476,Male,61,Oman,Bronze,2023-01-13,37,4,644.63,161.1575,1103,6
CUST_4477,Female,62,KSA,Gold,2021-10-23,125,3,391.78,130.59333333333333,203,-1
CUST_4478,Female,33,Qatar,Gold,2022-05-29,69,6,991.14,165.19,746,-1
CUST_4479,Male,43,UAE,Bronze,2023-02-21,31,4,521.7,130.425,1756,-1
CUST_4480,Male,39,Qatar,Gold,2021-02-19,98,6,1015.83,169.305,1954,-1
CUST_4481,Male,28,KSA,Gold,2022-01-26,322,3,555.63,185.21,632,-1
CUST_4482,Female,62,Qatar,Silver,2021-02-17,1,3,593.76,197.92,590,-1
CUST_4483,Female,44,KSA,Gold,2022-05-01,83,4,674.3,168.575,1003,6
