customer_id,gender,age,country,segment,join_date
CUST_3783,Male,56,Oman,Silver,2021-06-04
CUST_3784,Female,44,KSA,Gold,2023-03-11
CUST_3785,Male,62,Qatar,Bronze,2022-03-06
CUST_3786,Male,42,Qatar,Bronze,2022-11-23
CUST_3787,Male,49,UAE,Bronze,2021-04-28
CUST_3788,Female,39,UAE,Bronze,2021-10-05
CUST_3789,Female,36,KSA,Gold,2022-12-09
CUST_3790,Male,42,Oman,Gold,2023-02-07
CUST_3791,Male,25,Oman,Bronze,2023-05-21
CUST_3792,Female,28,Qatar,Gold,2021-10-06
CUST_3793,Female,47,UAE,Bronze,2021-10-03
CUST_3794,Male,42,Qatar,Silver,2021-08-12
CUST_3795,Male,51,Oman,Silver,2021-07-23
CUST_3796,Female,52,KSA,Gold,2021-07-17
CUST_3797,Female,31,Qatar,Bronze,2023-01-14
CUST_3798,Female,25,KSA,Gold,2022-09-09
CUST_3799,Male,63,Oman,Bronze,2021-08-20
CUST_3800,Female,35,KSA,Gold,2022-09-04
CUST_3801,Male,35,Oman,Bronze,2021-09-08
CUST_3802,Female,40,UAE,Silver,2021-08-13
CUST_3803,Female,53,KSA,Bronze,2022-09-24
CUST_3804,Female,48,KSA,Gold,2022-05-24
CUST_3805,Male,54,Oman,Gold,2021-11-12
CUST_3806,Female,27,Oman,Gold,2022-05-30
CUST_3807,Female,64,Oman,Silver,2023-01-26
CUST_3808,Female,40,Qatar,Bronze,2022-03-03
CUST_3809,Male,51,Qatar,Gold,2021-08-12
CUST_3810,Male,35,Oman,Silver,2023-06-14
CUST_3811,Female,37,Qatar,Bronze,2022-09-05
CUST_3812,Female,18,Oman,Silver,2021-09-30
CUST_3813,Female,27,Qatar,Gold,2022-06-15
CUST_3814,Male,43,KSA,Gold,2021-06-15
CUST_3815,Male,22,UAE,Bronze,2023-06-09
CUST_3816,Female,29,UAE,Bronze,2022-11-16
CUST_3817,Male,64,UAE,Gold,2021-07-14
CUST_3818,Male,40,Oman,Bronze,2021-02-06
CUST_3819,Female,46,KSA,Bronze,2022-10-25
CUST_3820,Female,60,UAE,Silver,2021-07-27
CUST_3821,Male,22,Oman,Gold,2023-01-22
CUST_3822,Male,33,Oman,Bronze,2022-08-19
CUST_3823,Male,62,Oman,Bronze,2021-10-05
CUST_3824,Male,41,UAE,Bronze,2021-12-07
CUST_3825,Female,20,Qatar,Bronze,2023-04-19
CUST_3826,Female,33,Qatar,Gold,2022-05-21
CUST_3827,Male,50,Qatar,Bronze,2021-08-30
CUST_3828,Female,22,Oman,Gold,2022-04-17
CUST_3829,Male,51,Qatar,Silver,2021-07-06
CUST_3830,Male,32,Oman,Silver,2022-02-21
CUST_3831,Male,29,KSA,Silver,2023-04-26
CUST_3832,Male,49,KSA,Gold,2021-05-31
CUST_3833,Male,52,UAE,Gold,2021-05-01
CUST_3834,Female,22,UAE,Gold,2021-01-29
CUST_3835,Male,57,UAE,Silver,2022-04-10
CUST_3836,Male,34,Oman,Bronze,2022-10-19
CUST_3837,Female,60,UAE,Bronze,2022-08-12
CUST_3838,Female,26,KSA,Gold,2021-12-07
CUST_3839,Female,47,Oman,Silver,2021-02-06
CUST_3840,Female,64,Qatar,Gold,2022-06-12
CUST_3841,Female,35,Qatar,Bronze,2021-09-25
CUST_3842,Female,34,Oman,Gold,2021-06-09
CUST_3843,Female,31,KSA,Gold,2023-06-06
CUST_3844,Male,32,UAE,Silver,2021-01-11
CUST_3845,Male,42,Oman,Gold,2022-04-13
CUST_3846,Female,59,KSA,Silver,2021-08-30
CUST_3847,Male,25,KSA,Bronze,2021-09-11
CUST_3848,Male,55,Qatar,Gold,2022-06-23
CUST_3849,Male,24,UAE,Gold,2023-02-10
CUST_3850,Female,26,UAE,Silver,2022-08-25
CUST_3851,Male,52,Oman,Bronze,2022-11-11
CUST_3852,Female,24,Qatar,Silver,2022-11-04
CUST_3853,Female,44,KSA,Silver,2021-12-23
CUST_3854,Female,20,Qatar,Bronze,2021-02-15
CUST_3855,Female,30,Oman,Bronze,2021-08-30
CUST_3856,Male,34,KSA,Silver,2022-01-12
CUST_3857,Female,40,Qatar,Silver,2021-09-03
CUST_3858,Male,26,KSA,Bronze,2023-01-29
CUST_3859,Female,47,Oman,Silver,2022-07-03
CUST_3860,Male,57,Oman,Silver,2021-02-06
CUST_3861,Male,54,UAE,Bronze,2023-03-13
CUST_3862,Female,24,KSA,Silver,2021-06-07
CUST_3863,Male,41,UAE,Silver,2022-07-23
CUST_3864,Female,57,Qatar,Gold,2021-04-09
CUST_3865,Female,50,Oman,Silver,2021-03-01
CUST_3866,Male,53,Qatar,Silver,2022-03-22
CUST_3867,Female,35,Qatar,Bronze,2022-07-31
CUST_3868,Female,42,Oman,Silver,2023-05-30
CUST_3869,Female,45,UAE,Gold,2022-01-05
CUST_3870,Female,19,UAE,Gold,2021-09-09
CUST_3871,Female,26,KSA,Bronze,2023-02-12
CUST_3872,Female,19,UAE,Silver,2021-01-27
CUST_3873,Female,45,KSA,Bronze,2021-01-27
CUST_3874,Female,28,UAE,Gold,2023-01-06
CUST_3875,Male,47,KSA,Gold,2021-06-01
CUST_3876,Female,32,Qatar,Gold,2021-02-13
CUST_3877,Male,51,KSA,Silver,2021-07-11
CUST_3878,Male,61,Qatar,Silver,2023-06-05
CUST_3879,Female,31,Qatar,Gold,2022-04-12
CUST_3880,Male,46,KSA,Gold,2022-11-17
CUST_3881,Female,32,Qatar,Silver,2021-02-10
CUST_3882,Male,42,UAE,Bronze,2021-04-12
CUST_3883,Female,34,Oman,Bronze,2022-04-01
CUST_3884,Female,31,Qatar,Gold,2023-05-17
CUST_3885,Female,33,Qatar,Silver,2021-11-25
CUST_3886,Female,25,Qatar,Silver,2022-10-13
CUST_3887,Female,33,Oman,Gold,2021-04-18
CUST_3888,Male,53,Oman,Gold,2021-10-23
CUST_3889,Male,18,Qatar,Bronze,2021-10-21
CUST_3890,Female,64,UAE,Silver,2023-02-14
CUST_3891,Female,59,UAE,Silver,2023-05-22
CUST_3892,Male,41,UAE,Bronze,2021-11-04
CUST_3893,Female,55,KSA,Gold,2023-06-07
CUST_3894,Female,39,Oman,Bronze,2023-03-11
CUST_3895,Male,24,Qatar,Silver,2022-12-01
CUST_3896,Male,45,KSA,Bronze,2021-01-18
CUST_3897,Female,39,Qatar,Silver,2021-12-14
CUST_3898,Female,63,KSA,Bronze,2021-01-07
CUST_3899,Female,33,Oman,Gold,2022-02-03
CUST_3900,Female,48,Oman,Bronze,2023-05-17
CUST_3901,Male,56,Qatar,Silver,2022-05-30
CUST_3902,Male,38,UAE,Silver,2022-07-16
CUST_3903,Male,35,Qatar,Gold,2021-04-11
CUST_3904,Female,41,Qatar,Silver,2021-07-06
CUST_3905,Female,61,UAE,Gold,2022-10-12
CUST_3906,Male,55,Qatar,Gold,2021-10-10
CUST_3907,Male,45,KSA,Silver,2021-09-04
CUST_3908,Male,37,UAE,Gold,2022-07-11
CUST_3909,Male,25,UAE,Silver,2023-06-17
CUST_3910,Female,54,UAE,Bronze,2021-12-21
CUST_3911,Female,42,UAE,Silver,2022-10-04
CUST_3912,Male,37,KSA,Gold,2022-01-04
CUST_3913,Female,44,Oman,Gold,2022-09-28
CUST_3914,Male,44,Oman,Gold,2021-11-14
CUST_3915,Female,49,Oman,Gold,2022-01-18
CUST_3916,Male,34,Qatar,Silver,2023-05-21
CUST_3917,Female,30,Oman,Gold,2022-10-15
CUST_3918,Male,30,UAE,Bronze,2023-04-05
CUST_3919,Male,22,KSA,Bronze,2022-10-04
CUST_3920,Male,53,UAE,Gold,2021-03-18
CUST_3921,Male,31,Oman,Silver,2022-11-30
CUST_3922,Male,20,Oman,Bronze,2021-07-15
CUST_3923,Male,54,Oman,Bronze,2022-05-27
CUST_3924,Female,18,Oman,Silver,2023-03-05
CUST_3925,Female,30,KSA,Gold,2022-03-17
CUST_3926,Female,20,KSA,Gold,2022-03-20
CUST_3927,Male,60,KSA,Silver,2022-06-30
CUST_3928,Female,56,UAE,Gold,2021-05-24
CUST_3929,Female,21,Qatar,Silver,2023-05-16
CUST_3930,Male,35,Oman,Bronze,2021-07-24
CUST_3931,Female,48,KSA,Bronze,2022-06-14
CUST_3932,Female,33,Qatar,Gold,2023-06-16
CUST_3933,Female,29,Qatar,Bronze,2023-05-28
CUST_3934,Male,23,Qatar,Gold,2022-06-14
CUST_3935,Female,51,Qatar,Bronze,2022-11-14
CUST_3936,Male,19,UAE,Gold,2022-02-28
CUST_3937,Male,20,KSA,Gold,2021-07-06
CUST_3938,Male,42,Oman,Gold,2021-04-25
CUST_3939,Male,49,KSA,Bronze,2023-05-16
CUST_3940,Female,62,Qatar,Silver,2021-12-30
CUST_3941,Male,40,UAE,Bronze,2021-12-29
CUST_3942,Male,63,Oman,Bronze,2022-07-11
CUST_3943,Male,37,KSA,Silver,2022-01-21
CUST_3944,Female,26,Qatar,Silver,2023-03-22
CUST_3945,Female,49,Oman,Bronze,2021-08-21
CUST_3946,Female,58,UAE,Gold,2021-01-04
CUST_3947,Male,21,KSA,Bronze,2021-01-17
CUST_3948,Female,35,UAE,Gold,2023-06-07
CUST_3949,Female,34,Qatar,Silver,2021-11-26
CUST_3950,Male,41,KSA,Silver,2021-09-30
CUST_3951,Male,23,Oman,Silver,2021-12-13
CUST_3952,Male,18,Qatar,Gold,2023-02-12
CUST_3953,Male,40,Oman,Silver,2022-03-29
CUST_3954,Male,31,Oman,Gold,2022-01-30
CUST_3955,Male,37,UAE,Bronze,2021-09-21
CUST_3956,Male,19,UAE,Gold,2021-03-03
CUST_3957,Male,19,UAE,Gold,2021-09-14
CUST_3958,Female,42,UAE,Silver,2022-04-06
CUST_3959,Male,41,Qatar,Silver,2022-02-12
CUST_3960,Female,36,Qatar,Gold,2022-07-12
CUST_3961,Male,64,Qatar,Bronze,2021-04-10
CUST_3962,Male,23,Oman,Bronze,2021-10-21
CUST_3963,Female,34,KSA,Gold,2021-06-29
CUST_3964,Female,21,Qatar,Silver,2022-12-28
CUST_3965,Male,30,Oman,Silver,2022-07-25
CUST_3966,Female,22,Oman,Bronze,2021-04-24
CUST_3967,Male,58,KSA,Silver,2021-10-29
CUST_3968,Male,62,KSA,Silver,2023-06-13
CUST_3969,Female,23,Qatar,Silver,2023-06-20
CUST_3970,Female,18,Oman,Gold,2022-10-23
CUST_3971,Male,30,UAE,Bronze,2023-06-14
CUST_3972,Female,20,KSA,Bronze,2022-06-18
CUST_3973,Female,28,Qatar,Bronze,2021-06-15
CUST_3974,Female,21,Qatar,Bronze,2021-06-09
CUST_3975,Male,35,Qatar,Silver,2022-04-02
CUST_3976,Female,31,Qatar,Silver,2023-04-27
CUST_3977,Female,34,Oman,Silver,2021-09-25
CUST_3978,Male,33,UAE,Gold,2022-08-05
CUST_3979,Male,41,KSA,Gold,2021-01-15
CUST_3980,Male,58,UAE,Silver,2023-01-07
CUST_3981,Female,52,UAE,Gold,2023-02-13
CUST_3982,Female,64,Oman,Silver,2021-07-20
CUST_3983,Male,32,KSA,Gold,2021-02-03
CUST_3984,Male,22,KSA,Bronze,2022-01-16
CUST_3985,Female,63,KSA,Gold,2022-08-23
CUST_3986,Female,54,Qatar,Silver,2021-11-27
CUST_3987,Male,31,UAE,Silver,2022-04-06
CUST_3988,Male,21,UAE,Bronze,2022-02-16
CUST_3989,Male,35,Oman,Gold,2021-08-08
CUST_3990,Female,30,UAE,Bronze,2023-05-20
CUST_3991,Female,23,Qatar,Gold,2021-04-12
CUST_3992,Female,40,Oman,Silver,2021-08-17
CUST_3993,Female,61,Qatar,Silver,2022-12-27
CUST_3994,Male,46,KSA,Bronze,2023-06-04
CUST_3995,Male,22,Oman,Silver,2021-07-18
CUST_3996,Female,50,Oman,Silver,2022-12-16
CUST_3997,Female,51,UAE,Silver,2022-01-13
CUST_3998,Male,44,Oman,Silver,2023-01-25
CUST_3999,Male,46,KSA,Bronze,2021-12-10
CUST_4000,Female,27,UAE,Gold,2022-02-01
CUST_4001,Male,25,Oman,Gold,2022-03-21
CUST_4002,Female,28,KSA,Bronze,2021-11-08
CUST_4003,Female,39,KSA,Gold,2021-05-09
CUST_4004,Female,63,Qatar,Gold,2022-08-01
CUST_4005,Female,36,UAE,Bronze,2022-01-29
CUST_4006,Male,39,Qatar,Gold,2022-11-09
CUST_4007,Female,64,KSA,Bronze,2021-01-29
CUST_4008,Male,60,Qatar,Gold,2023-01-24
CUST_4009,Female,57,Oman,Bronze,2021-01-20
CUST_4010,Male,58,Oman,Bronze,2021-04-20
CUST_4011,Female,39,UAE,Gold,2022-07-09
CUST_4012,Male,53,Oman,Gold,2021-04-14
CUST_4013,Female,51,UAE,Silver,2023-05-17
CUST_4014,Female,62,UAE,Silver,2022-04-04
CUST_4015,Female,22,Oman,Silver,2023-05-18
CUST_4016,Female,21,Oman,Silver,2022-03-20
CUST_4017,Female,25,Oman,Bronze,2022-05-20
CUST_4018,Male,30,Qatar,Gold,2021-07-02
CUST_4019,Female,47,Qatar,Gold,2022-11-02
CUST_4020,Female,36,UAE,Bronze,2021-03-09
CUST_4021,Male,43,Qatar,Gold,2022-01-12
CUST_4022,Male,23,Oman,Bronze,2021-04-19
CUST_4023,Female,52,Oman,Gold,2023-03-14
CUST_4024,Male,53,Qatar,Gold,2021-10-06
CUST_4025,Female,57,Oman,Silver,2022-12-16
CUST_4026,Female,47,UAE,Bronze,2022-04-09
CUST_4027,Female,36,UAE,Gold,2022-01-25
CUST_4028,Male,30,Qatar,Gold,2021-07-16
CUST_4029,Female,53,KSA,Bronze,2022-12-04
CUST_4030,Female,55,Qatar,Silver,2022-11-01
CUST_4031,Male,58,Qatar,Silver,2021-04-08
CUST_4032,Male,24,Oman,Bronze,2021-01-23
CUST_4033,Female,22,KSA,Gold,2021-10-27
CUST_4034,Female,58,UAE,Gold,2023-01-20
CUST_4035,Female,52,KSA,Gold,2021-08-15
CUST_4036,Male,36,Oman,Silver,2021-07-27
CUST_4037,Male,35,UAE,Bronze,2023-04-25
CUST_4038,Male,65,Oman,Gold,2022-02-10
CUST_4039,Male,27,Qatar,Bronze,2022-07-31
CUST_4040,Female,30,Oman,Silver,2023-03-14
CUST_4041,Male,18,Qatar,Gold,2021-06-22
CUST_4042,Female,26,Oman,Gold,2021-07-05
CUST_4043,Male,45,Oman,Silver,2023-03-28
CUST_4044,Female,55,UAE,Silver,2022-01-13
CUST_4045,Female,31,UAE,Gold,2022-08-15
CUST_4046,Female,60,KSA,Silver,2022-04-13
CUST_4047,Female,41,UAE,Bronze,2023-03-05
CUST_4048,Male,18,Oman,Bronze,2023-02-26
CUST_4049,Male,54,Qatar,Bronze,2023-04-21
CUST_4050,Female,21,Qatar,Bronze,2021-05-06
CUST_4051,Female,49,KSA,Bronze,2022-12-07
CUST_4052,Male,46,UAE,Bronze,2021-11-02
CUST_4053,Female,31,Oman,Bronze,2021-03-13
CUST_4054,Male,20,Qatar,Silver,2022-09-23
CUST_4055,Male,28,KSA,Gold,2021-05-30
CUST_4056,Female,54,Oman,Gold,2022-08-16
CUST_4057,Female,48,UAE,Gold,2023-02-25
CUST_4058,Male,65,Qatar,Bronze,2021-11-20
CUST_4059,Female,36,KSA,Gold,2021-06-27
CUST_4060,Male,57,KSA,Gold,2021-02-15
CUST_4061,Male,31,Oman,Silver,2021-04-07
CUST_4062,Female,20,UAE,Bronze,2022-10-31
CUST_4063,Female,60,Qatar,Gold,2021-07-08
CUST_4064,Male,55,KSA,Gold,2022-05-24
CUST_4065,Male,52,UAE,Gold,2022-12-10
CUST_4066,Female,30,UAE,Silver,2023-03-07
CUST_4067,Female,52,KSA,Gold,2021-04-18
CUST_4068,Female,40,UAE,Bronze,2021-12-05
CUST_4069,Female,58,Qatar,Bronze,2021-05-16
CUST_4070,Female,51,Qatar,Bronze,2022-09-06
CUST_4071,Female,35,Qatar,Silver,2021-04-10
CUST_4072,Female,34,KSA,Gold,2022-11-03
CUST_4073,Male,52,Oman,Silver,2021-07-14
CUST_4074,Female,18,Qatar,Silver,2021-06-19
CUST_4075,Female,23,Oman,Silver,2021-10-13
CUST_4076,Female,41,Qatar,Gold,2021-05-23
CUST_4077,Female,23,KSA,Silver,2022-02-22
CUST_4078,Male,23,UAE,Silver,2021-12-20
CUST_4079,Male,24,KSA,Bronze,2022-11-16
CUST_4080,Male,53,UAE,Gold,2021-10-04
CUST_4081,Female,21,Oman,Silver,2022-12-09
CUST_4082,Male,19,Oman,Bronze,2021-07-02
CUST_4083,Male,44,KSA,Gold,2022-10-27
CUST_4084,Female,48,KSA,Bronze,2022-01-21
CUST_4085,Male,21,Oman,Gold,2021-01-20
CUST_4086,Female,22,UAE,Bronze,2021-03-13
CUST_4087,Female,34,KSA,Gold,2021-05-14
CUST_4088,Female,65,Qatar,Gold,2022-08-23
CUST_4089,Female,45,Oman,Silver,2022-11-12
CUST_4090,Female,65,UAE,Bronze,2021-06-01
CUST_4091,Male,35,Oman,Gold,2022-05-19
CUST_4092,Female,61,KSA,Gold,2023-04-04
CUST_4093,Female,20,Oman,Gold,2022-06-22
CUST_4094,Female,42,KSA,Gold,2021-11-13
CUST_4095,Female,36,Qatar,Bronze,2021-08-04
CUST_4096,Female,22,UAE,Bronze,2021-12-29
CUST_4097,Female,30,Qatar,Bronze,2022-03-23
CUST_4098,Male,34,KSA,Gold,2021-06-01
CUST_4099,Female,19,Oman,Bronze,2021-04-12
CUST_4100,Male,32,Oman,Bronze,2022-07-26
CUST_4101,Female,56,KSA,Bronze,2022-01-25
CUST_4102,Female,21,KSA,Bronze,2021-01-11
CUST_4103,Male,54,Qatar,Gold,2023-04-12
CUST_4104,Male,65,KSA,Bronze,2022-04-19
CUST_4105,Male,37,Oman,Gold,2021-09-29
CUST_4106,Female,60,KSA,Gold,2022-03-03
CUST_4107,Male,38,Oman,Gold,2023-05-01
CUST_4108,Female,21,UAE,Silver,2022-03-08
CUST_4109,Female,28,Qatar,Gold,2023-05-21
CUST_4110,Male,58,Qatar,Bronze,2021-09-30
CUST_4111,Female,45,Qatar,Silver,2023-01-02
CUST_4112,Male,56,Oman,Gold,2022-02-09
CUST_4113,Male,23,KSA,Bronze,2023-04-14
CUST_4114,Female,31,KSA,Silver,2021-02-15
CUST_4115,Female,58,Oman,Bronze,2022-05-21
CUST_4116,Female,38,Oman,Silver,2021-10-07
CUST_4117,Female,35,Oman,Bronze,2021-12-31
CUST_4118,Female,42,Oman,Silver,2022-03-09
CUST_4119,Female,54,UAE,Gold,2023-04-04
CUST_4120,Male,43,Qatar,Gold,2021-11-06
CUST_4121,Male,37,KSA,Gold,2021-08-06
CUST_4122,Female,62,Qatar,Bronze,2021-04-24
CUST_4123,Male,62,KSA,Bronze,2021-12-28
CUST_4124,Female,62,KSA,Gold,2021-10-18
CUST_4125,Female,24,UAE,Gold,2021-11-10
CUST_4126,Male,38,UAE,Gold,2021-10-18
CUST_4127,Male,57,KSA,Silver,2021-12-09
CUST_4128,Male,36,Oman,Bronze,2022-01-10
CUST_4129,Female,56,UAE,Bronze,2021-02-28
CUST_4130,Female,44,Qatar,Gold,2021-08-21
CUST_4131,Female,54,UAE,Gold,2022-09-27
CUST_4132,Female,52,KSA,Silver,2021-11-25
CUST_4133,Male,52,UAE,Silver,2021-04-04
CUST_4134,Male,55,Qatar,Gold,2022-01-02
CUST_4135,Male,38,Qatar,Silver,2022-11-05
CUST_4136,Male,45,Qatar,Gold,2021-04-25
CUST_4137,Female,29,KSA,Bronze,2021-05-09
CUST_4138,Male,60,Qatar,Bronze,2023-04-18
CUST_4139,Male,30,UAE,Gold,2021-11-26
CUST_4140,Male,41,Qatar,Bronze,2023-03-23
CUST_4141,Female,54,KSA,Silver,2022-01-01
CUST_4142,Female,25,Oman,Silver,2021-03-13
CUST_4143,Female,31,Oman,Gold,2021-12-13
CUST_4144,Male,24,Oman,Gold,2021-05-01
CUST_4145,Male,53,UAE,Bronze,2021-07-29
CUST_4146,Male,62,Qatar,Gold,2021-09-12
CUST_4147,Male,43,UAE,Silver,2022-07-05
CUST_4148,Male,48,KSA,Gold,2021-10-01
CUST_4149,Female,39,UAE,Silver,2022-11-02
CUST_4150,Male,22,UAE,Silver,2023-05-05
CUST_4151,Female,29,Oman,Gold,2022-02-23
CUST_4152,Female,33,Oman,Gold,2021-05-02
CUST_4153,Male,41,KSA,Bronze,2021-06-27
CUST_4154,Female,40,UAE,Gold,2023-05-03
CUST_4155,Female,58,Oman,Silver,2022-01-07
CUST_4156,Male,30,UAE,Gold,2021-08-18
CUST_4157,Male,22,KSA,Silver,2021-05-01
CUST_4158,Female,63,Oman,Silver,2021-07-22
CUST_4159,Female,26,UAE,Gold,2022-12-15
CUST_4160,Female,29,UAE,Silver,2022-12-13
CUST_4161,Female,34,UAE,Silver,2021-08-21
CUST_4162,Male,36,Oman,Bronze,2021-01-03
CUST_4163,Male,18,Qatar,Bronze,2021-04-26
CUST_4164,Female,56,Qatar,Silver,2022-07-21
CUST_4165,Female,32,KSA,Silver,2022-04-08
CUST_4166,Male,48,Qatar,Bronze,2021-03-05
CUST_4167,Male,61,KSA,Silver,2021-04-22
CUST_4168,Male,62,KSA,Silver,2021-08-30
CUST_4169,Female,22,Oman,Silver,2022-09-29
CUST_4170,Male,61,UAE,Silver,2021-04-24
CUST_4171,Female,42,Qatar,Bronze,2022-11-11
CUST_4172,Female,38,Qatar,Bronze,2021-05-26
CUST_4173,Male,50,Oman,Bronze,2023-01-26
CUST_4174,Female,23,KSA,Gold,2023-02-03
CUST_4175,Female,51,Oman,Bronze,2022-11-28
CUST_4176,Female,18,Oman,Gold,2021-01-03
CUST_4177,Male,48,KSA,Bronze,2021-02-12
CUST_4178,Female,42,KSA,Silver,2021-09-14
CUST_4179,Female,46,KSA,Gold,2022-03-13
CUST_4180,Female,65,KSA,Bronze,2021-08-07
CUST_4181,Female,33,KSA,Bronze,2022-06-16
CUST_4182,Female,39,Qatar,Silver,2022-08-15
CUST_4183,Male,60,UAE,Gold,2021-01-24
CUST_4184,Female,30,Qatar,Bronze,2021-03-27
CUST_4185,Male,57,KSA,Bronze,2023-04-25
CUST_4186,Male,46,KSA,Bronze,2021-09-23
CUST_4187,Male,52,UAE,Silver,2023-04-27
CUST_4188,Female,65,Oman,Gold,2022-03-03
CUST_4189,Male,29,Oman,Silver,2021-10-28
CUST_4190,Female,47,UAE,Silver,2021-11-09
CUST_4191,Male,31,KSA,Silver,2021-10-15
CUST_4192,Male,57,KSA,Silver,2022-05-27
CUST_4193,Female,26,KSA,Silver,2023-06-05
CUST_4194,Male,43,Qatar,Gold,2023-03-05
CUST_4195,Male,55,KSA,Bronze,2023-02-15
CUST_4196,Female,19,Oman,Bronze,2023-04-29
CUST_4197,Female,30,KSA,Gold,2021-05-29
CUST_4198,Male,56,KSA,Bronze,2022-09-28
CUST_4199,Female,62,Oman,Silver,2021-10-30
CUST_4200,Female,41,Oman,Bronze,2021-12-30
CUST_4201,Male,30,UAE,Bronze,2022-11-28
CUST_4202,Female,50,Oman,Silver,2022-10-13
CUST_4203,Male,48,Qatar,Bronze,2022-08-20
CUST_4204,Male,56,Oman,Silver,2021-04-27
CUST_4205,Female,51,KSA,Silver,2021-11-26
CUST_4206,Male,54,Qatar,Bronze,2022-05-23
CUST_4207,Male,57,Qatar,Gold,2021-03-24
CUST_4208,Male,43,Qatar,Silver,2023-04-29
CUST_4209,Female,48,KSA,Bronze,2022-11-27
CUST_4210,Male,52,Qatar,Silver,2021-04-09
CUST_4211,Male,34,Oman,Bronze,2021-02-14
CUST_4212,Male,30,UAE,Bronze,2021-01-02
CUST_4213,Female,25,Oman,Bronze,2022-08-29
CUST_4214,Female,50,KSA,Bronze,2021-05-27
CUST_4215,Female,62,Qatar,Bronze,2022-11-10
CUST_4216,Female,25,UAE,Silver,2021-06-24
CUST_4217,Female,57,UAE,Gold,2022-01-05
CUST_4218,Female,25,KSA,Gold,2022-07-10
CUST_4219,Female,37,Qatar,Silver,2022-10-14
CUST_4220,Female,64,KSA,Silver,2022-01-19
CUST_4221,Male,50,KSA,Silver,2021-12-17
CUST_4222,Female,47,UAE,Bronze,2021-01-25
CUST_4223,Male,47,UAE,Bronze,2021-06-17
CUST_4224,Male,41,UAE,Silver,2022-12-06
CUST_4225,Male,25,KSA,Gold,2023-03-16
CUST_4226,Female,50,UAE,Gold,2021-08-13
CUST_4227,Female,57,Qatar,Gold,2023-03-01
CUST_4228,Female,58,KSA,Bronze,2022-09-30
CUST_4229,Female,27,Qatar,Gold,2021-09-28
CUST_4230,Female,50,Oman,Gold,2022-01-10
CUST_4231,Female,56,UAE,Bronze,2021-08-27
CUST_4232,Female,40,KSA,Gold,2022-11-14
CUST_4233,Male,57,Oman,Silver,2022-09-07
CUST_4234,Male,29,Qatar,Bronze,2023-03-17
CUST_4235,Female,40,Qatar,Silver,2022-08-23
CUST_4236,Female,26,KSA,Gold,2023-05-13
CUST_4237,Female,64,Oman,Gold,2021-11-26
CUST_4238,Male,29,Oman,Silver,2023-05-11
CUST_4239,Male,59,Qatar,Bronze,2021-09-02
CUST_4240,Male,47,UAE,Bronze,2023-06-05
CUST_4241,Male,27,KSA,Gold,2022-03-15
CUST_4242,Male,46,UAE,Bronze,2021-01-04
CUST_4243,Female,40,Oman,Silver,2023-05-31
CUST_4244,Male,56,Qatar,Bronze,2021-07-13
CUST_4245,Male,43,Oman,Gold,2023-05-01
CUST_4246,Female,62,Oman,Bronze,2021-03-14
CUST_4247,Female,35,Oman,Gold,2023-05-18
CUST_4248,Female,49,UAE,Gold,2022-05-24
CUST_4249,Male,31,Oman,Silver,2022-10-21
CUST_4250,Female,60,UAE,Gold,2021-09-07
CUST_4251,Female,25,Oman,Silver,2022-01-31
CUST_4252,Female,19,Qatar,Gold,2022-05-30
CUST_4253,Male,52,Oman,Silver,2023-02-23
CUST_4254,Female,29,KSA,Bronze,2022-07-14
CUST_4255,Female,42,UAE,Silver,2022-06-11
CUST_4256,Female,35,Oman,Gold,2021-06-10
CUST_4257,Male,36,UAE,Gold,2021-01-11
CUST_4258,Female,53,KSA,Bronze,2023-02-20
CUST_4259,Male,33,Qatar,Gold,2022-04-07
CUST_4260,Male,55,Qatar,Bronze,2022-05-04
CUST_4261,Female,34,Qatar,Gold,2023-02-07
CUST_4262,Male,56,Oman,Gold,2023-05-16
CUST_4263,Female,60,Qatar,Gold,2022-03-14
CUST_4264,Female,60,UAE,Bronze,2023-04-02
CUST_4265,Female,32,Qatar,Silver,2021-06-27
CUST_4266,Male,38,Qatar,Bronze,2021-04-19
CUST_4267,Male,34,UAE,Gold,2021-12-09
CUST_4268,Male,21,UAE,Silver,2022-03-26
CUST_4269,Male,25,KSA,Gold,2022-07-20
CUST_4270,Male,56,Qatar,Gold,2022-06-11
CUST_4271,Male,45,Qatar,Bronze,2021-04-24
CUST_4272,Male,40,KSA,Gold,2022-12-05
CUST_4273,Male,34,Qatar,Gold,2023-02-13
CUST_4274,Female,19,Oman,Gold,2023-05-02
CUST_4275,Male,49,Oman,Silver,2023-01-30
CUST_4276,Female,18,UAE,Silver,2023-04-08
CUST_4277,Male,45,UAE,Silver,2023-02-20
CUST_4278,Male,63,Oman,Silver,2023-01-05
CUST_4279,Female,24,UAE,Bronze,2021-01-29
CUST_4280,Male,53,Qatar,Gold,2021-08-23
CUST_4281,Male,60,Qatar,Bronze,2023-04-28
CUST_4282,Male,47,UAE,Silver,2021-10-15
CUST_4283,Male,38,KSA,Gold,2021-07-26
CUST_4284,Male,65,KSA,Silver,2022-04-11
CUST_4285,Male,40,Qatar,Gold,2022-03-20
CUST_4286,Female,59,UAE,Gold,2021-06-08
CUST_4287,Female,23,Qatar,Bronze,2021-09-12
CUST_4288,Male,26,Oman,Bronze,2023-04-24
