store_id,sku,units_sold,price_per_unit,date
Store_10,SKU_171,17,12.96,2023-05-18
Store_8,SKU_146,10,18.9,2023-05-28
Store_3,SKU_100,14,3.31,2023-05-26
Store_1,SKU_153,20,5.5,2024-01-06
Store_4,SKU_182,17,11.65,2024-04-23
Store_1,SKU_107,13,20.31,2023-10-10
Store_5,SKU_153,14,6.25,2023-05-24
Store_4,SKU_120,3,7.54,2023-02-08
Store_4,SKU_111,18,17.86,2023-02-26
Store_4,SKU_102,3,4.05,2023-09-02
Store_9,SKU_133,1,10.91,2023-04-25
Store_9,SKU_168,11,9.56,2023-09-15
Store_6,SKU_147,5,17.87,2024-05-25
Store_3,SKU_172,13,3.95,2023-12-31
Store_5,SKU_124,14,15.8,2023-03-18
Store_6,SKU_158,17,6.46,2023-09-17
Store_8,SKU_173,18,6.19,2023-03-16
Store_8,SKU_191,3,16.93,2024-05-28
Store_6,SKU_150,14,22.98,2023-12-03
Store_4,SKU_184,7,20.49,2024-03-18
Store_9,SKU_155,9,3.1,2023-12-30
Store_6,SKU_187,13,22.74,2023-05-25
Store_10,SKU_178,19,24.84,2023-05-06
Store_3,SKU_133,14,23.46,2024-03-18
Store_8,SKU_153,6,15.41,2023-11-10
Store_9,SKU_136,5,11.64,2024-02-07
Store_2,SKU_162,19,12.25,2024-01-06
Store_8,SKU_172,20,22.33,2024-03-20
Store_2,SKU_100,5,16.89,2023-02-19
Store_2,SKU_177,2,17.47,2024-05-21
Store_3,SKU_101,7,14.19,2023-11-17
Store_3,SKU_112,5,4.42,2024-04-10
Store_2,SKU_173,2,16.4,2024-01-10
Store_7,SKU_121,10,20.66,2023-12-27
Store_7,SKU_188,6,5.04,2023-10-05
Store_7,SKU_143,14,11.09,2023-04-07
Store_10,SKU_127,12,2.36,2023-08-30
Store_5,SKU_124,5,10.51,2023-06-09
Store_4,SKU_186,18,3.65,2023-11-27
Store_1,SKU_130,2,16.62,2023-10-11
Store_6,SKU_176,17,21.2,2023-11-18
Store_5,SKU_120,2,4.82,2023-03-09
Store_9,SKU_138,7,19.2,2023-10-17
Store_1,SKU_162,9,10.17,2023-12-21
Store_4,SKU_123,17,2.77,2023-08-06
Store_1,SKU_117,9,7.84,2024-04-21
Store_4,SKU_111,1,22.82,2023-11-06
Store_8,SKU_161,4,17.23,2023-01-13
Store_4,SKU_186,11,18.01,2023-06-28
Store_3,SKU_196,16,12.66,2023-09-05
Store_8,SKU_155,12,9.56,2023-08-14
Store_7,SKU_108,15,4.49,2024-03-27
Store_8,SKU_128,11,9.03,2024-01-01
Store_5,SKU_159,4,5.72,2023-04-20
Store_7,SKU_154,4,9.48,2024-02-03
Store_10,SKU_127,19,19.01,2023-09-10
Store_10,SKU_134,6,12.37,2023-05-11
Store_3,SKU_108,12,2.88,2023-02-22
Store_4,SKU_132,8,16.46,2023-04-11
Store_7,SKU_120,16,16.04,2023-02-21
Store_9,SKU_123,10,20.59,2023-12-05
Store_4,SKU_127,19,3.14,2024-04-29
Store_10,SKU_177,2,6.69,2023-05-15
Store_10,SKU_114,5,24.68,2023-04-25
Store_10,SKU_131,19,17.88,2023-12-21
Store_6,SKU_159,3,23.8,2024-01-07
Store_2,SKU_194,3,11.4,2023-07-05
Store_3,SKU_104,13,21.62,2023-07-11
Store_10,SKU_111,2,1.59,2023-11-30
Store_5,SKU_124,13,7.4,2023-10-10
Store_7,SKU_134,10,7.4,2023-08-09
Store_10,SKU_153,19,3.68,2023-06-14
Store_3,SKU_188,1,16.34,2023-05-31
Store_3,SKU_121,15,10.85,2024-04-19
Store_4,SKU_140,6,12.35,2024-05-27
Store_9,SKU_157,18,9.01,2023-02-18
Store_2,SKU_107,20,23.03,2024-05-08
Store_9,SKU_196,12,6.62,2023-07-12
Store_1,SKU_175,2,22.64,2023-01-15
Store_4,SKU_181,5,9.54,2024-03-09
Store_8,SKU_157,11,8.17,2024-03-10
Store_9,SKU_152,4,12.77,2024-01-14
Store_8,SKU_183,1,7.17,2023-11-13
Store_7,SKU_181,7,6.68,2023-10-08
Store_7,SKU_145,14,21.61,2023-10-21
Store_2,SKU_142,10,19.09,2023-10-19
Store_6,SKU_115,15,8.85,2023-07-25
Store_6,SKU_196,3,20.71,2023-07-28
Store_6,SKU_113,16,10.8,2024-06-11
Store_6,SKU_190,19,9.98,2024-01-31
Store_6,SKU_152,1,2.48,2024-02-23
Store_4,SKU_157,11,5.11,2023-08-23
Store_5,SKU_166,9,16.48,2024-02-09
Store_1,SKU_172,6,5.82,2023-04-01
Store_6,SKU_111,9,9.46,2023-05-11
Store_10,SKU_181,12,21.22,2024-05-06
Store_8,SKU_182,5,6.9,2023-07-22
Store_7,SKU_105,9,3.15,2024-02-11
Store_7,SKU_139,7,2.85,2023-05-28
Store_1,SKU_169,3,6.69,2024-04-28
Store_3,SKU_122,19,14.65,2024-05-13
Store_1,SKU_179,7,10.0,2023-05-05
Store_5,SKU_185,7,15.74,2023-06-02
Store_10,SKU_181,12,2.27,2023-06-20
Store_10,SKU_150,5,14.59,2023-11-09
Store_8,SKU_155,19,20.53,2023-01-27
Store_10,SKU_106,18,12.49,2023-07-22
Store_5,SKU_196,16,10.97,2023-08-06
Store_1,SKU_156,17,5.16,2023-01-25
Store_7,SKU_155,13,10.37,2023-11-07
Store_9,SKU_128,14,23.34,2023-11-13
Store_10,SKU_181,10,6.44,2023-01-05
Store_9,SKU_120,12,22.78,2024-02-23
Store_9,SKU_141,11,15.11,2023-01-17
Store_7,SKU_121,19,12.7,2023-12-09
Store_7,SKU_148,19,19.14,2023-07-08
Store_4,SKU_199,5,9.19,2023-05-30
Store_8,SKU_131,10,18.37,2023-06-12
Store_9,SKU_191,20,18.22,2024-02-27
Store_1,SKU_193,9,12.49,2024-04-29
Store_4,SKU_132,9,22.07,2023-07-17
Store_7,SKU_150,4,2.58,2024-03-16
Store_5,SKU_176,13,3.54,2023-04-13
Store_7,SKU_165,13,5.47,2023-02-19
Store_9,SKU_189,17,23.96,2024-01-31
Store_5,SKU_132,20,22.51,2023-06-23
Store_1,SKU_196,8,17.48,2023-09-18
Store_2,SKU_166,14,16.11,2024-01-04
Store_7,SKU_111,8,17.18,2023-11-28
Store_1,SKU_171,18,6.85,2023-10-07
Store_2,SKU_169,8,14.29,2023-08-29
Store_7,SKU_174,7,7.79,2023-05-05
Store_10,SKU_108,5,16.67,2024-03-06
Store_8,SKU_163,20,24.28,2023-07-28
Store_10,SKU_170,1,3.64,2023-09-11
Store_3,SKU_103,3,10.56,2023-06-11
Store_9,SKU_197,12,5.74,2023-04-09
Store_3,SKU_130,19,3.84,2023-01-07
Store_4,SKU_109,7,7.2,2023-06-05
Store_4,SKU_186,3,8.34,2024-02-09
Store_10,SKU_170,6,3.37,2023-01-05
Store_1,SKU_123,8,4.37,2024-05-11
Store_8,SKU_123,2,21.09,2024-03-12
Store_10,SKU_144,20,1.93,2023-07-07
Store_2,SKU_184,15,12.92,2023-09-08
Store_7,SKU_173,1,1.68,2023-11-24
Store_2,SKU_183,19,16.51,2023-01-06
Store_8,SKU_148,11,21.31,2023-03-23
Store_3,SKU_137,10,13.95,2023-08-06
Store_4,SKU_165,16,4.17,2023-09-21
Store_6,SKU_136,16,8.65,2023-03-16
Store_2,SKU_159,2,22.6,2023-04-29
Store_1,SKU_117,16,4.8,2024-04-08
Store_1,SKU_132,2,2.59,2023-07-10
Store_9,SKU_101,18,23.43,2023-09-01
Store_5,SKU_180,19,16.58,2023-07-26
Store_4,SKU_121,4,10.44,2023-07-03
Store_1,SKU_147,20,21.96,2023-01-13
Store_3,SKU_133,3,14.34,2023-08-08
Store_6,SKU_123,15,10.53,2023-05-23
Store_3,SKU_183,2,22.28,2024-01-05
Store_4,SKU_114,4,11.76,2023-04-01
Store_5,SKU_121,17,23.93,2023-12-21
Store_3,SKU_149,16,17.47,2023-08-09
Store_2,SKU_151,15,13.38,2023-04-14
Store_7,SKU_159,18,11.17,2023-04-26
Store_10,SKU_100,6,9.02,2023-05-19
Store_4,SKU_164,13,22.05,2023-12-08
Store_7,SKU_156,8,19.82,2023-06-23
Store_3,SKU_105,20,14.97,2023-06-24
Store_8,SKU_187,11,6.4,2023-03-27
Store_5,SKU_186,1,9.98,2023-01-24
Store_2,SKU_177,17,8.1,2023-07-22
Store_1,SKU_185,11,2.15,2023-03-18
Store_6,SKU_100,17,7.6,2023-11-27
Store_3,SKU_170,10,11.2,2023-11-24
Store_8,SKU_107,8,19.87,2024-05-16
Store_5,SKU_155,15,15.83,2024-05-31
Store_1,SKU_171,8,24.91,2023-02-20
Store_7,SKU_134,10,21.02,2024-04-05
Store_9,SKU_129,11,9.2,2023-12-14
Store_2,SKU_163,6,11.88,2023-01-08
Store_10,SKU_156,8,23.35,2024-04-10
Store_9,SKU_123,19,2.11,2023-05-21
Store_3,SKU_101,12,4.04,2023-08-30
Store_2,SKU_124,9,2.15,2023-06-11
Store_7,SKU_168,1,3.22,2023-07-20
Store_6,SKU_103,6,8.62,2023-02-10
Store_6,SKU_108,3,17.35,2024-02-15
Store_8,SKU_109,3,12.33,2023-10-07
Store_5,SKU_169,12,23.57,2024-02-07
Store_10,SKU_155,17,14.57,2024-03-26
Store_2,SKU_120,9,20.99,2023-07-19
Store_10,SKU_103,10,16.42,2024-04-03
Store_4,SKU_169,17,4.33,2023-03-24
Store_2,SKU_112,9,20.79,2023-03-05
Store_7,SKU_163,13,12.42,2023-12-10
Store_2,SKU_174,11,4.54,2024-03-02
Store_1,SKU_112,16,2.42,2024-02-13
Store_2,SKU_157,14,8.7,2023-06-06
Store_8,SKU_159,2,4.53,2023-03-18
Store_4,SKU_171,1,7.41,2023-06-06
Store_4,SKU_139,15,13.36,2023-12-25
Store_8,SKU_158,5,9.08,2023-06-16
Store_3,SKU_107,20,23.06,2023-07-14
Store_9,SKU_134,17,14.75,2023-07-06
Store_4,SKU_146,17,13.22,2024-04-30
Store_3,SKU_179,20,22.1,2024-04-14
Store_4,SKU_180,11,17.96,2023-07-14
Store_3,SKU_189,9,2.21,2023-01-17
Store_10,SKU_164,13,17.15,2023-09-06
Store_10,SKU_167,10,19.5,2023-07-20
Store_9,SKU_136,9,4.68,2023-10-21
Store_4,SKU_174,18,6.96,2024-04-10
Store_6,SKU_116,8,15.67,2024-02-07
Store_8,SKU_151,6,20.04,2024-03-02
Store_8,SKU_131,11,24.37,2023-06-09
Store_4,SKU_139,1,23.57,2023-08-20
Store_1,SKU_113,14,11.47,2023-06-11
Store_5,SKU_199,2,4.24,2023-09-09
Store_2,SKU_147,13,17.71,2023-05-17
Store_6,SKU_122,14,6.48,2023-09-19
Store_9,SKU_171,14,5.78,2023-06-25
Store_4,SKU_146,15,2.26,2023-08-11
Store_5,SKU_146,12,20.28,2023-10-10
Store_5,SKU_126,9,21.97,2023-05-01
Store_2,SKU_109,4,12.48,2023-05-31
Store_10,SKU_133,10,24.8,2023-09-29
Store_8,SKU_182,10,5.42,2023-12-07
Store_9,SKU_168,10,5.72,2023-03-24
Store_7,SKU_130,17,4.08,2023-11-04
Store_2,SKU_120,20,4.11,2024-01-11
Store_5,SKU_196,16,16.58,2024-02-22
Store_5,SKU_184,13,8.27,2023-06-27
Store_8,SKU_122,9,11.86,2024-05-28
Store_6,SKU_127,20,16.03,2023-07-29
Store_6,SKU_197,19,20.58,2024-05-22
Store_4,SKU_100,2,12.42,2024-01-04
Store_5,SKU_147,3,20.23,2023-05-03
Store_5,SKU_161,19,5.67,2023-08-14
Store_1,SKU_143,15,20.6,2023-08-29
Store_5,SKU_141,7,24.94,2023-06-25
Store_9,SKU_111,5,7.4,2023-01-27
Store_4,SKU_195,16,14.07,2023-11-04
Store_3,SKU_139,7,19.0,2024-01-29
Store_5,SKU_180,14,1.81,2023-03-14
Store_10,SKU_149,4,18.55,2024-03-06
Store_10,SKU_180,14,7.2,2024-01-22
Store_5,SKU_177,4,22.2,2024-04-01
Store_2,SKU_166,16,15.55,2023-05-31
Store_7,SKU_143,1,11.48,2023-02-07
Store_8,SKU_110,12,15.16,2023-09-30
Store_2,SKU_121,11,1.55,2023-04-15
Store_2,SKU_153,2,1.54,2023-07-15
Store_1,SKU_123,16,5.38,2023-09-18
Store_9,SKU_129,5,4.15,2024-03-01
Store_1,SKU_170,13,22.38,2023-06-26
Store_10,SKU_170,10,4.81,2023-09-28
Store_8,SKU_179,13,19.43,2023-02-07
Store_9,SKU_133,6,2.26,2024-04-08
Store_2,SKU_136,3,8.04,2023-03-05
Store_3,SKU_132,13,1.83,2023-10-04
Store_4,SKU_162,6,7.3,2024-05-02
Store_2,SKU_191,12,15.1,2024-03-09
Store_9,SKU_190,11,18.89,2023-06-23
Store_8,SKU_141,16,17.89,2023-10-07
Store_8,SKU_189,20,13.34,2023-08-07
Store_1,SKU_143,11,13.22,2023-08-24
Store_10,SKU_182,18,21.44,2024-04-25
Store_7,SKU_156,14,1.87,2023-08-02
Store_2,SKU_105,12,15.29,2023-11-16
Store_9,SKU_113,11,1.6,2023-10-07
Store_4,SKU_172,2,24.42,2023-10-15
Store_7,SKU_194,1,22.05,2023-12-16
Store_9,SKU_180,14,16.05,2023-12-31
Store_7,SKU_191,1,21.58,2024-01-28
Store_4,SKU_145,10,17.4,2024-03-05
Store_1,SKU_162,11,21.36,2024-02-07
Store_2,SKU_107,3,13.26,2023-06-25
Store_7,SKU_121,5,10.42,2023-05-13
Store_2,SKU_167,1,22.1,2023-10-20
Store_5,SKU_144,19,8.39,2023-05-14
Store_6,SKU_177,8,9.06,2024-05-28
Store_4,SKU_143,6,20.33,2024-01-18
Store_8,SKU_198,15,19.45,2023-09-08
Store_1,SKU_157,14,23.15,2023-12-05
Store_6,SKU_158,8,12.92,2024-01-07
Store_9,SKU_195,12,18.59,2023-09-16
Store_6,SKU_109,6,5.51,2023-06-08
Store_9,SKU_137,14,12.26,2023-12-05
Store_2,SKU_184,16,20.43,2023-02-22
Store_3,SKU_161,19,19.16,2023-06-23
Store_10,SKU_135,19,17.61,2023-06-29
Store_6,SKU_120,7,19.98,2024-03-14
Store_8,SKU_132,19,23.83,2024-02-11
Store_3,SKU_107,8,17.12,2023-02-24
Store_5,SKU_104,15,1.52,2023-12-14
Store_2,SKU_143,19,18.29,2023-09-26
Store_5,SKU_118,14,14.76,2023-05-12
Store_8,SKU_140,8,21.17,2023-11-24
Store_2,SKU_190,7,17.38,2023-12-15
Store_7,SKU_190,8,9.34,2024-05-08
Store_7,SKU_109,10,4.57,2023-10-19
Store_3,SKU_102,9,2.9,2024-03-20
Store_3,SKU_102,13,20.08,2023-12-29
Store_5,SKU_152,3,3.12,2023-07-29
Store_9,SKU_163,7,12.05,2024-05-25
Store_3,SKU_183,13,22.7,2024-06-17
Store_4,SKU_188,17,2.47,2023-07-13
Store_10,SKU_108,16,3.5,2023-04-15
Store_1,SKU_131,7,24.66,2024-01-29
Store_1,SKU_164,12,8.36,2023-08-25
Store_9,SKU_183,10,7.37,2023-03-30
Store_1,SKU_185,6,17.41,2024-03-16
Store_2,SKU_128,16,22.9,2023-07-23
Store_3,SKU_187,3,2.24,2023-02-19
Store_7,SKU_162,14,13.22,2023-09-04
Store_8,SKU_158,8,21.55,2024-04-13
Store_8,SKU_148,10,9.89,2023-12-17
Store_6,SKU_179,2,6.39,2023-11-02
Store_2,SKU_178,11,20.44,2024-05-31
Store_4,SKU_145,4,4.04,2023-09-14
Store_3,SKU_148,20,6.3,2023-02-21
Store_6,SKU_126,8,20.83,2023-11-19
Store_4,SKU_188,8,5.93,2023-05-19
Store_4,SKU_146,3,8.82,2023-03-26
Store_6,SKU_143,1,12.42,2024-06-16
Store_7,SKU_132,1,11.66,2023-05-27
Store_1,SKU_149,15,8.11,2024-03-08
Store_6,SKU_180,4,19.04,2023-04-19
Store_5,SKU_164,16,11.77,2023-11-01
Store_7,SKU_136,18,24.63,2023-04-20
Store_3,SKU_158,19,12.16,2023-09-19
Store_3,SKU_174,10,2.76,2023-02-25
Store_8,SKU_121,12,5.44,2023-12-02
Store_3,SKU_129,12,13.42,2023-02-04
Store_8,SKU_159,4,5.28,2023-07-31
Store_9,SKU_133,17,24.68,2023-07-05
Store_10,SKU_185,19,23.91,2023-03-28
Store_10,SKU_145,3,10.53,2023-11-04
Store_10,SKU_174,3,19.1,2023-12-08
Store_6,SKU_150,10,24.96,2023-10-10
Store_5,SKU_198,11,4.89,2024-03-18
Store_1,SKU_133,3,24.26,2023-01-07
Store_5,SKU_119,17,10.33,2023-06-23
Store_6,SKU_132,16,22.43,2024-01-10
Store_9,SKU_175,16,19.41,2023-03-12
Store_1,SKU_115,10,10.33,2023-12-21
Store_10,SKU_186,8,11.45,2023-02-14
Store_6,SKU_105,5,22.83,2023-05-27
Store_1,SKU_188,10,17.15,2023-01-29
Store_8,SKU_191,2,20.97,2024-04-17
Store_4,SKU_134,14,2.51,2024-05-22
Store_2,SKU_152,4,6.71,2023-09-12
Store_1,SKU_195,16,15.3,2023-11-02
Store_2,SKU_149,9,9.73,2023-05-11
Store_3,SKU_162,12,8.28,2023-11-28
Store_9,SKU_191,7,21.93,2023-07-03
Store_8,SKU_187,17,9.45,2024-02-14
Store_6,SKU_187,2,11.44,2023-04-03
Store_9,SKU_165,3,9.67,2024-02-05
Store_2,SKU_188,11,10.07,2024-04-24
Store_7,SKU_110,14,11.24,2024-03-01
Store_1,SKU_172,8,11.38,2023-11-05
Store_7,SKU_132,14,16.52,2023-09-02
Store_10,SKU_147,11,4.31,2023-12-16
Store_2,SKU_109,8,6.37,2024-02-28
Store_7,SKU_124,6,4.59,2023-12-09
Store_2,SKU_165,5,10.27,2024-01-16
Store_2,SKU_175,5,3.42,2024-02-18
Store_7,SKU_172,15,21.37,2023-05-29
Store_9,SKU_197,13,15.12,2023-11-16
Store_9,SKU_161,19,19.21,2023-11-08
Store_10,SKU_152,7,3.5,2024-06-03
Store_4,SKU_107,12,5.31,2024-03-11
Store_5,SKU_190,7,10.63,2023-02-22
Store_3,SKU_197,12,20.62,2023-07-07
Store_7,SKU_132,5,7.02,2023-03-22
Store_3,SKU_161,10,11.03,2023-05-04
Store_2,SKU_162,13,6.29,2023-01-11
Store_10,SKU_111,19,20.9,2023-04-21
Store_4,SKU_159,1,21.17,2024-03-11
Store_6,SKU_128,13,1.6,2024-01-07
Store_3,SKU_124,1,11.21,2023-06-03
Store_7,SKU_160,7,16.57,2023-12-23
Store_8,SKU_158,12,10.7,2023-12-28
Store_3,SKU_198,20,13.74,2023-10-24
Store_1,SKU_138,1,21.2,2023-03-08
Store_4,SKU_195,6,12.52,2023-02-06
Store_4,SKU_196,5,8.75,2023-01-19
Store_3,SKU_190,15,8.66,2024-06-20
Store_4,SKU_195,11,4.49,2024-01-26
Store_6,SKU_152,3,4.22,2023-08-23
Store_3,SKU_101,8,21.12,2024-06-11
Store_7,SKU_186,19,9.24,2023-01-04
Store_3,SKU_184,3,14.71,2024-02-27
Store_2,SKU_190,4,3.71,2023-07-24
Store_9,SKU_197,3,12.47,2023-06-17
Store_4,SKU_181,13,11.46,2023-01-31
Store_4,SKU_150,20,8.64,2024-02-07
Store_9,SKU_109,8,5.22,2023-06-29
Store_10,SKU_165,9,9.4,2023-12-01
Store_4,SKU_187,16,15.86,2023-07-17
Store_10,SKU_135,1,21.07,2023-06-27
Store_6,SKU_127,12,16.37,2024-05-17
Store_2,SKU_184,7,5.15,2023-07-22
Store_6,SKU_116,15,23.89,2023-09-14
Store_7,SKU_157,4,15.18,2023-12-04
Store_1,SKU_193,8,2.78,2023-12-17
Store_9,SKU_158,18,2.95,2024-02-17
Store_3,SKU_189,13,9.25,2023-03-10
Store_10,SKU_137,18,15.69,2023-10-18
Store_6,SKU_120,20,23.97,2024-05-27
Store_9,SKU_164,6,22.87,2023-09-01
Store_6,SKU_115,9,15.3,2023-03-17
Store_8,SKU_152,9,15.0,2024-03-28
Store_7,SKU_192,3,11.09,2023-09-09
Store_8,SKU_152,12,4.74,2023-12-27
Store_3,SKU_190,13,4.05,2023-06-20
Store_5,SKU_190,19,17.16,2023-12-02
Store_3,SKU_172,10,14.7,2023-01-25
Store_10,SKU_199,10,5.96,2023-09-27
Store_6,SKU_158,16,21.09,2023-09-20
Store_7,SKU_109,8,23.09,2024-02-24
Store_6,SKU_180,11,1.89,2024-03-23
Store_10,SKU_111,12,15.47,2023-02-04
Store_8,SKU_165,7,4.83,2024-02-14
Store_10,SKU_189,12,24.04,2023-08-02
Store_7,SKU_101,4,15.11,2023-07-12
Store_2,SKU_119,15,2.22,2023-10-19
Store_2,SKU_171,11,17.28,2024-01-28
Store_1,SKU_190,17,13.08,2024-02-24
Store_8,SKU_117,1,17.22,2023-02-12
Store_4,SKU_181,7,14.44,2023-01-30
Store_2,SKU_120,1,19.32,2023-04-13
Store_7,SKU_161,14,24.49,2024-03-13
Store_3,SKU_102,7,16.7,2024-03-29
Store_5,SKU_199,9,13.33,2023-08-17
Store_6,SKU_153,16,1.52,2024-01-20
Store_10,SKU_180,1,9.67,2023-04-14
Store_8,SKU_136,7,15.34,2023-11-30
Store_8,SKU_104,11,7.63,2024-05-15
Store_4,SKU_176,8,3.28,2024-04-06
Store_10,SKU_100,19,23.74,2023-09-15
Store_5,SKU_154,18,16.86,2023-12-16
Store_4,SKU_191,2,19.24,2024-05-22
Store_9,SKU_154,18,4.43,2024-06-13
Store_6,SKU_127,4,4.71,2023-06-14
Store_7,SKU_153,5,8.93,2023-06-30
Store_9,SKU_106,2,14.74,2024-05-22
Store_1,SKU_139,1,21.46,2024-06-12
Store_7,SKU_115,11,15.8,2023-10-28
Store_1,SKU_105,1,3.15,2024-04-23
Store_1,SKU_157,7,13.7,2023-02-26
Store_5,SKU_150,15,23.07,2023-11-24
Store_5,SKU_193,16,8.15,2023-08-26
Store_10,SKU_129,19,16.45,2024-02-16
Store_9,SKU_177,9,3.96,2023-02-03
Store_10,SKU_167,11,23.74,2023-04-20
Store_8,SKU_108,17,6.65,2024-01-23
Store_4,SKU_101,12,8.4,2023-04-22
Store_3,SKU_145,3,3.93,2023-09-17
Store_4,SKU_196,12,15.63,2023-02-12
Store_10,SKU_137,6,17.05,2023-01-15
Store_2,SKU_123,11,14.77,2023-10-17
Store_4,SKU_197,5,7.3,2023-02-07
Store_7,SKU_159,13,21.54,2024-04-03
Store_7,SKU_121,17,15.07,2023-02-07
Store_2,SKU_125,10,1.89,2023-11-24
Store_10,SKU_178,16,14.43,2023-08-06
Store_5,SKU_137,7,2.0,2024-04-17
Store_9,SKU_125,14,7.11,2023-04-13
Store_10,SKU_187,15,18.08,2023-07-29
Store_7,SKU_196,13,7.2,2023-07-04
Store_1,SKU_160,4,9.68,2023-06-20
Store_9,SKU_110,18,9.15,2023-11-13
Store_4,SKU_113,3,20.6,2023-08-16
Store_7,SKU_107,11,11.79,2024-06-05
Store_7,SKU_157,16,3.18,2024-04-04
Store_9,SKU_170,20,4.67,2023-05-20
Store_4,SKU_107,5,13.97,2023-02-04
Store_6,SKU_156,9,2.29,2024-03-30
Store_10,SKU_196,6,7.1,2024-05-30
Store_4,SKU_153,1,10.38,2023-01-14
Store_9,SKU_161,4,15.47,2024-05-15
Store_5,SKU_197,20,12.6,2023-06-23
Store_7,SKU_141,11,19.14,2023-06-29
Store_2,SKU_124,13,8.12,2024-04-21
Store_8,SKU_133,12,3.73,2024-02-29
Store_6,SKU_129,15,9.88,2023-11-13
Store_6,SKU_156,10,24.36,2023-07-01
Store_9,SKU_168,5,24.6,2023-11-01
Store_3,SKU_192,14,16.89,2023-11-27
Store_2,SKU_166,12,23.78,2023-02-19
Store_2,SKU_140,14,12.69,2023-04-16
Store_4,SKU_169,12,3.25,2023-09-13
Store_7,SKU_136,14,13.12,2024-04-15
Store_6,SKU_107,14,19.15,2023-02-07
Store_10,SKU_169,7,13.34,2023-01-10
Store_2,SKU_174,8,7.59,2023-08-03
Store_1,SKU_122,16,9.02,2023-11-28
Store_1,SKU_131,10,19.04,2024-03-14
Store_7,SKU_125,8,21.57,2023-12-19
Store_4,SKU_138,20,24.33,2023-06-04
Store_3,SKU_135,11,12.12,2024-01-04
Store_2,SKU_140,11,18.48,2023-12-14
Store_7,SKU_124,18,14.28,2023-05-17
Store_3,SKU_134,5,12.4,2023-07-27
Store_2,SKU_185,17,19.06,2024-01-22
Store_3,SKU_191,17,22.87,2024-02-04
Store_10,SKU_159,9,12.81,2024-01-22
Store_4,SKU_180,16,2.08,2023-07-04
Store_5,SKU_160,18,19.3,2023-12-19
Store_7,SKU_167,4,14.91,2023-07-09
Store_2,SKU_178,5,5.7,2023-07-13
Store_2,SKU_198,6,23.43,2023-10-15
Store_3,SKU_165,1,21.88,2023-08-17
Store_3,SKU_144,8,17.6,2024-02-06
Store_2,SKU_164,12,7.95,2023-09-14
Store_5,SKU_108,18,15.9,2024-01-12
Store_9,SKU_167,8,3.51,2023-11-22
Store_1,SKU_129,12,10.95,2023-01-04
Store_4,SKU_120,17,5.04,2023-01-29
Store_4,SKU_141,10,21.97,2024-05-01
Store_5,SKU_157,19,20.61,2023-01-10
Store_6,SKU_156,4,11.53,2024-01-25
Store_10,SKU_191,14,16.87,2024-05-30
Store_4,SKU_118,12,2.9,2023-04-05
Store_3,SKU_169,14,22.82,2024-03-03
Store_7,SKU_137,7,8.5,2023-11-18
Store_1,SKU_187,17,20.86,2024-01-31
Store_4,SKU_102,19,5.49,2023-06-29
Store_9,SKU_156,6,13.74,2024-01-06
Store_7,SKU_159,7,10.73,2023-10-24
Store_7,SKU_125,8,1.89,2023-03-21
Store_7,SKU_105,4,12.52,2023-10-28
Store_3,SKU_165,1,7.04,2024-02-08
Store_7,SKU_139,20,2.65,2023-08-01
Store_8,SKU_136,19,3.4,2023-10-18
Store_7,SKU_130,9,21.55,2023-04-03
Store_1,SKU_129,4,2.93,2023-08-16
Store_7,SKU_152,8,19.56,2023-04-11
Store_3,SKU_196,5,13.82,2024-03-17
Store_6,SKU_139,3,8.32,2024-01-07
Store_9,SKU_181,11,12.16,2023-01-03
Store_3,SKU_120,19,9.77,2024-01-23
Store_1,SKU_165,10,13.89,2023-04-17
Store_1,SKU_148,14,19.07,2023-03-23
Store_3,SKU_149,1,8.46,2023-03-03
Store_2,SKU_156,9,15.89,2023-01-19
Store_4,SKU_165,20,3.99,2023-12-10
Store_3,SKU_139,9,3.21,2024-01-24
Store_7,SKU_149,16,14.32,2023-01-25
Store_6,SKU_160,8,21.44,2023-10-22
Store_2,SKU_155,12,2.82,2023-06-01
Store_5,SKU_119,7,19.69,2023-07-01
Store_6,SKU_134,9,21.41,2023-07-19
Store_8,SKU_109,3,16.59,2023-01-15
Store_8,SKU_196,6,15.99,2023-01-16
Store_1,SKU_121,8,17.04,2024-01-19
Store_6,SKU_181,1,21.25,2023-01-27
Store_8,SKU_112,9,14.21,2024-03-20
Store_4,SKU_184,7,19.74,2023-08-28
Store_2,SKU_132,15,15.01,2024-05-26
Store_6,SKU_132,3,5.51,2023-11-21
Store_5,SKU_196,19,5.68,2023-06-19
Store_3,SKU_164,18,3.2,2023-01-06
Store_1,SKU_165,19,21.7,2023-07-05
Store_3,SKU_114,15,22.01,2023-12-29
Store_2,SKU_120,14,15.77,2023-01-04
Store_6,SKU_105,11,19.34,2023-06-20
Store_4,SKU_191,5,8.05,2024-05-03
Store_4,SKU_176,10,7.11,2023-03-06
Store_3,SKU_146,2,18.93,2023-09-10
Store_8,SKU_132,20,10.84,2023-06-22
Store_4,SKU_171,8,13.39,2023-06-05
Store_5,SKU_106,8,12.82,2023-10-16
Store_6,SKU_132,7,15.51,2024-02-07
Store_3,SKU_193,18,19.3,2023-09-30
Store_1,SKU_124,8,24.66,2024-06-21
Store_7,SKU_181,9,20.8,2024-06-19
Store_9,SKU_152,8,20.99,2023-10-22
