customer_id,points_earned,txn_amount,txn_date
CUST_3354,465,168.49,2023-11-30
CUST_2246,300,258.29,2024-04-15
CUST_1465,361,252.71,2023-10-16
CUST_2871,171,70.75,2024-05-10
CUST_4053,349,55.96,2023-05-12
CUST_2769,296,262.95,2023-06-30
CUST_390,99,53.34,2023-02-15
CUST_4541,74,188.87,2023-03-31
CUST_3937,390,120.61,2023-11-27
CUST_3376,55,195.7,2023-04-10
CUST_1003,365,142.15,2023-02-04
CUST_4349,321,83.92,2024-04-19
CUST_2773,371,290.87,2024-05-29
CUST_906,264,169.94,2023-07-01
CUST_2922,54,140.14,2023-02-21
CUST_1140,458,298.6,2023-10-31
CUST_471,191,246.64,2023-06-22
CUST_3688,473,24.71,2024-02-12
CUST_1498,264,279.1,2023-10-17
CUST_4695,77,177.67,2023-08-20
CUST_1145,266,24.67,2023-02-28
CUST_250,279,241.82,2023-07-27
CUST_319,138,89.72,2023-02-28
CUST_4962,117,187.64,2023-05-13
CUST_4359,429,159.85,2023-07-02
CUST_1697,148,234.06,2023-11-21
CUST_4570,318,196.39,2023-03-13
CUST_3585,121,86.05,2023-05-21
CUST_3616,358,20.59,2023-12-09
CUST_3256,451,225.18,2023-01-09
CUST_4841,21,163.59,2023-04-20
CUST_4261,20,49.46,2023-12-23
CUST_55,126,61.38,2024-02-08
CUST_3912,15,115.88,2023-09-26
CUST_4668,152,151.39,2023-04-16
CUST_1949,93,293.63,2023-08-31
CUST_1052,65,36.32,2024-05-30
CUST_2949,259,94.31,2024-05-25
CUST_1674,228,25.0,2023-02-11
CUST_1169,208,255.71,2023-09-19
CUST_2401,65,260.92,2023-06-05
CUST_4057,492,98.93,2024-05-20
CUST_1929,380,185.98,2024-03-26
CUST_3658,296,31.33,2024-01-25
CUST_4945,278,249.96,2023-12-24
CUST_4881,366,45.42,2023-04-11
CUST_2941,184,279.17,2023-05-04
CUST_2746,131,79.09,2023-08-16
CUST_2548,161,201.65,2023-10-02
CUST_4836,224,57.6,2023-11-02
CUST_2220,251,34.57,2023-01-21
CUST_1979,157,82.33,2023-03-01
CUST_1902,237,221.54,2023-02-18
CUST_2891,489,252.17,2024-06-07
CUST_4702,265,223.11,2023-06-27
CUST_1368,387,47.45,2024-05-28
CUST_4453,322,252.25,2023-05-04
CUST_2681,324,97.33,2023-08-24
CUST_2219,217,92.68,2024-04-29
CUST_3381,440,262.41,2023-08-14
CUST_4338,357,24.76,2023-10-06
CUST_3831,321,66.1,2024-01-02
CUST_4754,306,13.68,2023-12-21
CUST_675,394,233.97,2024-01-07
CUST_3812,389,37.74,2023-04-08
CUST_4333,50,133.76,2023-07-22
CUST_1356,442,259.68,2023-09-21
CUST_1831,488,163.24,2024-06-04
CUST_2933,304,141.51,2024-03-11
CUST_1739,29,66.66,2024-01-19
CUST_3940,441,286.72,2023-07-30
CUST_2370,237,243.2,2023-03-28
CUST_2611,469,99.87,2023-03-06
CUST_1229,42,67.85,2024-03-09
CUST_588,214,295.28,2024-06-20
CUST_2132,212,30.64,2024-05-02
CUST_4135,177,194.66,2023-11-09
CUST_4036,304,50.52,2024-03-22
CUST_4170,395,272.18,2023-02-19
CUST_589,387,31.32,2023-04-27
CUST_508,459,191.19,2024-05-25
CUST_2308,171,85.19,2023-11-20
CUST_4347,204,247.0,2024-06-13
CUST_1711,409,244.83,2023-07-21
CUST_4054,350,289.79,2023-11-18
CUST_3709,96,268.57,2023-11-11
CUST_2542,421,147.46,2023-03-09
CUST_421,235,217.45,2024-04-16
CUST_56,407,228.1,2024-02-12
CUST_3261,61,229.46,2023-03-27
CUST_4584,51,265.67,2024-06-06
CUST_611,204,206.54,2023-07-30
CUST_718,128,148.76,2023-10-23
CUST_158,399,239.76,2023-08-27
CUST_1404,113,186.36,2023-05-12
CUST_1258,378,11.56,2023-12-05
CUST_3160,104,74.04,2023-07-01
CUST_960,78,70.21,2023-04-16
CUST_4712,309,116.23,2023-11-16
CUST_2695,64,293.14,2023-06-30
CUST_3302,121,163.72,2023-03-13
CUST_245,188,244.17,2024-06-14
CUST_4600,437,103.66,2023-11-30
CUST_114,365,73.18,2023-05-31
CUST_3601,434,155.64,2023-05-28
CUST_1199,437,223.94,2024-03-25
CUST_4507,155,35.8,2023-08-28
CUST_1688,176,86.3,2024-04-19
CUST_534,249,62.6,2024-01-09
CUST_996,361,277.53,2023-02-12
CUST_2960,205,268.69,2024-01-15
CUST_2779,204,149.23,2023-10-24
CUST_1373,470,270.75,2024-06-19
CUST_2727,300,216.83,2024-05-14
CUST_3267,21,193.88,2024-06-04
CUST_4649,353,69.15,2024-06-02
CUST_463,380,152.87,2023-01-29
CUST_4469,253,246.66,2023-07-18
CUST_1236,461,266.43,2023-05-24
CUST_4080,142,248.13,2023-08-30
CUST_1459,284,13.88,2023-02-28
CUST_1061,158,53.83,2024-06-12
CUST_934,369,112.32,2023-02-15
CUST_3016,363,75.52,2024-05-07
CUST_3606,496,101.56,2023-12-09
CUST_1458,361,200.76,2023-12-13
CUST_4863,196,175.39,2023-03-13
CUST_2696,152,142.8,2023-10-08
CUST_3510,437,229.58,2023-03-12
CUST_3136,78,244.03,2023-02-04
CUST_4157,277,122.7,2024-04-29
CUST_3257,384,139.06,2023-12-14
CUST_3674,113,214.74,2023-03-22
CUST_599,98,239.11,2023-09-08
CUST_369,254,69.14,2023-02-19
CUST_3914,373,228.87,2023-09-10
CUST_560,183,20.39,2024-06-02
CUST_4019,377,132.4,2024-02-10
CUST_3662,453,37.12,2023-12-21
CUST_2122,433,299.03,2023-10-31
CUST_3289,199,121.84,2023-06-26
CUST_2334,115,70.68,2023-10-13
CUST_1284,204,183.76,2024-03-30
CUST_162,242,198.77,2023-08-18
CUST_3287,27,118.24,2023-09-22
CUST_437,78,41.46,2023-04-23
CUST_2470,442,144.41,2024-06-04
CUST_305,347,158.87,2023-02-25
CUST_4037,220,138.11,2024-06-15
CUST_1012,422,147.33,2024-05-27
CUST_4468,381,287.94,2024-05-10
CUST_4882,413,120.47,2023-10-27
CUST_3122,420,39.7,2024-03-08
CUST_945,287,147.39,2024-02-25
CUST_4789,422,95.12,2023-11-05
CUST_3010,429,258.93,2023-08-01
CUST_2027,341,204.92,2023-08-05
CUST_3328,389,128.92,2023-07-18
CUST_796,337,14.7,2024-06-03
CUST_2355,356,249.57,2024-05-11
CUST_4907,448,157.78,2023-10-07
CUST_4446,50,116.14,2023-12-13
CUST_606,260,123.76,2023-05-19
CUST_4660,333,283.28,2023-01-04
CUST_4621,297,74.66,2024-02-18
CUST_2611,203,91.47,2023-02-22
CUST_1993,311,209.73,2023-05-10
CUST_562,398,178.7,2024-06-13
CUST_4900,371,126.6,2023-09-19
CUST_3426,332,84.41,2024-04-03
CUST_3164,181,106.22,2024-05-12
CUST_623,90,285.3,2023-08-14
CUST_2170,475,245.16,2024-01-04
CUST_3232,330,293.95,2023-09-20
CUST_1352,389,254.73,2024-01-09
CUST_1921,225,217.41,2023-03-17
CUST_4268,390,38.55,2023-07-07
CUST_2910,305,290.39,2023-03-17
CUST_513,217,241.23,2023-09-01
CUST_4595,295,195.43,2023-08-03
CUST_4276,327,187.95,2023-01-20
CUST_3391,46,37.31,2024-05-04
CUST_3509,459,59.99,2024-06-15
CUST_1652,37,264.91,2024-06-02
CUST_4943,187,174.79,2024-02-15
CUST_1548,121,210.79,2024-03-20
CUST_133,404,97.39,2023-12-30
CUST_2727,478,83.48,2023-03-19
CUST_3522,58,240.03,2023-08-17
CUST_1205,174,233.97,2023-01-18
CUST_2665,258,56.44,2023-07-07
CUST_1386,291,130.34,2023-03-18
CUST_4787,234,294.01,2023-07-09
CUST_4501,179,25.92,2023-02-04
CUST_2023,192,169.32,2023-06-04
CUST_2879,333,148.7,2024-03-05
CUST_2315,359,174.17,2023-06-24
CUST_1698,459,250.68,2024-03-10
CUST_4764,19,264.16,2023-11-19
CUST_203,370,245.61,2023-07-19
CUST_1455,280,291.5,2023-01-11
CUST_4666,22,124.74,2023-04-18
CUST_1558,124,162.17,2023-05-22
CUST_4401,357,248.5,2023-07-17
CUST_4876,220,209.51,2024-03-07
CUST_3934,460,223.2,2023-04-08
CUST_0,439,131.79,2023-11-10
CUST_4436,113,48.36,2023-12-30
CUST_2858,470,214.19,2024-04-28
CUST_1973,392,166.88,2024-04-15
CUST_39,316,23.32,2023-06-09
CUST_3966,400,88.12,2023-07-17
CUST_931,431,292.2,2023-03-04
CUST_1809,499,134.98,2023-10-23
CUST_2622,425,134.17,2023-08-15
CUST_795,460,85.98,2023-10-06
CUST_1476,440,86.95,2024-01-17
CUST_4461,149,292.58,2024-02-18
CUST_4721,52,67.9,2024-01-20
CUST_2059,245,110.45,2023-03-01
CUST_4243,148,134.99,2023-09-02
CUST_4571,214,272.57,2024-05-31
CUST_2313,407,224.83,2024-03-30
CUST_3276,230,91.43,2023-11-01
CUST_2639,27,13.29,2024-01-12
CUST_1193,456,172.75,2024-05-13
CUST_2923,453,161.53,2023-08-30
CUST_3373,193,107.95,2023-11-11
CUST_885,247,65.33,2024-03-19
CUST_1313,430,226.06,2024-06-19
CUST_2352,300,201.14,2023-05-09
CUST_2389,108,110.29,2023-10-03
CUST_1265,414,278.18,2023-12-24
CUST_2820,389,164.35,2023-05-07
CUST_2204,17,50.56,2023-12-12
CUST_3460,245,192.67,2023-03-26
CUST_4703,51,59.27,2023-12-21
CUST_2160,235,93.61,2024-04-12
CUST_4412,440,270.28,2023-09-28
CUST_1794,376,241.22,2023-12-14
CUST_4374,24,165.78,2024-01-12
CUST_785,494,206.02,2024-01-06
CUST_4891,464,80.34,2023-09-14
CUST_3243,378,180.41,2024-05-25
CUST_2879,63,165.52,2023-07-09
CUST_330,400,118.78,2023-03-17
CUST_1762,274,202.22,2024-04-22
CUST_4778,455,277.07,2024-03-06
CUST_1522,482,114.54,2023-05-14
CUST_3630,250,129.65,2024-06-09
CUST_4383,212,291.38,2023-12-06
CUST_2230,300,233.68,2023-04-15
CUST_2845,351,208.52,2023-04-11
CUST_4334,84,264.04,2023-06-12
CUST_4063,380,40.74,2023-02-02
CUST_725,55,128.26,2023-07-04
CUST_370,259,70.96,2023-04-14
CUST_1669,440,263.14,2023-06-25
CUST_3578,318,82.88,2024-03-31
CUST_4718,468,31.27,2024-06-23
CUST_4370,461,284.39,2024-03-29
CUST_2695,186,41.48,2023-12-20
CUST_713,33,267.15,2023-12-29
CUST_3450,14,133.65,2024-04-15
CUST_1144,132,187.76,2023-05-07
CUST_1621,249,246.82,2024-05-16
CUST_20,251,146.1,2024-02-29
CUST_2129,204,150.18,2024-03-21
CUST_2492,440,232.81,2024-04-07
CUST_4065,101,83.79,2023-02-25
CUST_58,86,145.38,2024-06-06
CUST_3243,394,209.09,2024-05-10
CUST_888,283,77.64,2024-04-18
CUST_283,345,281.02,2023-03-31
CUST_1965,470,287.48,2023-07-22
CUST_1775,71,215.25,2023-02-07
CUST_677,358,20.98,2024-03-11
CUST_4425,117,169.62,2023-06-23
CUST_4340,172,53.4,2023-08-08
CUST_1813,412,166.28,2023-10-31
CUST_1039,392,182.47,2024-01-21
CUST_4424,426,162.63,2024-01-20
CUST_2185,226,35.83,2023-07-29
CUST_1556,361,23.72,2023-12-15
CUST_1987,407,226.21,2023-05-22
CUST_3984,243,87.18,2023-12-27
CUST_3609,157,60.23,2024-05-23
CUST_260,215,177.01,2023-12-25
CUST_3981,485,32.6,2023-03-18
CUST_1448,135,138.18,2023-04-17
CUST_964,281,140.38,2023-08-18
CUST_146,427,213.0,2023-03-23
CUST_2205,280,69.08,2024-01-03
CUST_1237,298,246.87,2023-06-23
CUST_4572,279,30.67,2024-05-06
CUST_4235,300,226.66,2024-01-18
CUST_4651,203,72.74,2023-01-16
CUST_4264,309,291.49,2023-08-25
CUST_4642,383,110.69,2024-01-15
CUST_4144,135,111.2,2023-09-04
CUST_527,399,66.9,2023-03-09
CUST_3597,233,219.81,2023-01-04
CUST_163,472,179.87,2023-03-18
CUST_2193,109,188.99,2024-06-23
CUST_4255,237,269.49,2023-07-08
CUST_174,429,119.27,2023-08-08
CUST_2093,490,244.92,2023-09-08
CUST_2863,135,291.51,2023-08-03
CUST_1531,431,22.16,2023-01-28
CUST_3531,475,164.68,2023-11-25
CUST_3187,400,96.34,2023-04-30
CUST_2956,28,158.12,2023-10-10
CUST_3425,91,141.64,2023-04-26
CUST_1052,491,159.81,2024-04-26
CUST_2331,22,238.35,2023-03-22
CUST_2396,140,33.33,2023-08-17
CUST_249,423,280.07,2024-02-09
CUST_4385,221,75.87,2023-10-24
CUST_3824,460,49.24,2024-03-02
CUST_1862,194,75.3,2023-02-14
CUST_1447,186,286.87,2023-05-16
CUST_1762,360,217.63,2023-05-23
CUST_1827,192,31.66,2023-01-12
CUST_1699,249,92.35,2023-02-28
CUST_1453,425,83.57,2024-01-16
CUST_496,488,16.35,2023-06-24
CUST_4644,158,206.7,2023-09-05
CUST_2315,384,90.04,2023-01-05
CUST_3051,439,267.84,2024-04-12
CUST_1277,99,56.04,2024-04-26
CUST_3806,450,38.27,2024-05-18
CUST_2820,423,152.6,2023-12-24
CUST_3669,92,286.17,2023-01-13
CUST_2691,131,244.08,2023-07-18
CUST_4084,195,45.33,2024-06-19
CUST_1982,207,194.77,2024-02-15
CUST_4466,115,236.5,2023-01-12
CUST_3073,315,204.88,2023-10-11
CUST_2306,300,268.67,2023-10-17
CUST_4781,476,141.19,2023-10-09
CUST_3686,403,32.67,2024-04-07
CUST_2406,98,26.72,2023-01-12
CUST_1928,343,64.39,2023-11-30
CUST_1585,178,123.48,2023-11-09
CUST_2845,450,295.69,2023-08-26
CUST_3496,500,224.04,2023-04-21
CUST_3373,95,190.78,2023-01-30
CUST_4291,266,106.26,2023-01-30
CUST_2449,445,204.48,2024-05-24
CUST_2715,28,60.1,2023-07-16
CUST_735,437,235.01,2023-07-04
CUST_3278,423,202.27,2024-02-12
CUST_3616,435,288.15,2023-02-11
CUST_486,480,26.44,2024-01-13
CUST_1350,480,194.18,2023-01-23
CUST_1451,311,240.35,2023-09-29
CUST_4785,173,167.01,2024-04-11
CUST_2760,435,69.1,2023-06-06
CUST_580,162,123.01,2023-05-26
CUST_240,497,70.71,2023-09-05
CUST_4195,473,133.37,2024-04-16
CUST_3403,438,95.76,2023-12-08
CUST_2966,308,127.83,2023-05-04
CUST_2937,364,26.26,2023-07-25
CUST_2081,371,38.66,2023-03-13
CUST_4795,481,263.94,2023-01-26
CUST_1913,137,253.89,2024-06-18
CUST_2461,374,14.05,2023-04-15
CUST_249,184,10.63,2023-08-15
CUST_3160,384,142.38,2023-10-24
CUST_2513,460,270.52,2024-04-05
CUST_643,73,192.9,2023-08-28
CUST_879,222,168.13,2023-01-28
CUST_4217,27,253.52,2024-04-16
CUST_259,440,82.38,2023-01-10
CUST_3178,294,237.99,2023-10-21
CUST_1108,399,113.62,2024-01-26
CUST_4989,197,126.68,2023-08-04
CUST_2738,489,187.83,2024-05-18
CUST_1879,49,203.05,2023-09-30
CUST_1205,50,200.07,2023-09-26
CUST_3556,108,286.66,2023-12-09
CUST_3184,77,130.67,2024-04-23
CUST_4115,227,41.34,2023-03-02
CUST_140,78,178.7,2023-03-06
CUST_4146,343,33.73,2024-05-17
CUST_4909,268,24.45,2024-04-29
CUST_2902,371,254.52,2023-01-24
CUST_3440,190,212.71,2023-05-21
CUST_2247,373,128.38,2024-03-28
CUST_2298,325,185.09,2023-05-13
CUST_1041,117,168.23,2023-12-02
CUST_2004,228,278.65,2023-02-24
CUST_2059,341,127.32,2023-04-20
CUST_3819,269,38.79,2023-12-01
CUST_3545,127,257.0,2023-08-12
CUST_3829,105,219.85,2023-04-21
CUST_3938,247,279.54,2023-06-25
CUST_1495,281,27.11,2023-05-13
CUST_3592,404,50.48,2024-02-15
CUST_4431,420,267.44,2023-02-09
CUST_3028,442,191.36,2023-01-25
CUST_3709,282,38.49,2023-02-13
CUST_1023,460,110.71,2023-04-22
CUST_187,107,113.64,2023-08-11
CUST_902,189,97.47,2023-07-25
CUST_1488,144,249.72,2024-05-10
CUST_3510,155,24.87,2023-05-12
CUST_3888,224,285.46,2023-06-04
CUST_4456,353,153.98,2023-07-04
CUST_1707,312,213.96,2024-01-22
CUST_1826,419,190.0,2023-11-18
CUST_591,412,189.84,2023-06-25
CUST_2994,105,114.67,2023-07-30
CUST_135,116,248.15,2023-05-30
CUST_2914,56,98.84,2024-05-17
CUST_425,31,149.28,2023-04-21
CUST_1398,147,197.65,2023-04-27
CUST_119,46,248.68,2023-05-02
CUST_2342,367,97.09,2023-02-14
CUST_4720,225,198.69,2024-04-28
CUST_3749,37,81.51,2024-01-02
CUST_1076,396,61.46,2023-11-22
CUST_637,89,172.16,2023-12-22
CUST_2447,430,279.82,2023-02-03
CUST_2971,12,278.5,2024-03-13
CUST_1272,463,21.37,2023-05-12
CUST_3167,162,201.49,2024-03-31
CUST_526,409,75.41,2023-07-18
CUST_538,23,149.97,2024-03-19
CUST_3165,381,79.23,2023-08-16
CUST_1821,443,288.52,2023-12-17
CUST_4989,171,121.63,2023-02-23
CUST_2008,428,92.44,2023-11-28
CUST_4090,416,112.21,2024-06-20
CUST_2065,385,200.85,2024-03-11
CUST_3959,203,70.69,2023-11-15
CUST_3654,320,115.22,2024-06-04
CUST_1135,85,223.54,2024-01-05
CUST_3945,284,82.74,2024-04-11
CUST_2903,120,77.37,2023-05-14
CUST_2324,185,49.18,2024-06-14
CUST_1049,208,286.86,2023-06-24
CUST_20,297,100.1,2023-02-22
CUST_143,66,51.23,2023-12-12
CUST_1148,254,62.46,2024-03-24
CUST_4796,203,113.56,2023-07-11
CUST_1503,441,81.37,2023-09-19
CUST_992,262,129.64,2023-06-11
CUST_3885,95,251.33,2024-01-06
CUST_2823,153,173.25,2023-07-07
CUST_3123,24,152.18,2023-05-27
CUST_3521,390,239.36,2023-11-27
CUST_2588,211,98.84,2023-11-27
CUST_3678,228,13.71,2024-05-09
CUST_2544,476,45.56,2023-12-12
CUST_3665,340,94.07,2023-06-29
CUST_154,132,195.64,2023-09-29
CUST_378,169,90.17,2023-01-03
CUST_2814,472,132.16,2023-06-02
CUST_3061,292,141.7,2023-09-28
CUST_2450,60,183.93,2023-02-02
CUST_2711,119,29.83,2023-12-18
CUST_1359,256,135.39,2023-06-13
CUST_2178,256,149.1,2023-09-30
CUST_4854,165,42.45,2024-05-31
CUST_3833,178,151.18,2023-11-19
CUST_914,275,285.3,2023-04-30
CUST_3812,272,16.72,2024-01-14
CUST_198,378,56.97,2023-12-02
CUST_4272,400,255.61,2024-03-03
CUST_1823,227,190.12,2024-04-02
CUST_4056,197,83.69,2023-10-08
CUST_2853,330,193.17,2024-03-21
CUST_4426,290,14.99,2024-05-29
CUST_2274,86,154.51,2024-06-17
CUST_181,363,232.27,2023-01-25
CUST_2667,370,176.36,2023-06-09
CUST_4077,93,154.29,2024-03-01
CUST_949,51,27.07,2023-06-26
CUST_3901,419,17.67,2023-07-20
CUST_2051,223,97.71,2023-01-01
CUST_2986,362,139.9,2023-09-30
CUST_4240,26,148.5,2023-07-22
CUST_3997,63,151.77,2023-01-07
CUST_927,142,38.59,2023-11-21
CUST_3142,485,295.41,2023-02-10
CUST_715,138,47.78,2024-04-07
CUST_2473,367,223.54,2024-01-01
CUST_1206,255,78.22,2024-04-11
CUST_2869,78,86.37,2023-06-17
CUST_1664,281,10.77,2024-04-18
CUST_1760,353,171.24,2024-04-08
CUST_2647,396,254.21,2023-09-16
CUST_642,393,286.63,2023-12-27
CUST_4338,133,241.1,2023-12-20
CUST_3142,108,264.76,2023-02-24
CUST_2148,474,94.06,2024-04-30
CUST_3497,43,195.88,2023-12-27
CUST_4490,167,258.25,2024-03-01
CUST_3943,60,111.4,2024-05-05
CUST_4732,12,255.45,2023-08-05
CUST_1322,399,225.15,2023-02-17
CUST_1842,445,70.86,2023-05-21
CUST_3374,434,56.62,2023-04-18
CUST_4708,343,92.49,2023-04-30
CUST_1886,260,229.92,2024-04-13
CUST_893,169,153.14,2023-07-01
CUST_24,124,231.35,2023-09-08
CUST_3397,490,71.44,2023-10-27
CUST_1485,388,251.69,2023-04-17
CUST_4450,136,229.35,2023-05-05
CUST_4932,496,106.76,2023-07-13
CUST_2756,319,74.61,2023-01-26
CUST_935,366,69.69,2024-03-31
CUST_1662,80,150.54,2023-05-22
CUST_2676,331,121.85,2024-03-14
CUST_392,414,199.72,2023-02-05
CUST_2035,368,33.51,2023-04-02
CUST_3538,246,144.18,2023-12-06
CUST_805,356,12.51,2024-01-13
CUST_1075,394,181.69,2023-05-14
CUST_2608,57,214.1,2024-03-31
CUST_1125,176,265.74,2024-02-27
CUST_1256,422,240.65,2023-02-22
CUST_3533,19,152.93,2023-08-10
CUST_143,455,105.89,2023-06-11
CUST_732,65,216.36,2023-05-05
CUST_1072,181,94.54,2023-11-13
CUST_3943,338,182.35,2024-04-13
CUST_43,21,62.2,2024-02-24
CUST_2716,343,54.03,2023-04-24
CUST_4877,13,206.07,2023-01-15
CUST_4650,117,180.81,2024-02-01
CUST_2577,60,284.95,2023-11-23
CUST_4816,15,77.2,2024-04-23
CUST_3510,267,90.72,2024-01-09
CUST_2434,27,284.66,2023-08-16
CUST_1068,247,199.84,2023-04-14
CUST_1893,255,191.97,2024-01-13
CUST_1556,12,28.67,2023-01-27
CUST_370,58,194.51,2023-09-03
CUST_154,36,153.67,2024-04-30
CUST_1836,170,152.46,2024-01-27
CUST_4408,216,267.28,2023-05-28
CUST_3844,330,189.19,2023-05-06
CUST_3184,317,264.99,2023-04-24
CUST_3493,402,275.49,2024-06-12
CUST_4539,309,143.36,2024-05-19
CUST_3668,341,13.04,2023-01-15
CUST_2658,236,205.31,2023-03-16
CUST_3412,207,26.21,2024-04-21
CUST_3488,59,92.7,2023-02-06
CUST_1542,428,164.57,2024-04-30
CUST_4768,473,109.33,2024-01-24
CUST_976,441,260.18,2024-06-09
CUST_385,39,186.69,2023-11-30
CUST_3472,204,65.06,2023-05-10
CUST_2541,343,106.97,2024-05-30
CUST_677,437,256.06,2023-09-13
CUST_4610,190,285.33,2024-03-05
CUST_4171,416,64.24,2023-01-17
CUST_428,361,32.64,2023-08-04
CUST_2698,71,199.22,2024-02-06
CUST_1241,370,24.12,2024-01-27
CUST_1183,322,77.95,2024-06-11
CUST_3948,129,174.53,2024-02-08
CUST_1102,283,95.06,2024-01-16
CUST_4651,300,128.21,2024-01-01
CUST_1545,391,257.28,2024-02-01
CUST_1,322,41.32,2023-10-21
CUST_2207,81,137.56,2024-03-05
CUST_1887,372,228.49,2023-11-23
CUST_717,252,105.07,2024-02-26
CUST_705,150,156.83,2023-09-08
CUST_2237,106,42.05,2023-05-29
CUST_4589,216,144.9,2023-11-17
CUST_1083,415,199.61,2024-01-03
CUST_739,487,253.11,2024-06-03
CUST_1623,338,211.83,2023-09-01
CUST_1993,133,52.03,2024-01-27
CUST_414,483,188.39,2024-01-16
CUST_1197,196,123.02,2024-04-29
CUST_3255,276,217.03,2023-06-17
CUST_144,239,28.15,2024-02-28
CUST_1075,35,204.14,2024-02-10
CUST_2706,69,244.75,2023-11-11
CUST_4566,226,51.43,2024-04-07
CUST_1697,229,102.27,2023-07-27
CUST_3133,207,126.33,2023-12-09
CUST_4801,87,63.01,2023-09-08
CUST_3237,177,163.18,2023-05-06
CUST_893,68,182.31,2024-03-08
CUST_4772,328,152.98,2024-01-16
CUST_2316,270,54.39,2023-06-23
CUST_2148,368,281.88,2023-04-22
CUST_4193,66,106.81,2024-03-23
CUST_4594,70,269.83,2023-08-27
CUST_79,312,107.89,2023-01-15
CUST_3406,194,154.33,2024-03-03
CUST_4715,128,138.69,2024-06-19
CUST_69,402,195.79,2023-07-04
CUST_299,386,10.97,2023-02-09
CUST_2605,56,18.71,2024-02-26
CUST_1515,281,89.48,2024-06-14
CUST_691,417,122.54,2024-06-18
CUST_4178,459,205.04,2023-05-16
CUST_87,419,262.28,2024-01-27
CUST_509,226,90.76,2024-01-09
CUST_1668,303,91.43,2023-06-21
CUST_397,425,220.37,2023-09-18
CUST_491,312,29.55,2024-03-21
CUST_4630,215,199.18,2023-05-07
CUST_2804,257,171.24,2024-01-06
CUST_4629,220,150.7,2024-06-17
CUST_3719,453,139.59,2023-05-15
CUST_2814,221,202.88,2023-05-17
CUST_3389,234,283.34,2023-06-23
CUST_4297,246,59.07,2023-05-06
CUST_3143,171,190.91,2023-11-01
CUST_4926,228,189.44,2023-10-21
CUST_3152,163,13.78,2023-07-17
CUST_191,61,291.99,2023-08-14
CUST_2658,223,199.87,2024-03-10
CUST_2871,158,290.05,2024-06-20
CUST_1431,34,224.83,2023-06-05
CUST_3362,393,263.26,2024-03-02
CUST_252,450,165.93,2023-11-04
CUST_976,469,277.04,2024-04-07
CUST_2688,433,47.04,2023-07-25
CUST_1867,121,154.57,2023-04-27
CUST_214,298,87.81,2023-05-30
CUST_1412,217,59.32,2023-06-09
CUST_4693,249,270.47,2023-05-14
CUST_3683,156,259.06,2023-05-20
CUST_1268,339,83.22,2023-11-08
CUST_1229,75,38.06,2024-03-28
CUST_2667,94,62.59,2023-12-13
CUST_4954,67,133.55,2023-12-23
CUST_966,346,177.11,2023-10-27
CUST_1617,315,265.19,2023-11-13
CUST_656,221,143.55,2023-07-05
CUST_2392,291,272.26,2023-06-10
CUST_3890,363,84.81,2023-12-26
CUST_947,423,49.92,2023-08-05
CUST_4117,353,87.18,2023-07-10
CUST_1675,10,25.49,2024-06-04
CUST_1573,433,55.39,2023-08-05
CUST_3900,398,38.01,2023-09-03
CUST_2056,336,30.1,2023-10-25
CUST_187,390,162.34,2024-03-28
CUST_1537,178,291.48,2023-07-05
CUST_571,347,147.75,2023-04-04
CUST_3481,186,14.18,2023-01-10
CUST_1118,130,41.76,2024-01-03
CUST_955,485,151.8,2023-08-24
CUST_327,108,81.86,2023-08-24
CUST_3363,441,36.65,2023-07-15
CUST_4601,421,197.35,2023-11-07
CUST_3591,308,213.62,2023-03-18
CUST_3388,424,225.07,2023-06-20
CUST_4696,36,239.21,2023-11-25
CUST_4203,101,92.39,2023-07-19
CUST_2862,94,80.26,2023-09-12
CUST_537,39,275.86,2023-09-27
CUST_360,381,83.24,2023-05-08
CUST_4005,443,61.19,2024-01-11
CUST_2002,163,248.69,2024-03-20
CUST_168,424,184.64,2024-05-06
CUST_4075,21,59.96,2023-11-21
CUST_3707,105,57.33,2024-06-09
CUST_1036,305,166.08,2024-03-18
CUST_2098,93,119.37,2023-11-21
CUST_1559,123,101.09,2024-03-17
CUST_934,103,157.45,2023-05-07
CUST_2531,257,27.01,2023-12-18
CUST_2766,102,264.63,2024-04-01
CUST_3518,313,13.53,2023-04-02
CUST_2978,393,45.67,2024-06-07
CUST_2629,422,165.98,2023-02-23
CUST_4432,148,188.66,2023-11-26
CUST_3569,42,299.46,2023-04-21
CUST_3446,342,267.71,2023-08-01
CUST_65,121,242.3,2023-06-11
CUST_3186,366,67.52,2024-03-17
CUST_1948,372,223.34,2023-12-13
CUST_1626,104,252.61,2024-03-07
CUST_919,426,58.51,2023-03-13
CUST_2628,468,167.49,2023-11-25
CUST_1280,280,183.01,2023-05-21
CUST_2708,378,105.71,2023-10-13
CUST_1934,171,26.37,2023-09-27
CUST_1200,212,217.01,2024-06-21
CUST_3277,404,295.08,2024-05-25
CUST_3050,472,36.23,2023-06-19
CUST_2259,461,212.61,2024-06-05
CUST_1359,353,111.32,2024-03-14
CUST_4419,493,13.63,2023-09-14
CUST_2008,64,96.55,2024-06-22
CUST_210,323,44.54,2024-04-26
CUST_4584,293,200.37,2023-09-10
CUST_1871,289,53.53,2023-07-11
CUST_4615,104,146.51,2024-06-06
CUST_366,42,52.76,2023-04-07
CUST_1628,237,214.23,2023-12-03
